column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
EBITDA증가율,414,5949,0.435976,0.455568,0.474209,0.474209,-0.014,0.4667,ambiguous,1149525.5,0.022253308200869616,0.026118906339048845,1.0,0,방향 불명확 (CLES 0.45~0.55)
총자산증가율,414,5949,0.246966,0.250955,0.220277,0.230231,-0.013,0.4556,ambiguous,1121977.0,0.0024537930758730497,0.0031139506038998094,1.0,0,방향 불명확 (CLES 0.45~0.55)
유형자산증가율,414,5949,0.418041,0.512126,0.008327,0.00833,-0.0039,0.4802,ambiguous,1182790.5,0.1775517232950672,0.19816040546324462,0.0,0,FDR 비유의
자기자본증가율,414,5949,0.250082,0.365836,0.32321,0.3405,-0.0727,0.234,normal_high,576281.5,1.6802342710088026e-73,6.667596313526995e-73,1.0,1,
부채증가율,414,5949,0.205749,0.237831,0.170642,0.167709,-0.0122,0.5197,ambiguous,1280049.0,0.17864249881298722,0.19849166534776358,0.0,0,FDR 비유의
영업현금흐름증가율,414,5949,0.356968,0.379704,0.359038,0.359038,-0.0415,0.4894,ambiguous,1205423.0,0.4470707691742897,0.4838428237816988,0.0,0,FDR 비유의
FCF증가율,414,5949,0.454011,0.462496,0.465255,0.465255,-0.0117,0.5212,ambiguous,1283578.5,0.12455552162568498,0.14026522705595154,0.0,0,FDR 비유의
ROA변화,414,5949,0.567247,0.551389,0.563821,0.564383,0.1189,0.519,ambiguous,1278176.0,0.19546055908559823,0.21526493291365442,0.0,0,FDR 비유의
영업이익률변화,414,5949,1.223632,0.572357,0.597633,0.597633,0.087,0.5426,ambiguous,1336344.0,0.003677301392193568,0.00455111558439798,1.0,0,방향 불명확 (CLES 0.45~0.55)
부채비율변화,414,5949,-0.258948,0.450764,0.522279,0.522279,-0.0548,0.5864,distress_high,1444203.0,3.735016960300994e-09,5.245810337501396e-09,1.0,1,
유동비율변화,414,5949,0.389646,0.368104,0.414671,0.415069,0.0075,0.4623,ambiguous,1138494.0,0.01011271341541229,0.012038944542157488,1.0,0,방향 불명확 (CLES 0.45~0.55)
업력,414,5943,14.743961,21.199899,10.0,21.0,-0.5008,0.332,normal_high,816912.0,2.31611482372323e-30,3.8093993811237334e-30,1.0,1,
부채비율_diff,414,5949,1.190632,0.175991,0.085188,0.011117,0.3378,0.7779,distress_high,1915901.0,5.438100716249753e-80,3.776458830728995e-79,1.0,1,
부채비율_ratio,414,5949,1.638184,0.233496,0.114609,0.009251,0.3466,0.7778,distress_high,1915638.0,6.2439292964995714e-80,4.218871146283494e-79,1.0,1,
총부채비율_diff,414,5949,0.381047,0.251587,0.398284,0.245368,0.9547,0.7684,distress_high,1892514.0,9.657942287253804e-75,4.3269292152022945e-74,1.0,1,
총부채비율_ratio,414,5949,0.40267,0.251843,0.422977,0.244698,0.9551,0.7689,distress_high,1893649.0,5.425632819447693e-75,2.511867046040599e-74,1.0,1,
장기부채비율_diff,414,5949,0.738745,0.155906,0.088704,0.011948,0.1999,0.7629,distress_high,1878971.0,8.637851510419061e-72,3.271913450916311e-71,1.0,1,
장기부채비율_ratio,414,5949,0.937655,0.1891,0.104404,0.003696,0.1886,0.7599,distress_high,1871526.0,3.359388756201716e-70,1.166454429236707e-69,1.0,1,
장기부채의존도_diff,414,5949,0.38986,0.263117,0.242093,0.167938,0.5647,0.5982,distress_high,1473190.0,2.2447654212451272e-11,3.301125619478128e-11,1.0,1,
장기부채의존도_ratio,414,5949,0.315954,0.175253,0.151712,0.071017,0.5711,0.5935,distress_high,1461790.5,1.8352084934836721e-10,2.652035395207619e-10,1.0,1,
차입금의존도_diff,414,5949,0.47817,0.252516,0.4885,0.186958,1.1025,0.7714,distress_high,1899869.5,2.1278693072365394e-76,1.1318453761896486e-75,1.0,1,
차입금의존도_ratio,414,5949,0.495223,0.23116,0.509338,0.155829,1.1192,0.7736,distress_high,1905346.0,7.72075698295879e-78,4.595688680332613e-77,1.0,1,
순차입금비율_diff,414,5949,0.683726,0.160549,0.075175,0.009103,0.1607,0.8056,distress_high,1984161.0,2.423257578022128e-96,6.05814394505532e-95,1.0,1,
순차입금비율_ratio,414,5949,0.930381,0.209828,0.101136,0.011971,0.164,0.8057,distress_high,1984395.0,2.1168438323313804e-96,5.880121756476056e-95,1.0,1,
