사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score,risk_signal
1208615873,주식회사두양리미티드,0.597,0.101,0.3597,0.6559,0.7939,0.286,0.8102,0.4765,0.6362,0.3304,0.6744,-0.496,0.2587,0.2962,0.138,-0.5079,0.5242,-0.3337,0.1597,-0.3058,0.344,81.71,위험 (최근급등+임계초과)
4608801271,주식회사지엘물류,,,,,,,0.14,0.0813,,0.2514,0.5721,0.0,0.0,0.0,0.0,0.0,0.0,-0.0587,0.0,0.0,0.3207,81.4,위험 (최근급등+임계초과)
4018141033,군산항7부두운영주식회사,,,,0.2357,0.5656,0.6293,,,0.4736,0.5253,0.5633,0.0,0.0,0.0,0.3299,0.0637,0.0,0.0,0.0,0.0517,0.038,81.38,위험 (최근2년상승+임계초과)
2698602386,주식회사거석로지스틱스,,,,,,,,0.1158,0.4573,0.3879,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415,-0.0694,0.2121,81.25,위험 (최근급등+임계초과)
6098103180,동양교통(주),,,,,,0.0998,0.7485,0.7265,0.5221,0.6395,0.6659,0.0,0.0,0.0,0.0,0.0,0.6487,-0.022,-0.2044,0.1174,0.0264,81.19,위험 (최근2년상승+임계초과)
3478601877,주식회사씨에스엔엠,,,,,,,,0.0881,0.6476,0.3362,0.6199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5595,-0.3114,0.2837,81.18,위험 (최근급등+임계초과)
6188102429,(주)대진여객,0.068,,,0.2708,0.0803,0.0954,0.2876,0.0629,0.1469,0.0892,0.5798,0.0,0.0,0.0,-0.1905,0.0151,0.1922,-0.2247,0.084,-0.0577,0.4906,80.81,위험 (최근급등+임계초과)
5368601803,주식회사와이에이치디앤씨,,,,,,,0.1068,0.3642,0.2767,0.4351,0.5546,0.0,0.0,0.0,0.0,0.0,0.0,0.2574,-0.0875,0.1584,0.1195,80.76,위험 (최근2년상승+임계초과)
1258185194,(주)평택해운로지스,,,0.1068,0.8317,0.5122,0.2349,0.2367,0.2975,0.2858,0.3164,0.5432,0.0,0.0,0.7249,-0.3195,-0.2773,0.0018,0.0608,-0.0117,0.0306,0.2268,80.74,위험 (최근가속+임계초과)
4088196446,주식회사우인,,,,,,,0.1123,0.6367,0.5626,0.6045,0.6389,0.0,0.0,0.0,0.0,0.0,0.0,0.5244,-0.0741,0.0419,0.0344,80.68,위험 (최근2년상승+임계초과)
4168181037,(주)대영통운,,,,,,,0.1014,0.4494,0.1694,0.4168,0.5497,0.0,0.0,0.0,0.0,0.0,0.0,0.348,-0.28,0.2474,0.1329,80.66,위험 (최근2년상승+임계초과)
1298138053,(주)다코넷,0.2226,0.4061,0.6944,0.1466,0.658,0.6555,0.1557,0.2759,0.5487,0.4795,0.6111,0.1835,0.2883,-0.5478,0.5114,-0.0025,-0.4998,0.1202,0.2728,-0.0692,0.1316,80.58,위험 (최근급등+임계초과)
6028139275,동아탱커(주),0.1141,0.1651,0.4612,0.5678,0.3017,0.6002,0.4313,0.4263,0.096,0.567,0.593,0.051,0.2961,0.1066,-0.2661,0.2985,-0.1689,-0.005,-0.3303,0.471,0.026,80.4,위험 (최근2년상승+임계초과)
6788101437,성신엘엔에스주식회사(SungShinL&SCo.Ltd),,,,,,,,0.1125,0.2032,0.2557,0.3973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0907,0.0525,0.1416,80.37,주의 (3년연속상승+임계근접)
