사업자등록번호,연도,생애주기,부실라벨_ICR3년,V1_PD값,V2_PD차이,V3_생애주기점수,V4_포터5F,V5_산업민감도,V6_기업민감도,V1_PD값_s,V2_PD차이_s,V3_생애주기점수_s,V4_포터5F_s,V5_산업민감도_s,V6_기업민감도_s,가중합_raw,최종스코어
1048193116,2022,조정기,0,0.3656,0.3652,48.5,-0.5694733102506749,2.112482,5.136546818496427,1.4677766122002325,1.8333740173785174,0.38230414297958654,0.8819048699084652,0.9400771480859855,0.7529739284158882,0.1439895879661007,28.56
1048193116,2023,성장기,0,0.8224,0.4568,19.4,-1.2913906244043545,2.14683,4.941788339446882,2.7906052716323977,1.818589996131962,-0.5782098276151337,0.6246220683660477,0.9468443028370708,0.5440345375663186,0.3156766273602346,54.11
1048193116,2024,성장기,1,0.7683,-0.0541,35.5,-0.8701861742565196,2.416632,4.844898708786304,2.0985222959637713,-0.5208592996772047,-0.2409742138911718,0.7747343580030008,1.0,0.43915636597425567,0.32042775328041645,54.82
1048198858,2017,성장기,0,0.0013,,2.4,-2.06638349452693,-0.250013,-0.7895509379397219,-0.41499980481169685,,-0.7196478345826686,0.34842376574701805,0.47462445029673783,-0.02393964865590227,,
1048198858,2018,성숙기,0,0.0007,-0.0006,0.0,-2.327327148612646,0.941866,23.326489073338177,-0.423535807607049,-0.2213936903967118,-0.8513420993597428,0.25542653039660407,0.7094453900186636,1.5512805545961712,-0.027280774978374996,3.07
1048198858,2019,쇠퇴기,0,0.0042,0.0035,100.0,-1.4532576851219212,0.585123,13.738204169535104,-0.42637729935344204,-0.2714430708500875,1.7525043595441707,0.5669345603338096,0.6391608003084506,1.0310363232712048,-0.030739341234029893,2.55
1048198858,2020,쇠퇴기,0,0.0028,-0.0014,98.0,-3.044035897437074,0.743401,5.26920231929454,-0.3808783700171515,-0.13812366317389813,1.6602385009811238,0.0,0.6703443253955668,0.6516954801493883,-0.03538347646530414,1.86
1048198858,2021,성숙기,0,0.0034,0.0006,5.0,-0.8731170387990218,0.914785,6.630327335110255,-0.3805482945104895,-0.25449391947089234,-0.6983886938609404,0.7736898325072794,0.7041099609452345,0.9894012195630028,-0.015318561634254522,4.85
1048198858,2022,도입기,0,0.0023,-0.0011,84.4,-0.5694733102506749,2.112482,1.1240664787307986,-0.37910101520813316,-0.14485507552001528,1.298735338512676,0.8819048699084652,0.9400771480859855,-0.12103760045933713,-0.019143384844935937,4.28
1048198858,2023,성장기,0,0.013,0.0107,19.4,-1.2913906244043545,2.14683,0.7664706654938888,-0.44152638612170925,-0.2781097453732467,-0.5782098276151337,0.6246220683660477,0.9468443028370708,-0.20861711845241293,-0.019481438261275914,4.23
1048198858,2024,도입기,0,0.0158,0.0028,100.0,-0.8701861742565196,2.416632,1.0817253377529876,-0.5225025931528312,-0.2761607335538915,1.478276919423632,0.7747343580030008,1.0,-0.11748161839377068,-0.032987265506006495,2.22
1048601998,2015,성장기,0,0.0045,0.0011,0.0,-0.2381067415597067,-2.659061,-22.935461980752752,-0.4303668652369141,-0.1008594869519875,-0.8667799742593326,1.0,0.0,-0.5748112707427044,-0.03851166361432788,1.4
1048601998,2016,조정기,0,0.0669,0.0624,38.7,-1.46537003802111,-0.499253,-4.58606183400253,-0.1222079227021536,0.151384445370909,0.23512405973489633,0.5626178608641106,0.42551982556864654,-0.32508383028294585,-0.008125977137712952,5.92
1048601998,2017,조정기,0,0.0293,-0.0376,34.2,-2.06638349452693,-0.250013,-17.399988450529555,-0.2883123805099002,-0.41557288865287095,0.10375700142961199,0.34842376574701805,0.47462445029673783,-1.2350326922926465,-0.008164727181803421,5.91
1048601998,2018,성장기,0,0.0424,0.0131,7.8,-2.327327148612646,0.941866,-27.961104896432364,-0.24120556085754427,-0.153373194543293,-0.656224050991505,0.25542653039660407,0.7094453900186636,-1.7376221207936493,-0.00682294409633981,6.11
1048601998,2019,쇠퇴기,0,0.3702,0.3278,100.0,-1.4532576851219212,0.585123,-28.251406177451376,1.0857850663488517,1.2813100000868196,1.7525043595441707,0.5669345603338096,0.6391608003084506,-2.356507057325834,0.10355011504072983,22.54
1048602584,2017,도입기,0,0.4786,,89.7,-2.06638349452693,-0.250013,-0.7895509379397219,1.7445683244471442,,1.540831479375573,0.34842376574701805,0.47462445029673783,-0.02393964865590227,,
1048602584,2018,성숙기,0,0.0967,-0.3819,0.0,-2.327327148612646,0.941866,-0.8086477598880735,-0.003782721565023716,-2.1145480749885794,-0.8513420993597428,0.25542653039660407,0.7094453900186636,0.0035745704066314785,0.1019579469854645,22.3
1048602584,2019,쇠퇴기,1,0.6855,0.5888,100.0,-1.4532576851219212,0.585123,0.3610519216861143,2.3884757600809103,2.5309817593052366,1.7525043595441707,0.5669345603338096,0.6391608003084506,-0.048175490650566276,0.22257046184861554,40.26
1048602911,2016,조정기,0,0.0007,,38.7,-1.46537003802111,-0.499253,-1.2450505353543724,-0.41758160427480356,,0.23512405973489633,0.5626178608641106,0.42551982556864654,0.003884196305461595,,
1048602911,2017,도입기,0,0.0001,-0.0006,89.7,-2.06638349452693,-0.250013,-0.7895509379397219,-0.4204292658532024,-0.2158620773782838,1.540831479375573,0.34842376574701805,0.47462445029673783,-0.02393964865590227,-0.0371036285668691,1.61
1048602911,2018,성장기,0,0.0004,0.0003,7.8,-2.327327148612646,0.941866,-0.8086477598880735,-0.4248475360009304,-0.21692519066911492,-0.656224050991505,0.25542653039660407,0.7094453900186636,0.0035745704066314785,-0.02811482304950737,2.94
1048602911,2019,성장기,0,0.0011,0.0007,0.5,-1.4532576851219212,0.585123,3.0178281150150355,-0.4391852319591172,-0.2848495111788675,-0.759325315153536,0.5669345603338096,0.6391608003084506,0.16616192598814505,-0.025002384596460217,3.41
1048602911,2020,성숙기,0,0.0005,-0.0006,0.0,-3.044035897437074,0.743401,-8.333727714717325,-0.3912130226532138,-0.13418705506030637,-0.7564582441067854,0.0,0.6703443253955668,-1.5804659148406806,-0.030233096623784338,2.63
1048602911,2021,성장기,0,0.0088,0.0083,0.0,-0.8731170387990218,0.914785,-9.84393058812022,-0.35819290595026687,-0.21843326912086194,-0.8285813041968635,0.7736898325072794,0.7041099609452345,-2.172417925567164,-0.013409411224581924,5.13
1048602911,2022,쇠퇴기,0,0.0006,-0.0082,100.0,-0.5694733102506749,2.112482,-9.748507274856609,-0.3877431621021442,-0.1831991283717204,1.6969617076022636,0.8819048699084652,0.9400771480859855,-2.489337007438273,-0.019761915403948335,4.19
1048602911,2023,성장기,0,0.148,0.1474,19.4,-1.2913906244043545,2.14683,-9.306395800050716,0.0975615478995465,0.36438936842133307,-0.5782098276151337,0.6246220683660477,0.9468443028370708,-2.0243734795654156,0.02489158752458316,10.83
1048602911,2024,성숙기,0,0.0002,-0.1478,0.0,-0.8701861742565196,2.416632,-8.276689248060489,-0.5768387901896671,-0.9238163409031174,-1.1872287136225754,0.7747343580030008,1.0,-1.5017518919945754,-0.007098498373901756,6.07
1048605825,2015,성장기,0,0.0037,-0.0046,0.0,-0.2381067415597067,-2.659061,-9.370198095982284,-0.43367545992425116,-0.12631198663156082,-0.8667799742593326,1.0,0.0,-0.23387702982795763,-0.03794239504867657,1.48
1048605825,2016,성장기,0,0.0022,-0.0015,0.9,-1.46537003802111,-0.499253,-4.145614973810318,-0.4108888471394717,-0.14759212782114384,-0.746608735038641,0.5626178608641106,0.42551982556864654,-0.2817158433284812,-0.03097185873272368,2.52
1048605825,2017,조정기,0,0.0009,-0.0013,34.2,-2.06638349452693,-0.250013,-4.912724757742352,-0.4168096251588653,-0.21964039002401925,0.10375700142961199,0.34842376574701805,0.47462445029673783,-0.32456671685222543,-0.03256462177804735,2.28
1048605825,2018,성장기,0,0.0019,0.001,7.8,-2.327327148612646,0.941866,1.1154181797567786,-0.4182888940315237,-0.21344969088098403,-0.656224050991505,0.25542653039660407,0.7094453900186636,0.12695851429478136,-0.027407336783211826,3.05
1048605825,2019,쇠퇴기,0,0.1076,0.1057,100.0,-1.4532576851219212,0.585123,1.8253029301622032,0.0008292269132716088,0.2178920011503809,1.7525043595441707,0.5669345603338096,0.6391608003084506,0.06995406021466816,0.005195213778279945,7.9
1048605825,2020,조정기,0,0.0031,-0.1045,42.3,-3.044035897437074,0.743401,9.552652637515674,-0.3795303718472303,-0.6454540338130355,0.2866669836199345,0.0,0.6703443253955668,1.3545846675365592,-0.011418928806527017,5.43
1048605825,2021,쇠퇴기,0,0.0039,0.0008,100.0,-0.8731170387990218,0.914785,10.01087615388159,-0.3784783511252837,-0.2535572792020604,1.7752709025215998,0.7736898325072794,0.7041099609452345,1.6382124756479388,-0.021841306813527483,3.88
1048605825,2022,성장기,0,0.0059,0.002,3.4,-0.5694733102506749,2.112482,9.421133718440323,-0.3607999982561097,-0.12811330596504544,-0.768978500990952,0.8819048699084652,0.9400771480859855,1.6862565939796679,-0.011859310501136845,5.36
1048605825,2023,도입기,0,0.2642,0.2583,100.0,-1.2913906244043545,2.14683,9.439189491102562,0.5615764955533977,0.8856267621288596,1.4237807291852986,0.6246220683660477,0.9468443028370708,1.3547456472121295,0.05875240214604511,15.87
1048605825,2024,쇠퇴기,0,0.74,0.4758,88.9,-0.8701861742565196,2.416632,9.000483293105281,1.9999508615956652,1.7579767317594144,1.1824057941555033,0.7747343580030008,1.0,1.0538387095227797,0.21363191285379934,38.92
1048618747,2015,도입기,0,0.0009,-0.001,84.3,-0.2381067415597067,-2.659061,-0.371348494057246,-0.44525554132993084,-0.11023672367604084,1.3576116337967221,1.0,0.0,-0.007709961925747304,-0.04613924330329427,0.26
1048618747,2016,도입기,0,0.0154,0.0145,87.6,-1.46537003802111,-0.499253,-1.2450505353543724,-0.3519925843485505,-0.07273101403283638,1.5051434688466943,0.5626178608641106,0.42551982556864654,0.003884196305461595,-0.032453278511929855,2.3
1048618747,2017,도입기,0,0.4124,0.397,89.7,-2.06638349452693,-0.250013,6.620039584148323,1.4450430569907533,1.9302195053994422,1.540831479375573,0.34842376574701805,0.47462445029673783,0.5163052142922284,0.11930877167232948,24.89
1048618747,2018,도입기,0,0.0059,-0.4065,98.3,-2.327327148612646,0.941866,7.254935533546746,-0.400799182113106,-2.236687067542893,1.6076456127681764,0.25542653039660407,0.7094453900186636,0.5206653249980403,0.04871989083497324,14.38
1048618747,2019,도입기,0,0.0122,0.0063,93.5,-1.4532576851219212,0.585123,-3.948628944764441,-0.3933245700484739,-0.2580366305213076,1.5884149838101496,0.5669345603338096,0.6391608003084506,-0.3958622343709221,-0.02650678939929891,3.18
1048618747,2020,성숙기,0,0.0015,-0.0107,0.0,-3.044035897437074,0.743401,1.760048477536745,-0.38671969542014323,-0.1838867324944023,-0.7564582441067854,0.0,0.6703443253955668,0.07586382365569685,-0.027732428131917827,3.0
1048618747,2021,성숙기,0,0.0013,-0.0002,5.0,-0.8731170387990218,0.914785,-0.7229748334984908,-0.3892420567283539,-0.2582404805462202,-0.6983886938609404,0.7736898325072794,0.7041099609452345,-0.4218800463354492,-0.01625518998856515,4.71
1048618747,2022,도입기,0,0.0002,-0.0011,84.4,-0.5694733102506749,2.112482,0.9973817157232536,-0.3897766084301468,-0.14485507552001528,1.298735338512676,0.8819048699084652,0.9400771480859855,-0.14863248791687603,-0.02052365592745532,4.07
1048618747,2023,성장기,0,0.7066,0.7064,19.4,-1.2913906244043545,2.14683,0.8383650990676697,2.3281876215608315,2.99172663697415,-0.5782098276151337,0.6246220683660477,0.9468443028370708,-0.19565727474389705,0.20946721490267264,38.3
1048618747,2024,쇠퇴기,0,0.8864,0.1798,88.9,-0.8701861742565196,2.416632,1.8113868891994576,2.509875172249048,0.4850281276732864,1.1824057941555033,0.7747343580030008,1.0,-0.009552141002596251,0.3299864996355057,56.24
1048620016,2015,성숙기,0,0.2424,0.0765,6.1,-0.2381067415597067,-2.659061,-46.2359953638158,0.5535264799099447,0.2358279649497368,-0.705821625396439,1.0,0.0,-1.1604209374136107,0.07502869965418979,18.3
1048620016,2016,성숙기,0,0.104,-0.1384,0.0,-1.46537003802111,-0.499253,-4.796137449466709,0.043326270445056575,-0.7881225326723493,-0.7699833253903918,0.5626178608641106,0.42551982556864654,-0.34576863331894836,0.05319273241513155,15.05
1048620016,2017,조정기,0,0.1454,0.0414,34.2,-2.06638349452693,-0.250013,-8.7330119326961,0.23698797525576382,0.010836681365842161,0.10375700142961199,0.34842376574701805,0.47462445029673783,-0.6031098448567914,0.04290414389576338,13.51
1048620016,2018,쇠퇴기,0,0.0573,-0.0881,100.0,-2.327327148612646,0.941866,-8.797087800526649,-0.17605638396143827,-0.6558311639130727,1.6501713412586898,0.25542653039660407,0.7094453900186636,-0.508697497519446,0.015168019590672792,9.39
1048620016,2019,성숙기,0,0.0499,-0.0074,0.0,-1.4532576851219212,0.585123,1.191858483319548,-0.23756358319881135,-0.32363242784426666,-0.7719475748253838,0.5669345603338096,0.6391608003084506,0.018850453271295052,0.0026532176241225555,7.52
1048620016,2020,성숙기,0,0.1223,0.0724,0.0,-3.044035897437074,0.743401,-0.064707016301848,0.15607423433477968,0.2250284353049413,-0.7564582441067854,0.0,0.6703443253955668,-0.22356789866135648,0.026317867581346164,11.05
1048620016,2021,조정기,0,0.4293,0.307,46.1,-0.8731170387990218,0.914785,2.838606314777866,1.3826294810078081,1.1804389723796689,0.37179456310034803,0.7736898325072794,0.7041099609452345,0.2616758087465294,0.15311563244776957,29.92
1048620016,2022,조정기,0,0.277,-0.1523,48.5,-0.5694733102506749,2.112482,1.437961026732726,1.0173682505476558,-0.9614213841366086,0.38230414297958654,0.8819048699084652,0.9400771480859855,-0.05266406823642605,0.19630791904049694,36.35
1048620016,2023,조정기,0,0.2,-0.077,47.6,-1.2913906244043545,2.14683,1.4093732814975826,0.30521023359662286,-0.6903055923358263,0.12223848133985626,0.6246220683660477,0.9468443028370708,-0.09272612371144547,0.09151640834047259,20.75
1048620016,2024,조정기,0,0.3763,0.1763,46.4,-0.8701861742565196,2.416632,0.9035832590958774,0.7331511909355877,0.46997637053037616,0.04956590011086479,0.7747343580030008,1.0,-0.14383189190444767,0.10382400057702587,22.58
1048621543,2021,성장기,0,0.0042,,0.0,-0.8731170387990218,0.914785,1.3236367406691714,-0.37723638509416024,,-0.8285813041968635,0.7736898325072794,0.7041099609452345,-0.02908446865279832,,
1048621543,2022,성장기,0,0.0047,0.0005,3.4,-0.5694733102506749,2.112482,1.2891359408116894,-0.3669003372401175,-0.13621416220132115,-0.768978500990952,0.8819048699084652,0.9400771480859855,-0.08508163290128613,-0.01227802242116727,5.3
1048621543,2023,성장기,0,0.7837,0.779,19.4,-1.2913906244043545,2.14683,1.3784597526451337,2.6360667305463044,3.3329514772191136,-0.5782098276151337,0.6246220683660477,0.9468443028370708,-0.09829866225847063,0.2357943646940084,42.22
1048621543,2024,성장기,0,0.8605,0.0768,35.5,-0.8701861742565196,2.416632,-0.3744456993432381,2.419663152809686,0.04207641746764051,-0.2409742138911718,0.7747343580030008,1.0,-0.3328743284994368,0.3397241126236794,57.69
1048621617,2015,성장기,0,0.0002,0.0,0.0,-0.2381067415597067,-2.659061,0.33343312228043,-0.44815056168135076,-0.10577137285506305,-0.8667799742593326,1.0,0.0,0.010003234619328207,-0.04063444264425895,1.08
1048621617,2016,성장기,0,0.0005,0.0003,0.9,-1.46537003802111,-0.499253,4.896605171454992,-0.41847397189284785,-0.13917025251995924,-0.746608735038641,0.5626178608641106,0.42551982556864654,0.6086137758408574,-0.032311406278507045,2.32
1048621617,2017,성숙기,0,0.0003,-0.0002,0.0,-2.06638349452693,-0.250013,8.858275405399237,-0.41952435567961815,-0.21370304158072068,-0.7817915957911425,0.34842376574701805,0.47462445029673783,0.679498497496297,-0.03076790242259794,2.55
1048621617,2018,성숙기,0,0.0005,0.0002,0.0,-2.327327148612646,0.941866,5.23285404023548,-0.4244102932029699,-0.21742169063884792,-0.8513420993597428,0.25542653039660407,0.7094453900186636,0.39099596992695823,-0.027518292597482702,3.03
1048621617,2019,성숙기,0,0.0014,0.0009,0.0,-1.4532576851219212,0.585123,5.517005574051632,-0.4379457546101809,-0.28389190829824035,-0.7719475748253838,0.5669345603338096,0.6391608003084506,0.3677849462623578,-0.024851244984351418,3.43
1048621617,2020,조정기,0,0.0006,-0.0008,42.3,-3.044035897437074,0.743401,0.9158579266236632,-0.39076368992990673,-0.1351712070887043,0.2866669836199345,0.0,0.6703443253955668,-0.06266291676361184,-0.03301903897079435,2.21
1048621617,2021,성숙기,0,0.0014,0.0008,5.0,-0.8731170387990218,0.914785,1.7404554193074324,-0.3888280680513127,-0.2535572792020604,-0.6983886938609404,0.7736898325072794,0.7041099609452345,0.05091338522976862,-0.01640024516155806,4.69
1048621617,2022,성장기,0,0.0004,-0.001,3.4,-0.5694733102506749,2.112482,1.2020376843951852,-0.3887598852661455,-0.1443150184375969,-0.768978500990952,0.8819048699084652,0.9400771480859855,-0.10405365863273226,-0.014784879213421422,4.93
1048621617,2023,성장기,0,0.0002,-0.0002,19.4,-1.2913906244043545,2.14683,1.4137742908394058,-0.49263990875483565,-0.32934047207669165,-0.5782098276151337,0.6246220683660477,0.9468443028370708,-0.09193278839472427,-0.024070340862981213,3.55
1048621617,2024,성숙기,0,0.0004,0.0002,0.0,-0.8701861742565196,2.416632,2.070337020135178,-0.5761421722789384,-0.2873420388600534,-1.1872287136225754,0.7747343580030008,1.0,0.0287510315393365,-0.03223064046492565,2.33
1048621655,2015,도입기,0,0.0849,0.0813,84.3,-0.2381067415597067,-2.659061,-0.371348494057246,-0.09785309915953935,0.25726164889043013,1.3576116337967221,1.0,0.0,-0.007709961925747304,-0.015735790675335745,4.79
1048621655,2016,쇠퇴기,1,0.8888,0.8039,100.0,-1.46537003802111,-0.499253,-1.2450505353543724,3.5449768036507323,3.620729187497782,1.8271933803597067,0.5626178608641106,0.42551982556864654,0.003884196305461595,0.32468779523444036,55.45
1048622182,2022,성장기,0,0.0007,,3.4,-0.5694733102506749,2.112482,1.2891359408116894,-0.38723480052014353,,-0.768978500990952,0.8819048699084652,0.9400771480859855,-0.08508163290128613,,
1048622182,2023,쇠퇴기,0,0.0026,0.0019,97.9,-1.2913906244043545,2.14683,1.3784597526451337,-0.48305612326112446,-0.3194703320696059,1.3716196849014166,0.6246220683660477,0.9468443028370708,-0.09829866225847063,-0.028529719514839336,2.88
1048622182,2024,도입기,0,0.0318,0.0292,100.0,-0.8701861742565196,2.416632,1.341456716637672,-0.466773160294538,-0.1626274796759395,1.478276919423632,0.7747343580030008,1.0,-0.07906288586011645,-0.030270304218662763,2.62
1048622858,2015,성장기,0,0.0001,-0.0007,0.0,-0.2381067415597067,-2.659061,-5.61080177084388,-0.4485641360172679,-0.1088971184297475,-0.8667799742593326,1.0,0.0,-0.13939254774960272,-0.04056007355199379,1.09
1048622858,2016,성장기,0,0.0001,0.0,0.9,-1.46537003802111,-0.499253,15.87651518410374,-0.42025870712893637,-0.14057389840349,-0.746608735038641,0.5626178608641106,0.42551982556864654,1.6897353303955698,-0.03251726984896494,2.29
1048622858,2017,성장기,0,0.0001,0.0,2.4,-2.06638349452693,-0.250013,21.3516193114295,-0.4204292658532024,-0.21262352368193912,-0.7196478345826686,0.34842376574701805,0.47462445029673783,1.5904077908178347,-0.031122580390648927,2.5
1048622858,2018,성장기,0,0.0001,0.0,7.8,-2.327327148612646,0.941866,19.155603811742164,-0.42615926439481167,-0.2184146905783139,-0.656224050991505,0.25542653039660407,0.7094453900186636,1.2838155667924458,-0.028261718818067574,2.92
1048622858,2019,성숙기,0,0.0014,0.0013,0.0,-1.4532576851219212,0.585123,10.755892123375242,-0.4379457546101809,-0.28197670253698603,-0.7719475748253838,0.5669345603338096,0.6391608003084506,0.7904360569825059,-0.02493893829939464,3.42
1048622858,2020,성숙기,0,0.3726,0.3712,0.0,-3.044035897437074,0.743401,2.5393357035630477,1.2807540407723392,1.6953515657314617,-0.7564582441067854,0.0,0.6703443253955668,0.2037403074129091,0.11363387191051681,24.04
1048622858,2021,성숙기,0,0.743,0.3704,5.0,-0.8731170387990218,0.914785,3.40179409911022,2.6813119608859246,1.4773539375994,-0.6983886938609404,0.7736898325072794,0.7041099609452345,0.36976552830193954,0.31228466722147374,53.61
1048622858,2022,성숙기,0,0.0008,-0.7422,0.0,-0.5694733102506749,2.112482,2.818114476220882,-0.3867264389381429,-4.1472181133226425,-0.8557714275874005,0.8819048699084652,0.9400771480859855,0.24796544875206541,0.14406032122175544,28.57
1048622858,2023,성장기,0,0.3295,0.3287,19.4,-1.2913906244043545,2.14683,2.9196370423603515,0.8223353258614571,1.2165114556997332,-0.5782098276151337,0.6246220683660477,0.9468443028370708,0.17951723820795176,0.08487972372269252,19.76
1048622858,2024,성장기,0,0.7165,0.387,35.5,-0.8701861742565196,2.416632,2.9890404322989994,1.918098257085047,1.3760921505335761,-0.2409742138911718,0.7747343580030008,1.0,0.1646430474414575,0.2220510824125604,40.18
1048626397,2015,쇠퇴기,1,0.904,0.23,100.0,-0.2381067415597067,-2.659061,-0.1485393976228984,3.289734286337695,0.9212593159698255,1.7718814825094158,1.0,0.0,-0.0021101261387687837,0.3951039798034123,65.93
1048626631,2021,성숙기,0,0.0027,,5.0,-0.8731170387990218,0.914785,1.3236367406691714,-0.3834462152497776,,-0.6983886938609404,0.7736898325072794,0.7041099609452345,-0.02908446865279832,,
1048626631,2022,조정기,0,0.0869,0.0842,48.5,-0.5694733102506749,2.112482,1.2891359408116894,0.050972883164417775,0.31581361578286443,0.38230414297958654,0.8819048699084652,0.9400771480859855,-0.08508163290128613,0.02076323450131664,10.22
1048626631,2023,성장기,0,0.824,0.7371,19.4,-1.2913906244043545,2.14683,1.3784597526451337,2.796994461961538,3.136018683744403,-0.5782098276151337,0.6246220683660477,0.9468443028370708,-0.09829866225847063,0.2644035126568696,46.48
1048626631,2024,도입기,1,0.5344,-0.2896,100.0,-0.8701861742565196,2.416632,-0.6100593249620542,1.2838276493665974,-1.5336275302930262,1.478276919423632,0.7747343580030008,1.0,-0.3677256310367122,0.2504416701473919,44.4
1048629114,2020,성장기,0,0.0008,,0.1,-3.044035897437074,0.743401,0.8561272168155387,-0.38986502448329263,,-0.753992227019961,0.0,0.6703443253955668,-0.07246437749271094,,
1048629114,2021,성숙기,0,0.0003,-0.0005,5.0,-0.8731170387990218,0.914785,1.3236367406691714,-0.3933819434987655,-0.2596454409494681,-0.6983886938609404,0.7736898325072794,0.7041099609452345,-0.02908446865279832,-0.016746251350773816,4.64
1048629114,2022,쇠퇴기,0,0.0007,0.0004,100.0,-0.5694733102506749,2.112482,1.2891359408116894,-0.38723480052014353,-0.13675421928373954,1.6969617076022636,0.8819048699084652,0.9400771480859855,-0.08508163290128613,-0.02160137113690192,3.91
1048629114,2023,도입기,0,0.0026,0.0019,100.0,-1.2913906244043545,2.14683,3.549566455657964,-0.48305612326112446,-0.3194703320696059,1.4237807291852986,0.6246220683660477,0.9468443028370708,0.2930696558002841,-0.028682785604334255,2.86
1048629114,2024,성숙기,0,0.0015,-0.0011,0.0,-0.8701861742565196,2.416632,3.398530455571464,-0.5723107737699308,-0.2929326915131344,-1.1872287136225754,0.7747343580030008,1.0,0.22521365599426313,-0.03151936772118879,2.44
1048629230,2015,도입기,0,0.0004,-0.0008,84.3,-0.2381067415597067,-2.659061,44.67455930938673,-0.4473234130095165,-0.10934365351184527,1.3576116337967221,1.0,0.0,1.1244237373327468,-0.04647403305449912,0.21
1048629230,2016,성장기,0,0.0008,0.0004,0.9,-1.46537003802111,-0.499253,-9.168565540649585,-0.4171354204657815,-0.13870237055878232,-0.746608735038641,0.5626178608641106,0.42551982556864654,-0.7762936785763977,-0.03211767138647508,2.35
1048629230,2017,도입기,0,0.0009,0.0001,89.7,-2.06638349452693,-0.250013,-10.656609055977992,-0.4168096251588653,-0.21208376473254834,1.540831479375573,0.34842376574701805,0.47462445029673783,-0.743362327249299,-0.03676454176696053,1.66
1048629230,2018,도입기,0,0.0047,0.0038,98.3,-2.327327148612646,0.941866,-9.935240533286176,-0.4060460956886313,-0.1995476917284605,1.6076456127681764,0.25542653039660407,0.7094453900186636,-0.5816834435940732,-0.03251746794334501,2.29
1048629230,2019,조정기,0,0.2209,0.2162,43.2,-1.4532576851219212,0.585123,12.34164826261788,0.46893850569488343,0.7469675926968756,0.31861566082226384,0.5669345603338096,0.6391608003084506,0.9183681256142893,0.048702073946782776,14.38
1048629230,2020,성숙기,0,0.3818,0.1609,0.0,-3.044035897437074,0.743401,10.812384397774562,1.3220926513165883,0.6605157078710291,-0.7564582441067854,0.0,0.6703443253955668,1.5612992941840553,0.15988168032981698,30.92
1048629230,2021,성숙기,1,0.9018,0.52,5.0,-0.8731170387990218,0.914785,14.809259338483304,3.3387259800272857,2.1779608586857053,-0.6983886938609404,0.7736898325072794,0.7041099609452345,2.559141350832705,0.36955318172470625,62.13
1048629512,2019,조정기,0,0.002,,43.2,-1.4532576851219212,0.585123,0.3610519216861143,-0.4354667999123083,,0.31861566082226384,0.5669345603338096,0.6391608003084506,-0.048175490650566276,,
1048629512,2020,쇠퇴기,0,0.1156,0.1136,98.0,-3.044035897437074,0.743401,0.8561272168155387,0.12596894187320692,0.4277637531549166,1.6602385009811238,0.0,0.6703443253955668,-0.07246437749271094,0.007818707202408312,8.29
1048629512,2021,성숙기,1,0.9469,0.8313,5.0,-0.8731170387990218,0.914785,1.3236367406691714,3.5254348733728484,3.63584143712265,-0.6983886938609404,0.7736898325072794,0.7041099609452345,-0.02908446865279832,0.3361057588698766,57.15
1048632768,2021,성장기,0,0.0015,,0.0,-0.8731170387990218,0.914785,1.3236367406691714,-0.3884140793742715,,-0.8285813041968635,0.7736898325072794,0.7041099609452345,-0.02908446865279832,,
1048632768,2022,성장기,0,0.0011,-0.0004,3.4,-0.5694733102506749,2.112482,1.2891359408116894,-0.3852013541921409,-0.14107467594308662,-0.768978500990952,0.8819048699084652,0.9400771480859855,-0.08508163290128613,-0.0144532533601796,4.98
1048632768,2023,도입기,0,0.0036,0.0025,100.0,-1.2913906244043545,2.14683,1.3784597526451337,-0.47906287930541147,-0.3166502920675814,1.4237807291852986,0.6246220683660477,0.9468443028370708,-0.09829866225847063,-0.028266715863431924,2.92
1048632768,2024,성장기,0,0.0044,0.0008,35.5,-0.8701861742565196,2.416632,-0.0603052071917281,-0.5622098140643652,-0.2847617376355545,-0.2409742138911718,0.7747343580030008,1.0,-0.28640755348832925,-0.03309787802770454,2.2
1048634150,2015,성장기,0,0.0006,0.0004,0.0,-0.2381067415597067,-2.659061,2.578991213665044,-0.44649626433768225,-0.10398523252667194,-0.8667799742593326,1.0,0.0,0.06644059181484105,-0.0404926870032651,1.1
1048634150,2016,성장기,0,0.0012,0.0006,0.9,-1.46537003802111,-0.499253,1.6767221972876285,-0.41535068522969293,-0.13776660663642848,-0.746608735038641,0.5626178608641106,0.42551982556864654,0.291572481102932,-0.031953943356338284,2.37
1048634150,2017,성숙기,0,0.0005,-0.0007,0.0,-2.06638349452693,-0.250013,5.661272655048308,-0.41861944550603386,-0.21640183632767457,-0.7817915957911425,0.34842376574701805,0.47462445029673783,0.4464000141780294,-0.030537495529508914,2.58
1048634150,2018,성숙기,0,0.0002,-0.0003,0.0,-2.327327148612646,0.941866,6.092194628411366,-0.42572202159685124,-0.21990419048751286,-0.8513420993597428,0.25542653039660407,0.7094453900186636,0.4461026212779375,-0.027591331414163277,3.02
1048634150,2019,성숙기,0,0.0011,0.0009,0.0,-1.4532576851219212,0.585123,8.622118166889653,-0.4391852319591172,-0.28389190829824035,-0.7719475748253838,0.5669345603338096,0.6391608003084506,0.6182922389701087,-0.02501865955768757,3.4
