사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계,신용등급
6138107040,대호산업(주),2015,성숙기,0,100.0,3.2,0.0,47.66,0.02,49.93,10.5,매우 안정,
6138107040,대호산업(주),2016,성장기,0,56.26,0.3,42.55,51.88,0.01,50.81,12.3,매우 안정,
6138107040,대호산업(주),2017,조정기,0,34.84,21.8,47.46,40.05,0.13,48.98,15.4,매우 안정,
6138107040,대호산업(주),2018,도입기,0,25.54,97.2,70.94,51.2,55.33,78.33,64.7,매우 위험,
6138107040,대호산업(주),2019,조정기,0,56.69,30.1,63.92,48.28,5.57,20.22,21.7,매우 안정,
6138107040,대호산업(주),2020,쇠퇴기,0,0.0,96.8,67.03,55.19,44.75,71.48,57.0,위험,
6138107040,대호산업(주),2021,성숙기,0,77.37,2.6,70.41,61.89,0.82,26.91,16.3,매우 안정,
6138107040,대호산업(주),2022,성숙기,0,88.19,0.0,94.01,33.13,0.02,50.87,18.0,매우 안정,
6138107040,대호산업(주),2023,성숙기,0,62.46,0.0,94.68,48.75,0.1,47.82,17.5,매우 안정,
6138107040,대호산업(주),2024,성숙기,0,77.47,0.0,100.0,54.04,30.63,65.1,36.7,안정,
6138127653,(주)세종코퍼레이션,2015,성숙기,0,100.0,3.2,0.0,48.48,0.07,49.9,10.6,매우 안정,
6138127653,(주)세종코퍼레이션,2016,성숙기,0,56.26,0.0,42.55,49.18,0.02,50.79,12.1,매우 안정,
6138127653,(주)세종코퍼레이션,2017,도입기,0,34.84,83.9,47.46,40.08,0.01,48.91,27.7,매우 안정,
6138127653,(주)세종코퍼레이션,2018,도입기,0,25.54,97.2,70.94,53.9,0.02,48.94,33.0,안정,
6138127653,(주)세종코퍼레이션,2019,도입기,0,56.69,89.9,63.92,48.3,0.03,47.43,32.0,안정,
6138127653,(주)세종코퍼레이션,2020,성숙기,0,0.0,0.0,67.03,57.51,0.01,50.5,12.1,매우 안정,
6138127653,(주)세종코퍼레이션,2021,도입기,0,77.37,82.6,70.41,63.83,0.03,49.44,33.1,안정,
6138127653,(주)세종코퍼레이션,2022,성장기,0,88.19,1.7,94.01,30.79,0.02,51.3,18.3,매우 안정,
6138127653,(주)세종코퍼레이션,2023,성숙기,0,62.46,0.0,94.68,46.41,0.01,47.77,17.3,매우 안정,
6138127653,(주)세종코퍼레이션,2024,성숙기,0,77.47,0.0,100.0,52.72,0.05,48.83,19.0,매우 안정,
6138131083,(주)에이치에스세라믹,2016,성장기,0,56.26,0.3,42.55,49.61,0.01,50.81,12.2,매우 안정,
6138131083,(주)에이치에스세라믹,2017,성숙기,0,34.84,0.0,47.46,39.77,0.0,48.91,10.9,매우 안정,
6138131083,(주)에이치에스세라믹,2018,성숙기,0,25.54,0.0,70.94,50.75,0.01,48.94,13.4,매우 안정,
6138131083,(주)에이치에스세라믹,2019,성숙기,0,56.69,0.0,63.92,47.24,0.01,47.42,14.0,매우 안정,
6138131083,(주)에이치에스세라믹,2020,성숙기,0,0.0,0.0,67.03,58.05,0.01,50.51,12.1,매우 안정,
6138131083,(주)에이치에스세라믹,2021,조정기,0,77.37,31.7,70.41,60.09,0.01,49.42,22.7,매우 안정,
6138131083,(주)에이치에스세라믹,2022,조정기,0,88.19,34.7,94.01,29.44,0.32,51.47,25.0,매우 안정,
6138131083,(주)에이치에스세라믹,2023,성숙기,0,62.46,0.0,94.68,44.62,1.87,48.63,18.3,매우 안정,
6138131083,(주)에이치에스세라믹,2024,성숙기,0,77.47,0.0,100.0,51.03,1.51,48.61,19.7,매우 안정,
6138136040,(주)유니메탈,2015,성숙기,0,100.0,3.2,0.0,51.35,0.08,45.92,10.5,매우 안정,
6138136040,(주)유니메탈,2016,조정기,0,56.26,25.3,42.55,52.59,0.27,50.91,17.5,매우 안정,
6138136040,(주)유니메탈,2017,도입기,0,34.84,83.9,47.46,43.36,0.16,48.85,28.0,매우 안정,
6138136040,(주)유니메탈,2018,쇠퇴기,0,25.54,100.0,70.94,56.97,0.06,48.88,33.7,안정,
6138136040,(주)유니메탈,2019,성숙기,0,56.69,0.0,63.92,51.7,0.04,47.41,14.2,매우 안정,
6138136040,(주)유니메탈,2020,성숙기,0,0.0,0.0,67.03,60.22,0.14,50.56,12.3,매우 안정,
6138136040,(주)유니메탈,2021,성숙기,0,77.37,2.6,70.41,63.38,0.06,49.38,17.1,매우 안정,
6138136040,(주)유니메탈,2022,성장기,0,88.19,1.7,94.01,36.73,0.03,51.29,18.6,매우 안정,
6138136040,(주)유니메탈,2023,도입기,0,62.46,100.0,94.68,51.81,0.01,47.76,37.6,안정,
6138136040,(주)유니메탈,2024,성숙기,0,77.47,0.0,100.0,55.49,2.24,49.99,20.4,매우 안정,
6138138112,주식회사굿링크,2022,성숙기,0,88.19,0.0,94.01,28.58,0.01,51.3,17.8,매우 안정,
6138138112,주식회사굿링크,2023,성숙기,0,62.46,0.0,94.68,43.91,0.01,47.78,17.2,매우 안정,
6138138112,주식회사굿링크,2024,성숙기,0,77.47,0.0,100.0,50.6,0.01,48.8,18.8,매우 안정,
6138138145,주식회사에이제이팜,2020,쇠퇴기,0,0.0,96.8,67.03,56.82,0.01,50.51,31.4,안정,
6138138145,주식회사에이제이팜,2021,성숙기,0,77.37,2.6,70.41,59.96,0.01,49.42,16.9,매우 안정,
6138138145,주식회사에이제이팜,2022,조정기,0,88.19,34.7,94.01,28.58,0.11,51.36,24.8,매우 안정,
6138147381,주식회사리야드,2018,성장기,0,25.54,4.0,70.94,50.75,0.07,48.93,14.2,매우 안정,
6138147381,주식회사리야드,2019,성장기,0,56.69,0.2,63.92,48.47,0.6,47.71,14.4,매우 안정,
6138147381,주식회사리야드,2020,성장기,0,0.0,0.0,67.03,56.82,0.13,50.26,12.1,매우 안정,
6138147381,주식회사리야드,2021,성장기,0,77.37,0.0,70.41,54.9,0.21,49.47,16.2,매우 안정,
6138147381,주식회사리야드,2022,성장기,0,88.19,1.7,94.01,26.77,0.09,51.24,18.1,매우 안정,
6138147381,주식회사리야드,2023,쇠퇴기,0,62.46,96.6,94.68,41.18,0.11,47.79,36.4,안정,
6138147381,주식회사리야드,2024,성장기,0,77.47,22.2,100.0,49.12,0.17,48.84,23.3,매우 안정,
6138152583,(주)펜타코리아,2015,성숙기,0,100.0,3.2,0.0,49.96,0.09,49.98,10.7,매우 안정,
6138152583,(주)펜타코리아,2016,조정기,0,56.26,25.3,42.55,48.83,0.02,50.77,17.1,매우 안정,
6138152583,(주)펜타코리아,2017,성숙기,0,34.84,0.0,47.46,38.74,0.04,48.92,10.9,매우 안정,
6138152583,(주)펜타코리아,2018,조정기,0,25.54,30.2,70.94,50.13,0.02,48.92,19.4,매우 안정,
6138152583,(주)펜타코리아,2019,성장기,0,56.69,0.2,63.92,50.69,0.1,47.47,14.2,매우 안정,
6138152583,(주)펜타코리아,2020,조정기,0,0.0,29.0,67.03,58.39,0.06,50.49,18.0,매우 안정,
6138152583,(주)펜타코리아,2021,조정기,0,77.37,31.7,70.41,59.12,0.05,49.42,22.7,매우 안정,
6138152583,(주)펜타코리아,2022,조정기,0,88.19,34.7,94.01,29.03,0.02,51.29,24.8,매우 안정,
6138152583,(주)펜타코리아,2023,성숙기,0,62.46,0.0,94.68,44.23,0.03,47.78,17.2,매우 안정,
6138152583,(주)펜타코리아,2024,성숙기,0,77.47,0.0,100.0,51.11,0.03,48.8,18.9,매우 안정,
6138161194,주식회사영남농산,2015,성숙기,0,100.0,3.2,0.0,49.96,0.06,49.89,10.7,매우 안정,
6138161194,주식회사영남농산,2021,성숙기,0,77.37,2.6,70.41,59.96,0.04,49.42,16.9,매우 안정,
6138161194,주식회사영남농산,2022,성숙기,0,88.19,0.0,94.01,30.51,0.01,51.29,17.9,매우 안정,
6138161194,주식회사영남농산,2023,성장기,0,62.46,11.1,94.68,45.53,0.01,47.78,19.5,매우 안정,
6138161194,주식회사영남농산,2024,성장기,0,77.47,22.2,100.0,51.74,0.01,48.8,23.3,매우 안정,
6138173569,어업회사법인주식회사조혜정의멸치연구소,2019,성장기,0,56.69,0.2,63.92,48.47,0.04,47.42,14.1,매우 안정,
6138173569,어업회사법인주식회사조혜정의멸치연구소,2020,조정기,0,0.0,29.0,67.03,56.82,0.06,50.52,17.9,매우 안정,
6138173569,어업회사법인주식회사조혜정의멸치연구소,2021,성숙기,0,77.37,2.6,70.41,59.96,0.27,49.53,17.1,매우 안정,
6138600232,주식회사엠코중앙,2022,성장기,0,88.19,1.7,94.01,28.58,0.04,51.3,18.2,매우 안정,
6138600232,주식회사엠코중앙,2023,성숙기,0,62.46,0.0,94.68,43.91,0.1,47.81,17.2,매우 안정,
6138600232,주식회사엠코중앙,2024,성숙기,0,77.47,0.0,100.0,50.6,0.18,48.85,18.9,매우 안정,
6138700919,주식회사엘플러스,2020,쇠퇴기,0,0.0,96.8,67.03,56.82,0.04,50.51,31.5,안정,
6138700919,주식회사엘플러스,2021,성숙기,0,77.37,2.6,70.41,59.96,0.04,49.42,16.9,매우 안정,
6138700919,주식회사엘플러스,2022,성숙기,0,88.19,0.0,94.01,28.58,0.03,51.3,17.8,매우 안정,
6138701316,한일전기엔지니어주식회사,2022,성숙기,0,88.19,0.0,94.01,28.58,0.02,51.3,17.8,매우 안정,
6138701316,한일전기엔지니어주식회사,2023,성숙기,0,62.46,0.0,94.68,43.91,0.0,47.76,17.2,매우 안정,
6138701316,한일전기엔지니어주식회사,2024,성숙기,0,77.47,0.0,100.0,50.6,5.79,51.9,22.2,매우 안정,
6148800772,주식회사꺌랑,2021,조정기,0,77.37,31.7,70.41,59.96,0.01,49.42,22.7,매우 안정,
6148800772,주식회사꺌랑,2022,성숙기,0,88.19,0.0,94.01,28.58,0.06,51.33,17.8,매우 안정,
6148800772,주식회사꺌랑,2023,성숙기,0,62.46,0.0,94.68,43.91,0.1,47.8,17.2,매우 안정,
6148800772,주식회사꺌랑,2024,성숙기,0,77.47,0.0,100.0,48.31,0.07,48.79,18.8,매우 안정,
6158113645,주식회사이십일세기에너지,2018,도입기,0,25.54,97.2,70.94,50.75,0.42,48.93,33.0,안정,
6158113645,주식회사이십일세기에너지,2019,성숙기,0,56.69,0.0,63.92,48.47,14.73,55.23,22.5,매우 안정,
6158113645,주식회사이십일세기에너지,2020,성숙기,1,0.0,0.0,67.03,56.82,87.87,89.67,62.4,매우 위험,
6158134918,쌍용철강(주),2021,성숙기,0,77.37,2.6,70.41,59.96,0.06,49.42,16.9,매우 안정,
6158134918,쌍용철강(주),2022,성숙기,0,88.19,0.0,94.01,28.58,0.02,51.28,17.8,매우 안정,
6158134918,쌍용철강(주),2023,성숙기,0,62.46,0.0,94.68,43.91,0.09,47.81,17.2,매우 안정,
6158134918,쌍용철강(주),2024,성숙기,0,77.47,0.0,100.0,48.53,0.2,48.86,18.9,매우 안정,
6158135009,(주)대한금속,2015,조정기,0,100.0,32.8,0.0,55.51,1.47,11.3,15.7,매우 안정,
6158135009,(주)대한금속,2016,조정기,0,56.26,25.3,42.55,44.95,7.38,53.97,21.1,매우 안정,
6158135009,(주)대한금속,2017,조정기,0,34.84,21.8,47.46,32.61,28.07,59.82,30.9,안정,
6158135009,(주)대한금속,2018,도입기,1,25.54,97.2,70.94,44.22,81.85,77.64,78.9,매우 위험,
6158137685,(주)씨엠아이,2015,성숙기,0,100.0,3.2,0.0,49.96,0.0,49.94,10.6,매우 안정,
6158137685,(주)씨엠아이,2016,성숙기,0,56.26,0.0,42.55,43.41,0.01,50.82,11.8,매우 안정,
6158137685,(주)씨엠아이,2017,쇠퇴기,0,34.84,100.0,47.46,34.83,0.0,48.91,30.7,안정,
6158137685,(주)씨엠아이,2018,성숙기,0,25.54,0.0,70.94,47.65,0.01,48.94,13.2,매우 안정,
6158137685,(주)씨엠아이,2019,성숙기,0,56.69,0.0,63.92,49.23,0.01,47.42,14.1,매우 안정,
6158137685,(주)씨엠아이,2020,성숙기,0,0.0,0.0,67.03,49.59,0.01,50.51,11.7,매우 안정,
6158137685,(주)씨엠아이,2021,성숙기,0,77.37,2.6,70.41,59.43,0.01,49.42,16.9,매우 안정,
6158137685,(주)씨엠아이,2022,성숙기,0,88.19,0.0,94.01,30.1,0.01,51.3,17.9,매우 안정,
6158137685,(주)씨엠아이,2023,성숙기,0,62.46,0.0,94.68,45.3,0.02,47.78,17.3,매우 안정,
6158137685,(주)씨엠아이,2024,성숙기,0,77.47,0.0,100.0,51.39,0.01,48.8,18.9,매우 안정,
6158145642,(주)정훈정보시스템,2015,성숙기,0,100.0,3.2,0.0,49.96,0.14,49.94,10.7,매우 안정,
6158145642,(주)정훈정보시스템,2016,성숙기,0,56.26,0.0,42.55,49.61,0.04,50.76,12.1,매우 안정,
6158145642,(주)정훈정보시스템,2017,성숙기,0,34.84,0.0,47.46,39.77,0.07,48.93,11.0,매우 안정,
6158145642,(주)정훈정보시스템,2018,성숙기,0,25.54,0.0,70.94,43.75,0.09,48.94,13.1,매우 안정,
6158145642,(주)정훈정보시스템,2019,도입기,0,56.69,89.9,63.92,48.3,1.23,48.04,32.7,안정,
6158145642,(주)정훈정보시스템,2020,성장기,0,0.0,0.0,67.03,58.21,0.45,50.1,12.4,매우 안정,
6158145642,(주)정훈정보시스템,2021,쇠퇴기,0,77.37,100.0,70.41,61.85,0.56,49.48,36.8,안정,
6158145642,(주)정훈정보시스템,2022,조정기,0,88.19,34.7,94.01,27.31,4.77,53.58,27.4,매우 안정,
6158145642,(주)정훈정보시스템,2023,조정기,0,62.46,33.5,94.68,42.54,2.49,46.53,25.1,매우 안정,
6158145642,(주)정훈정보시스템,2024,조정기,0,77.47,31.7,100.0,49.78,0.71,47.84,25.5,매우 안정,
6158148601,(주)유덕철강산업,2022,성장기,0,88.19,1.7,94.01,28.58,0.04,51.3,18.2,매우 안정,
6158148601,(주)유덕철강산업,2023,성숙기,0,62.46,0.0,94.68,43.91,0.04,47.78,17.2,매우 안정,
6158148601,(주)유덕철강산업,2024,조정기,0,77.47,31.7,100.0,50.6,0.05,48.81,25.2,매우 안정,
6158151256,금성철강(주),2021,도입기,0,77.37,82.6,70.41,59.96,0.17,49.42,33.0,안정,
6158151256,금성철강(주),2022,쇠퇴기,0,88.19,100.0,94.01,28.58,1.09,51.8,38.4,안정,
6158151256,금성철강(주),2023,도입기,0,62.46,100.0,94.68,43.91,0.28,47.33,37.3,안정,
6158151256,금성철강(주),2024,도입기,0,77.47,100.0,100.0,50.95,0.42,48.87,39.1,안정,
6158160959,주식회사대웅산업개발,2021,성장기,0,77.37,0.0,70.41,59.96,0.39,49.42,16.6,매우 안정,
6158160959,주식회사대웅산업개발,2022,성숙기,0,88.19,0.0,94.01,28.58,0.14,51.17,17.9,매우 안정,
6158160959,주식회사대웅산업개발,2023,성숙기,0,62.46,0.0,94.68,43.91,0.37,47.9,17.4,매우 안정,
6158160959,주식회사대웅산업개발,2024,성숙기,0,77.47,0.0,100.0,46.46,3.25,50.34,20.5,매우 안정,
6158161109,(주)마린수산,2021,성숙기,0,77.37,2.6,70.41,59.96,0.04,49.42,16.9,매우 안정,
6158161109,(주)마린수산,2022,조정기,0,88.19,34.7,94.01,28.58,0.02,51.29,24.8,매우 안정,
6158161109,(주)마린수산,2023,조정기,0,62.46,33.5,94.68,43.91,33.16,66.11,43.0,중립,
6158166860,익스트림제이제이(주),2015,성장기,0,100.0,0.0,0.0,49.96,0.95,50.35,10.5,매우 안정,
6158166860,익스트림제이제이(주),2016,성장기,0,56.26,0.3,42.55,49.61,2.72,51.76,13.7,매우 안정,
6158166860,익스트림제이제이(주),2017,성장기,0,34.84,1.1,47.46,47.1,26.75,61.61,26.9,매우 안정,
6158166860,익스트림제이제이(주),2018,성장기,0,25.54,4.0,70.94,57.53,1.31,35.45,14.5,매우 안정,
6158166860,익스트림제이제이(주),2019,성장기,0,56.69,0.2,63.92,54.55,0.37,46.91,14.5,매우 안정,
6158166860,익스트림제이제이(주),2020,성장기,0,0.0,0.0,67.03,59.71,62.19,83.59,48.1,중립,
6158166860,익스트림제이제이(주),2021,쇠퇴기,0,77.37,100.0,70.41,62.46,63.96,50.36,71.7,매우 위험,
6158171534,(주)항도에스티,2015,도입기,0,100.0,75.7,0.0,49.96,0.06,49.94,25.2,매우 안정,
6158171534,(주)항도에스티,2016,조정기,0,56.26,25.3,42.55,49.61,0.01,50.79,17.2,매우 안정,
6158171534,(주)항도에스티,2017,도입기,0,34.84,83.9,47.46,39.77,0.02,48.92,27.7,매우 안정,
6158171534,(주)항도에스티,2018,도입기,0,25.54,97.2,70.94,58.13,0.03,48.94,33.2,안정,
6158171534,(주)항도에스티,2019,도입기,0,56.69,89.9,63.92,44.24,0.05,47.43,31.8,안정,
6158171534,(주)항도에스티,2020,성숙기,0,0.0,0.0,67.03,51.81,0.03,50.5,11.8,매우 안정,
6158171534,(주)항도에스티,2021,성숙기,0,77.37,2.6,70.41,59.01,0.06,49.44,16.9,매우 안정,
6158171534,(주)항도에스티,2022,성장기,0,88.19,1.7,94.01,30.27,0.03,51.29,18.2,매우 안정,
6158171534,(주)항도에스티,2023,도입기,0,62.46,100.0,94.68,46.12,0.03,47.78,37.3,안정,
6158171534,(주)항도에스티,2024,조정기,0,77.47,31.7,100.0,51.71,0.02,48.8,25.2,매우 안정,
6158171553,(주)선진코리아,2022,성장기,0,88.19,1.7,94.01,28.58,0.12,51.3,18.2,매우 안정,
6158171553,(주)선진코리아,2023,성숙기,0,62.46,0.0,94.68,43.91,0.19,47.81,17.3,매우 안정,
6158171553,(주)선진코리아,2024,성숙기,0,77.47,0.0,100.0,50.6,0.03,48.72,18.9,매우 안정,
6158173226,(주)성운전자,2020,성숙기,0,0.0,0.0,67.03,56.82,0.02,50.51,12.1,매우 안정,
6158173226,(주)성운전자,2021,조정기,0,77.37,31.7,70.41,59.96,0.03,49.43,22.7,매우 안정,
6158173226,(주)성운전자,2022,쇠퇴기,0,88.19,100.0,94.01,28.58,0.02,51.3,37.8,안정,
6158173226,(주)성운전자,2023,도입기,0,62.46,100.0,94.68,42.88,0.03,47.78,37.1,안정,
6158173226,(주)성운전자,2024,성숙기,0,77.47,0.0,100.0,50.13,0.06,48.82,18.9,매우 안정,
6158179900,주식회사나눅스네트웍스,2015,성숙기,0,100.0,3.2,0.0,49.96,0.01,49.93,10.6,매우 안정,
6158179900,주식회사나눅스네트웍스,2016,성숙기,0,56.26,0.0,42.55,49.61,0.01,50.81,12.1,매우 안정,
6158179900,주식회사나눅스네트웍스,2017,도입기,0,34.84,83.9,47.46,43.54,0.03,48.92,27.9,매우 안정,
6158179900,주식회사나눅스네트웍스,2018,성숙기,0,25.54,0.0,70.94,54.14,14.12,56.44,21.7,매우 안정,
6158179900,주식회사나눅스네트웍스,2019,성숙기,0,56.69,0.0,63.92,51.92,0.11,39.76,13.9,매우 안정,
6158179900,주식회사나눅스네트웍스,2020,성숙기,0,0.0,0.0,67.03,56.0,0.02,50.46,12.0,매우 안정,
6158179900,주식회사나눅스네트웍스,2021,성숙기,0,77.37,2.6,70.41,56.52,0.06,49.45,16.8,매우 안정,
6158179900,주식회사나눅스네트웍스,2022,성숙기,0,88.19,0.0,94.01,29.27,0.02,51.28,17.8,매우 안정,
6158179900,주식회사나눅스네트웍스,2023,성숙기,0,62.46,0.0,94.68,44.43,0.01,47.77,17.2,매우 안정,
6158179900,주식회사나눅스네트웍스,2024,성숙기,0,77.47,0.0,100.0,51.3,0.01,48.8,18.9,매우 안정,
6158191073,(주)우진메탈,2019,도입기,0,56.69,89.9,63.92,48.47,0.06,47.42,32.0,안정,
6158191073,(주)우진메탈,2020,성장기,0,0.0,0.0,67.03,56.82,0.11,50.54,12.1,매우 안정,
6158191073,(주)우진메탈,2021,도입기,0,77.37,82.6,70.41,59.96,1.59,50.18,33.8,안정,
6158191073,(주)우진메탈,2022,성장기,0,88.19,1.7,94.01,31.72,0.23,50.57,18.4,매우 안정,
6158191073,(주)우진메탈,2023,성장기,0,62.46,11.1,94.68,46.8,0.48,47.92,19.8,매우 안정,
6158191073,(주)우진메탈,2024,성장기,0,77.47,22.2,100.0,53.52,8.44,53.05,28.3,매우 안정,
6158194333,(주)홀마트,2015,조정기,0,100.0,32.8,0.0,49.96,3.77,51.66,18.7,매우 안정,
6158194333,(주)홀마트,2016,성장기,0,56.26,0.3,42.55,49.61,5.83,51.93,15.4,매우 안정,
6158194333,(주)홀마트,2017,조정기,0,34.84,21.8,47.46,40.4,63.45,79.37,51.7,위험,
6158195287,주식회사에이비씨,2021,성장기,0,77.37,0.0,70.41,59.96,0.37,49.42,16.6,매우 안정,
6158195287,주식회사에이비씨,2022,성숙기,0,88.19,0.0,94.01,28.58,4.8,53.7,20.6,매우 안정,
6158195287,주식회사에이비씨,2023,성숙기,0,62.46,0.0,94.68,43.91,1.31,45.86,17.8,매우 안정,
6158195287,주식회사에이비씨,2024,성숙기,0,77.47,0.0,100.0,48.08,15.32,56.28,27.5,매우 안정,
6158196175,주식회사핫독,2016,도입기,0,56.26,80.6,42.55,49.61,0.05,50.81,28.2,매우 안정,
6158196175,주식회사핫독,2017,도입기,0,34.84,83.9,47.46,39.77,7.58,52.89,32.1,안정,
6158196175,주식회사핫독,2018,도입기,0,25.54,97.2,70.94,50.75,75.34,85.04,76.0,매우 위험,
6158196175,주식회사핫독,2019,조정기,1,56.69,30.1,63.92,52.94,89.22,54.92,69.7,매우 위험,
6158197650,(주)신창앤오렌지,2015,조정기,0,100.0,32.8,0.0,49.96,0.28,49.94,16.7,매우 안정,
6158197650,(주)신창앤오렌지,2016,성숙기,0,56.26,0.0,42.55,49.61,0.2,50.77,12.2,매우 안정,
6158197650,(주)신창앤오렌지,2017,성장기,0,34.84,1.1,47.46,39.77,44.7,72.45,36.9,안정,
6158197650,(주)신창앤오렌지,2018,도입기,0,25.54,97.2,70.94,52.16,82.88,69.36,79.5,매우 위험,
6158197650,(주)신창앤오렌지,2019,조정기,1,56.69,30.1,63.92,51.88,96.53,54.8,73.7,매우 위험,
6158600392,(주)형제목공기계,2021,성장기,0,77.37,0.0,70.41,59.96,0.39,49.42,16.6,매우 안정,
6158600392,(주)형제목공기계,2022,도입기,0,88.19,76.6,94.01,28.58,20.93,62.43,45.2,중립,
6158600392,(주)형제목공기계,2023,조정기,1,62.46,33.5,94.68,43.91,87.44,84.62,73.8,매우 위험,
6158600524,(주)에스엠네트웍스,2022,조정기,0,88.19,34.7,94.01,28.58,0.03,51.3,24.8,매우 안정,
6158600524,(주)에스엠네트웍스,2023,성숙기,0,62.46,0.0,94.68,43.91,0.03,47.78,17.2,매우 안정,
6158600524,(주)에스엠네트웍스,2024,쇠퇴기,0,77.47,82.9,100.0,50.6,0.04,48.81,35.4,안정,
6158602594,(주)일만,2015,조정기,0,100.0,32.8,0.0,49.96,7.15,53.63,20.7,매우 안정,
6158602594,(주)일만,2016,성숙기,0,56.26,0.0,42.55,49.61,92.0,96.16,65.0,매우 위험,
6158615328,주식회사다나,2022,성장기,0,88.19,1.7,94.01,28.58,0.04,51.3,18.2,매우 안정,
6158615328,주식회사다나,2023,쇠퇴기,0,62.46,96.6,94.68,43.91,5.83,50.98,39.9,안정,
6158615328,주식회사다나,2024,쇠퇴기,0,77.47,82.9,100.0,50.6,76.33,86.42,79.3,매우 위험,
6168100406,삼화석유주식회사,2015,성숙기,0,100.0,3.2,0.0,46.89,0.12,49.83,10.5,매우 안정,
6168100406,삼화석유주식회사,2016,성숙기,0,56.26,0.0,42.55,48.71,0.08,50.79,12.1,매우 안정,
6168100406,삼화석유주식회사,2017,성숙기,0,34.84,0.0,47.46,39.13,0.08,48.91,10.9,매우 안정,
6168100406,삼화석유주식회사,2018,성숙기,0,25.54,0.0,70.94,51.53,0.12,48.96,13.5,매우 안정,
6168100406,삼화석유주식회사,2019,성장기,0,56.69,0.2,63.92,48.05,0.08,47.4,14.1,매우 안정,
6168100406,삼화석유주식회사,2020,성장기,0,0.0,0.0,67.03,57.6,0.09,50.51,12.2,매우 안정,
6168100406,삼화석유주식회사,2021,성장기,0,77.37,0.0,70.41,61.78,0.13,49.45,16.5,매우 안정,
6168100406,삼화석유주식회사,2022,성숙기,0,88.19,0.0,94.01,31.32,0.02,51.24,17.9,매우 안정,
6168100406,삼화석유주식회사,2023,성숙기,0,62.46,0.0,94.68,46.65,0.05,47.79,17.3,매우 안정,
6168100406,삼화석유주식회사,2024,성숙기,0,77.47,0.0,100.0,52.5,0.66,49.13,19.3,매우 안정,
6168100411,삼남석유주식회사,2015,성숙기,0,100.0,3.2,0.0,53.27,0.54,49.28,11.1,매우 안정,
6168100411,삼남석유주식회사,2016,성숙기,0,56.26,0.0,42.55,46.88,0.36,50.72,12.1,매우 안정,
6168100411,삼남석유주식회사,2017,조정기,0,34.84,21.8,47.46,36.03,0.31,48.89,15.3,매우 안정,
6168100411,삼남석유주식회사,2018,성숙기,0,25.54,0.0,70.94,44.35,0.31,48.93,13.2,매우 안정,
6168100411,삼남석유주식회사,2019,성장기,0,56.69,0.2,63.92,41.71,0.64,47.6,14.1,매우 안정,
6168100411,삼남석유주식회사,2020,성숙기,0,0.0,0.0,67.03,54.25,0.25,50.3,12.1,매우 안정,
6168100411,삼남석유주식회사,2021,성장기,0,77.37,0.0,70.41,61.72,1.0,49.81,17.0,매우 안정,
6168100411,삼남석유주식회사,2022,도입기,0,88.19,76.6,94.01,34.27,1.2,51.41,34.1,안정,
6168100411,삼남석유주식회사,2023,성장기,0,62.46,11.1,94.68,49.67,2.67,48.59,21.2,매우 안정,
6168100411,삼남석유주식회사,2024,성숙기,0,77.47,0.0,100.0,54.45,4.89,49.98,21.8,매우 안정,
6168110879,(주)청룡수산,2015,성장기,0,100.0,0.0,0.0,73.88,19.79,43.52,21.8,매우 안정,
6168110879,(주)청룡수산,2016,성장기,0,56.26,0.3,42.55,49.37,3.72,42.32,13.8,매우 안정,
6168110879,(주)청룡수산,2017,성장기,0,34.84,1.1,47.46,39.19,2.65,48.33,12.5,매우 안정,
6168110879,(주)청룡수산,2018,성숙기,0,25.54,0.0,70.94,49.3,4.49,49.92,15.8,매우 안정,
6168110879,(주)청룡수산,2019,성숙기,0,56.69,0.0,63.92,44.29,3.48,46.86,15.7,매우 안정,
6168110879,(주)청룡수산,2020,조정기,0,0.0,29.0,67.03,57.12,0.66,49.0,18.2,매우 안정,
6168110879,(주)청룡수산,2021,성숙기,0,77.37,2.6,70.41,61.91,10.97,54.72,23.3,매우 안정,
6168110879,(주)청룡수산,2022,쇠퇴기,0,88.19,100.0,94.01,29.83,31.69,62.52,55.9,위험,
6168110879,(주)청룡수산,2023,조정기,0,62.46,33.5,94.68,45.19,2.39,31.62,24.4,매우 안정,
6168110879,(주)청룡수산,2024,성장기,0,77.47,22.2,100.0,51.45,6.09,50.77,26.8,매우 안정,
6168113798,(주)김약품,2015,성숙기,0,100.0,3.2,0.0,50.95,0.05,49.66,10.7,매우 안정,
6168113798,(주)김약품,2016,성숙기,0,56.26,0.0,42.55,50.8,0.17,50.88,12.2,매우 안정,
6168113798,(주)김약품,2017,성숙기,0,34.84,0.0,47.46,41.15,0.1,48.87,11.0,매우 안정,
6168113798,(주)김약품,2018,성숙기,0,25.54,0.0,70.94,52.36,0.21,48.99,13.6,매우 안정,
6168113798,(주)김약품,2019,도입기,0,56.69,89.9,63.92,49.5,0.17,47.4,32.1,안정,
6168113798,(주)김약품,2020,성숙기,0,0.0,0.0,67.03,56.81,0.04,50.44,12.1,매우 안정,
6168113798,(주)김약품,2021,성숙기,0,77.37,2.6,70.41,58.08,0.12,49.47,16.9,매우 안정,
6168113798,(주)김약품,2022,성숙기,0,88.19,0.0,94.01,26.39,0.03,51.25,17.7,매우 안정,
