사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
1068186474,(주)이태원타운,,,,0.0018,0.059,0.0181,0.0027,0.0044,0.0751,0.545,0.78,,,,0.0572,-0.0409,-0.0154,0.0017,0.0707,0.4699,0.235,89.89
1788601188,(주)슬로우스탠다드,,,,,,,,0.0017,0.0032,0.3937,0.8035,,,,,,,,0.0015,0.3905,0.4098,89.84
4088130013,엘스타약품주식회사,0.3492,0.0125,0.3913,0.0647,0.0189,0.0044,0.0012,0.0147,0.0282,0.6117,0.8143,-0.3367,0.3788,-0.3266,-0.0458,-0.0145,-0.0032,0.0135,0.0135,0.5835,0.2026,89.82
2198128576,주식회사길,,,,,,,0.0004,0.0532,0.1247,0.3411,0.7548,,,,,,,0.0528,0.0715,0.2164,0.4137,89.75
1178150466,주식회사레몽,0.0143,,,,,,,0.3099,0.5215,0.8899,0.9217,,,,,,,,0.2116,0.3684,0.0318,89.71
6028118080,(주)해우농수산,0.2445,,,,0.0022,0.0017,0.002,0.0017,0.003,0.6542,0.8445,,,,,-0.0005,0.0003,-0.0003,0.0013,0.6512,0.1903,89.71
8388602182,주식회사섬강레저,,,,,,,,0.0053,0.0217,0.4969,0.7802,,,,,,,,0.0164,0.4752,0.2833,89.66
2118738806,케이지씨라이프앤진,0.1899,0.2784,0.2045,0.0004,0.001,0.0041,0.0012,0.0005,0.0055,0.7237,0.8466,0.0885,-0.0739,-0.2041,0.0006,0.0031,-0.0029,-0.0007,0.005,0.7182,0.1229,89.66
1208653367,하이네켄코리아(주),0.0001,0.0,0.0002,0.0001,0.0001,0.0097,0.0005,0.0002,0.0001,0.7048,0.9176,-0.0001,0.0002,-0.0001,0.0,0.0096,-0.0092,-0.0003,-0.0001,0.7047,0.2128,89.65
1298147625,주식회사레뱅,0.0028,,0.0141,0.0346,0.0014,0.0011,0.0005,0.0006,0.0001,0.4301,0.9429,,,0.0205,-0.0332,-0.0003,-0.0006,0.0001,-0.0005,0.43,0.5128,89.58
8488800152,주식회사에스티와이텔레콤,,,,,,,,0.0018,0.0023,0.0106,0.8485,,,,,,,,0.0005,0.0083,0.8379,89.55
1298628661,(주)트레바이오,,,,0.002,0.0807,0.092,0.0013,0.0029,0.0034,0.8381,0.9073,,,,0.0787,0.0113,-0.0907,0.0016,0.0005,0.8347,0.0692,89.53
5818600992,지엘앤코(주),,,,0.0029,0.3388,0.65,0.0261,0.0018,0.0354,0.735,0.8282,,,,0.3359,0.3112,-0.6239,-0.0243,0.0336,0.6996,0.0932,89.48
2368602106,주식회사한국바이오,,,,,,,,0.0046,0.0065,0.7356,0.855,,,,,,,,0.0019,0.7291,0.1194,89.48
2068184567,(주)지피클럽,,0.0044,0.0001,0.0004,0.0001,0.0002,0.0001,0.0003,0.0002,0.0064,0.9337,,-0.0043,0.0003,-0.0003,0.0001,-0.0001,0.0002,-0.0001,0.0062,0.9273,89.47
3138800466,주식회사더이안,,,,,,,,0.0007,0.0088,0.013,0.8197,,,,,,,,0.0081,0.0042,0.8067,89.46
1248179461,주식회사조암월드마트,,,,,,,0.0007,0.0014,0.3461,0.8569,0.8828,,,,,,,0.0007,0.3447,0.5108,0.0259,89.46
1108185080,주식회사잉글리시에그,,,0.0019,0.0008,0.0021,0.0023,0.0013,0.0012,0.606,0.8729,0.8978,,,-0.0011,0.0013,0.0002,-0.001,-0.0001,0.6048,0.2669,0.0249,89.28
1418101653,모토스타코리아(주),,,,,,,0.0008,0.0006,0.0004,0.3658,0.8745,,,,,,,-0.0002,-0.0002,0.3654,0.5087,89.1
1088150666,(주)범호통상,,,,0.0007,0.0302,0.1215,0.0004,0.0007,0.0419,0.8212,0.8618,,,,0.0295,0.0913,-0.1211,0.0003,0.0412,0.7793,0.0406,89.09
1408172820,엘마트(주)-시흥,,0.0045,0.0056,,,0.0205,0.001,0.0011,0.0031,0.4262,0.7627,,0.0011,,,,-0.0195,0.0001,0.002,0.4231,0.3365,88.91
1418121907,(주)올랜드아울렛,,,,,0.0011,0.0014,0.4198,0.023,0.0359,0.6841,0.8041,,,,,0.0003,0.4184,-0.3968,0.0129,0.6482,0.12,88.85
