사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1018132686,삼한교역상사주식회사,2021,도입기,0,81.5,50.36,56.61,41.27,53.2,76.59,59.6,위험
1018132686,삼한교역상사주식회사,2022,성숙기,0,0.0,91.71,62.13,42.83,55.59,50.22,46.0,중립
1018132686,삼한교역상사주식회사,2023,성숙기,1,0.0,97.78,62.21,42.25,78.43,61.24,59.4,위험
1018133287,신영흥산(주),2015,성숙기,0,10.5,0.0,0.0,51.66,0.33,47.73,7.3,매우 안정
1018133287,신영흥산(주),2016,성숙기,0,4.3,25.83,84.08,49.63,0.21,47.8,15.5,매우 안정
1018133287,신영흥산(주),2017,성숙기,0,0.0,39.31,83.37,37.74,0.22,46.88,14.7,매우 안정
1018133287,신영흥산(주),2018,성숙기,0,0.0,80.26,88.75,52.91,0.21,48.09,18.1,매우 안정
1018133287,신영흥산(주),2019,성숙기,0,0.0,82.08,100.0,50.59,0.29,47.1,19.1,매우 안정
1018133287,신영흥산(주),2020,성숙기,0,0.0,75.74,69.2,58.35,0.2,48.12,16.1,매우 안정
1018133287,신영흥산(주),2021,쇠퇴기,0,100.0,50.36,56.61,42.36,63.41,81.94,69.3,매우 위험
1018133287,신영흥산(주),2022,성숙기,0,0.0,91.71,62.13,42.26,58.54,46.38,47.4,중립
1018133287,신영흥산(주),2023,성장기,0,26.3,97.78,62.21,39.56,0.53,18.85,19.6,매우 안정
1018133287,신영흥산(주),2024,성숙기,0,0.0,100.0,66.4,44.58,0.08,50.18,16.4,매우 안정
1018135117,주식회사에스케이산업,2015,도입기,0,45.6,0.0,0.0,50.57,9.98,53.33,19.8,매우 안정
1018135117,주식회사에스케이산업,2016,쇠퇴기,0,100.0,25.83,84.08,48.7,7.72,46.5,38.7,안정
1018135117,주식회사에스케이산업,2017,성숙기,0,0.0,39.31,83.37,35.96,3.1,44.26,16.0,매우 안정
1018135117,주식회사에스케이산업,2018,조정기,0,33.8,80.26,88.75,52.37,6.0,49.63,28.0,매우 안정
1018135117,주식회사에스케이산업,2019,조정기,0,28.7,82.08,100.0,51.21,7.02,47.66,28.6,매우 안정
1018135117,주식회사에스케이산업,2020,조정기,0,26.8,75.74,69.2,58.35,11.97,50.83,28.1,매우 안정
1018135117,주식회사에스케이산업,2021,쇠퇴기,0,100.0,50.36,56.61,40.84,7.14,46.6,36.5,안정
1018135117,주식회사에스케이산업,2022,성숙기,0,0.0,91.71,62.13,43.01,8.71,49.84,20.2,매우 안정
1018135117,주식회사에스케이산업,2023,조정기,0,16.9,97.78,62.21,40.15,6.35,47.85,22.4,매우 안정
1018135117,주식회사에스케이산업,2024,성숙기,0,0.0,100.0,66.4,46.54,10.81,52.78,22.6,매우 안정
1018137885,(주)진영디앤씨,2015,도입기,0,45.6,0.0,0.0,50.0,36.45,68.75,35.1,안정
1018138657,레오버넷주식회사,2015,성숙기,0,10.5,0.0,0.0,47.06,0.1,47.77,6.9,매우 안정
1018138657,레오버넷주식회사,2016,성숙기,0,4.3,25.83,84.08,50.96,0.06,47.85,15.5,매우 안정
1018138657,레오버넷주식회사,2017,성숙기,0,0.0,39.31,83.37,40.12,0.11,46.9,14.7,매우 안정
1018138657,레오버넷주식회사,2018,쇠퇴기,0,100.0,80.26,88.75,54.92,0.11,48.1,38.1,안정
1018138657,레오버넷주식회사,2019,조정기,0,28.7,82.08,100.0,51.68,0.06,47.03,24.8,매우 안정
1018138657,레오버넷주식회사,2020,성숙기,0,0.0,75.74,69.2,60.97,0.08,48.18,16.2,매우 안정
1018138657,레오버넷주식회사,2021,성숙기,0,0.0,50.36,56.61,42.46,0.19,49.2,12.9,매우 안정
1018138657,레오버넷주식회사,2022,성숙기,0,0.0,91.71,62.13,45.09,0.11,48.97,15.6,매우 안정
1018138657,레오버넷주식회사,2023,성숙기,0,0.0,97.78,62.21,42.21,0.1,49.06,15.7,매우 안정
1018138657,레오버넷주식회사,2024,성숙기,0,0.0,100.0,66.4,48.54,0.56,50.66,16.9,매우 안정
1018138768,세일여행사,2015,성숙기,0,10.5,0.0,0.0,46.38,10.75,52.01,12.9,매우 안정
1018138768,세일여행사,2016,성숙기,0,4.3,25.83,84.08,50.37,1.98,42.88,16.3,매우 안정
1018138768,세일여행사,2017,성장기,0,0.6,39.31,83.37,39.66,5.33,48.66,17.8,매우 안정
1018138768,세일여행사,2018,성숙기,0,0.0,80.26,88.75,55.13,5.65,48.27,21.2,매우 안정
1018138768,세일여행사,2019,조정기,0,28.7,82.08,100.0,50.93,12.99,51.14,32.1,안정
1018138768,세일여행사,2023,성장기,0,26.3,97.78,62.21,40.31,0.08,49.06,20.9,매우 안정
1018138768,세일여행사,2024,성숙기,0,0.0,100.0,66.4,46.68,0.3,50.53,16.7,매우 안정
1018139904,(주)심스인베스트,2016,성장기,0,0.0,25.83,84.08,49.91,1.71,47.88,15.5,매우 안정
1018139904,(주)심스인베스트,2017,도입기,0,51.7,39.31,83.37,38.61,88.22,93.7,75.8,매우 위험
1018139904,(주)심스인베스트,2018,성숙기,1,0.0,80.26,88.75,53.73,92.04,50.2,68.7,매우 위험
1018140003,동출산업(주),2016,성장기,0,0.0,25.83,84.08,49.91,0.85,47.88,15.1,매우 안정
1018140003,동출산업(주),2017,성숙기,0,0.0,39.31,83.37,38.61,54.84,76.1,46.2,중립
1018140003,동출산업(주),2018,성장기,0,10.1,80.26,88.75,53.73,36.13,38.31,39.4,안정
1018140003,동출산업(주),2019,쇠퇴기,0,100.0,82.08,100.0,45.0,44.52,51.91,63.4,매우 위험
1018140003,동출산업(주),2020,쇠퇴기,1,100.0,75.74,69.2,59.65,76.33,65.29,78.9,매우 위험
1018145861,코리아인스트루먼트(주),2019,성장기,0,12.5,82.08,100.0,50.89,0.29,47.04,21.7,매우 안정
1018145861,코리아인스트루먼트(주),2020,성숙기,0,0.0,75.74,69.2,58.7,0.06,48.05,16.1,매우 안정
1018145861,코리아인스트루먼트(주),2021,성숙기,0,0.0,50.36,56.61,41.27,0.17,49.2,12.8,매우 안정
1018145861,코리아인스트루먼트(주),2022,성숙기,0,0.0,91.71,62.13,42.76,0.06,48.96,15.4,매우 안정
1018145861,코리아인스트루먼트(주),2023,성숙기,0,0.0,97.78,62.21,39.91,6.25,52.3,19.2,매우 안정
1018145861,코리아인스트루먼트(주),2024,성숙기,0,0.0,100.0,66.4,46.44,0.19,47.14,16.4,매우 안정
1018146496,주식회사아우건이앤씨,2015,성숙기,0,10.5,0.0,0.0,49.87,0.22,47.68,7.1,매우 안정
1018146496,주식회사아우건이앤씨,2016,성숙기,0,4.3,25.83,84.08,49.98,0.27,47.89,15.6,매우 안정
1018146496,주식회사아우건이앤씨,2017,성숙기,0,0.0,39.31,83.37,38.48,0.42,46.95,14.8,매우 안정
1018146496,주식회사아우건이앤씨,2018,성장기,0,10.1,80.26,88.75,53.88,0.49,48.14,20.3,매우 안정
1018146496,주식회사아우건이앤씨,2019,성장기,0,12.5,82.08,100.0,51.09,0.55,47.09,21.8,매우 안정
1018146496,주식회사아우건이앤씨,2020,성숙기,0,0.0,75.74,69.2,58.64,0.63,48.21,16.4,매우 안정
1018146496,주식회사아우건이앤씨,2021,성숙기,0,0.0,50.36,56.61,41.66,3.1,50.42,14.5,매우 안정
1018146496,주식회사아우건이앤씨,2022,조정기,0,27.1,91.71,62.13,42.9,3.19,49.06,22.6,매우 안정
1018146496,주식회사아우건이앤씨,2023,성숙기,0,0.0,97.78,62.21,40.03,2.84,48.89,17.1,매우 안정
1018146496,주식회사아우건이앤씨,2024,성숙기,0,0.0,100.0,66.4,46.49,6.23,52.22,20.0,매우 안정
1018148121,국제갤러리주식회사,2015,성숙기,0,10.5,0.0,0.0,50.0,0.2,47.8,7.1,매우 안정
1018148121,국제갤러리주식회사,2016,성숙기,0,4.3,25.83,84.08,49.91,0.26,47.9,15.6,매우 안정
1018148121,국제갤러리주식회사,2017,조정기,0,29.1,39.31,83.37,73.62,69.14,84.17,62.0,매우 위험
1018148121,국제갤러리주식회사,2018,도입기,0,65.3,80.26,88.75,84.21,65.94,46.49,68.8,매우 위험
1018148121,국제갤러리주식회사,2019,성숙기,0,0.0,82.08,100.0,60.71,0.57,11.37,18.0,매우 안정
1018148121,국제갤러리주식회사,2020,조정기,0,26.8,75.74,69.2,64.09,0.32,48.04,21.8,매우 안정
