사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
6138178865,동이피엠씨주식회사,,0.0004,0.0045,0.0121,0.0045,0.0027,0.002,0.0013,0.0017,0.005,0.1391,0.0,0.0041,0.0076,-0.0076,-0.0018,-0.0007,-0.0007,0.0004,0.0033,0.1341,84.0
5048169330,(주)동남정공,0.0011,0.0027,0.0022,0.0049,0.0171,0.0046,0.0011,0.1769,0.1082,0.18,0.3708,0.0016,-0.0005,0.0027,0.0122,-0.0125,-0.0035,0.1758,-0.0687,0.0718,0.1908,84.0
1248118955,(주)시스트로,0.0521,0.0631,0.0063,0.0418,0.0142,0.0716,0.1123,0.1691,0.0033,0.0325,0.3814,0.011,-0.0568,0.0355,-0.0276,0.0574,0.0407,0.0568,-0.1658,0.0292,0.3489,83.98
1708102058,주식회사더블유에이치아이,,,,,,,0.0004,0.0003,0.0013,0.006,0.1245,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.001,0.0047,0.1185,83.98
4728602395,주식회사디알모빌리티,,,,,,,,0.0011,0.0101,0.0143,0.1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0042,0.1021,83.89
1378150591,선진분말야금(주),,,,,,0.001,0.001,0.0065,0.0014,0.2258,0.3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,-0.0051,0.2244,0.0997,83.79
5058116928,(주)신영,0.0039,0.0005,0.0008,0.0072,0.0015,0.0114,0.0007,0.2115,0.035,0.1,0.3527,-0.0034,0.0003,0.0064,-0.0057,0.0099,-0.0107,0.2108,-0.1765,0.065,0.2527,83.67
6028148022,삼우티이에스주식회사,,,,0.0033,0.0002,0.0107,0.0006,0.0056,0.0042,0.0094,0.3353,0.0,0.0,0.0,-0.0031,0.0105,-0.0101,0.005,-0.0014,0.0052,0.3259,83.64
1248144749,후성정공(주),0.0009,0.0007,0.0055,0.0133,0.0012,0.0111,0.0007,0.001,0.0035,0.0153,0.1135,-0.0002,0.0048,0.0078,-0.0121,0.0099,-0.0104,0.0003,0.0025,0.0118,0.0982,83.63
6218195491,(주)썬테크,,,,,,0.0025,0.0032,0.0067,0.0025,0.0221,0.3178,0.0,0.0,0.0,0.0,0.0,0.0007,0.0035,-0.0042,0.0196,0.2957,83.43
5028109340,(주)화성,0.0003,0.0002,0.0004,0.0012,0.0003,0.0018,0.099,0.1563,0.0151,0.0674,0.34,-0.0001,0.0002,0.0008,-0.0009,0.0015,0.0972,0.0573,-0.1412,0.0523,0.2726,83.4
1408129755,주식회사에스앙크,0.0109,0.0069,0.0051,0.2381,0.1429,0.1036,0.0102,0.0529,0.0884,0.0919,0.1224,-0.004,-0.0018,0.233,-0.0952,-0.0393,-0.0934,0.0427,0.0355,0.0035,0.0305,83.3
7558601836,주식회사디에스이브이,,,,,,,0.0074,0.0246,0.4816,0.168,0.6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.457,-0.3136,0.4961,83.27
6228111228,(주)게스템프카테크,0.0133,0.0007,0.0013,0.0004,0.0004,0.0385,0.0394,0.1703,0.0549,0.0604,0.3739,-0.0126,0.0006,-0.0009,0.0,0.0381,0.0009,0.1309,-0.1154,0.0055,0.3135,83.22
1308614871,육일메탈(주),,,,,,0.0006,0.0002,0.0036,0.0008,0.0274,0.2903,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0034,-0.0028,0.0266,0.2629,83.14
4118126136,(주)명일,0.0248,0.0133,0.0379,0.0584,0.2647,,0.0784,0.0013,0.5694,0.3425,0.6566,-0.0115,0.0246,0.0205,0.2063,0.0,0.0,-0.0771,0.5681,-0.2269,0.3141,83.08
1138660588,(주)케이지인더스트리,,,,0.0021,0.0009,0.0102,0.0011,0.0367,0.4156,0.2868,0.6429,0.0,0.0,0.0,-0.0012,0.0093,-0.0091,0.0356,0.3789,-0.1288,0.3561,83.08
6088146018,주식회사에이치엠티,0.0022,0.0019,0.0032,0.0066,0.0023,0.0058,0.0088,0.2718,0.2976,0.1917,0.7466,-0.0003,0.0013,0.0034,-0.0043,0.0035,0.003,0.263,0.0258,-0.1059,0.5549,83.05
6848101562,텔레픽스주식회사,,,,,,,,,0.0063,0.0287,0.1617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224,0.133,82.92
7968100018,주식회사삼송,,,,,,,,,0.0008,0.1141,0.1617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1133,0.0476,82.78
5038132693,경창정공주식회사,0.0014,0.0003,0.0035,0.0195,0.1257,0.8931,0.0035,0.0169,0.0197,0.0634,0.101,-0.0011,0.0032,0.016,0.1062,0.7674,-0.8896,0.0134,0.0028,0.0437,0.0376,82.74
5058166239,(주)베스타,,,,,,0.0013,0.0003,0.0166,0.0011,0.0239,0.2982,0.0,0.0,0.0,0.0,0.0,-0.001,0.0163,-0.0155,0.0228,0.2743,82.72
8388600864,주식회사그린코아,,,,,,,,,0.0007,0.0026,0.1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.1745,82.42
2018801105,진양에너지유틸리티주식회사,,,,,,,,,0.0049,0.1482,0.1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433,0.0182,82.33
1408189812,주식회사젠텍,,,,,,,0.0001,0.0053,0.0019,0.0043,0.2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,-0.0034,0.0024,0.2839,81.91
1398101102,진양오토모티브주식회사,0.002,0.0012,0.001,0.0018,0.0005,0.0012,0.0008,0.0132,0.0115,0.0508,0.2242,-0.0008,-0.0002,0.0008,-0.0013,0.0007,-0.0004,0.0124,-0.0017,0.0393,0.1734,81.87
1288601581,한라인더스트리주식회사,0.0035,0.0023,0.003,0.0064,0.0046,0.0461,0.158,0.1718,0.0657,0.3307,0.3413,-0.0012,0.0007,0.0034,-0.0018,0.0415,0.1119,0.0138,-0.1061,0.265,0.0106,81.64
6098106625,삼성발레오써멀시스템스(주),0.0005,0.0002,0.001,0.001,0.0017,0.0005,0.0451,0.0814,0.6433,0.6141,0.6425,-0.0003,0.0008,0.0,0.0007,-0.0012,0.0446,0.0363,0.5619,-0.0292,0.0284,81.33
2418801137,(주)서화엠,,,,,,0.0013,0.0,0.0313,0.5652,0.1327,0.4781,0.0,0.0,0.0,0.0,0.0,-0.0013,0.0313,0.5339,-0.4325,0.3454,81.32
3108112926,현대트랜시스주식회사,0.0023,0.0019,0.0017,0.0011,0.0013,0.001,0.0188,0.1023,0.0348,0.0655,0.2439,-0.0004,-0.0002,-0.0006,0.0002,-0.0003,0.0178,0.0835,-0.0675,0.0307,0.1784,81.24
5148144506,(주)일선정밀,,,,,,,,,0.0011,0.0116,0.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.1079,81.24
1308801837,주식회사정후산업,,,,,,,,0.0025,0.0002,0.0229,0.2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023,0.0227,0.1834,81.21
1258177374,주식회사케이솔루션,,,,,,,,0.0004,0.0005,0.0049,0.0869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0044,0.082,81.2
1318193189,(주)대한기연,0.0045,0.0002,0.0006,0.0018,0.0004,0.0011,0.0095,0.1371,0.3972,0.1963,0.4844,-0.0043,0.0004,0.0012,-0.0014,0.0007,0.0084,0.1276,0.2601,-0.2009,0.2881,81.14
8728100869,주식회사소명,,,,,,0.0007,0.0051,0.0278,0.0009,0.0689,0.2154,0.0,0.0,0.0,0.0,0.0,0.0044,0.0227,-0.0269,0.068,0.1465,80.99
1198121822,유경제어주식회사,0.0155,0.0004,0.0012,0.0062,0.128,0.1809,0.1221,0.0124,0.0529,0.0821,0.0879,-0.0151,0.0008,0.005,0.1218,0.0529,-0.0588,-0.1097,0.0405,0.0292,0.0058,80.9
