사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1358102491,주식회사서울레이크사이드,2023,성숙기,0,0.0,63.54,93.33,38.5,0.09,36.94,16.3,매우 안정
1358102491,주식회사서울레이크사이드,2024,성숙기,0,0.0,35.71,98.58,35.86,0.06,35.54,15.2,매우 안정
1358105071,(주)삼흥,2015,조정기,0,43.2,44.21,0.0,55.12,3.62,33.29,17.3,매우 안정
1358105071,(주)삼흥,2016,성장기,0,21.6,36.53,29.42,38.6,1.1,25.17,12.9,매우 안정
1358105071,(주)삼흥,2017,성숙기,0,0.0,44.03,29.75,71.26,0.21,33.31,10.5,매우 안정
1358105071,(주)삼흥,2018,쇠퇴기,0,64.8,40.53,25.98,66.45,0.27,21.29,22.1,매우 안정
1358105071,(주)삼흥,2019,성숙기,0,0.0,35.6,34.22,64.45,0.05,21.99,9.6,매우 안정
1358105071,(주)삼흥,2020,성장기,0,23.4,100.0,48.55,58.21,0.05,28.98,18.9,매우 안정
1358105071,(주)삼흥,2021,성숙기,0,0.0,32.56,100.0,31.51,0.09,24.27,14.5,매우 안정
1358105071,(주)삼흥,2022,성숙기,0,0.0,0.0,90.36,48.1,0.03,33.35,13.1,매우 안정
1358105071,(주)삼흥,2023,성숙기,0,0.0,63.54,93.33,37.05,0.04,36.98,16.2,매우 안정
1358105071,(주)삼흥,2024,성장기,0,23.3,35.71,98.58,34.51,0.05,35.57,19.8,매우 안정
1358105111,조원관광진흥(주),2015,성숙기,0,0.0,44.21,0.0,59.81,0.13,30.79,6.8,매우 안정
1358105111,조원관광진흥(주),2016,성숙기,0,0.0,36.53,29.42,36.31,0.47,27.48,8.2,매우 안정
1358105111,조원관광진흥(주),2017,성숙기,0,0.0,44.03,29.75,68.79,0.13,33.69,10.4,매우 안정
1358105111,조원관광진흥(주),2018,성숙기,0,0.0,40.53,25.98,64.09,0.19,21.3,9.0,매우 안정
1358105111,조원관광진흥(주),2019,성숙기,0,0.0,35.6,34.22,65.15,0.34,22.28,9.8,매우 안정
1358105111,조원관광진흥(주),2020,성숙기,0,0.0,100.0,48.55,60.66,18.76,43.24,25.4,매우 안정
1358105111,조원관광진흥(주),2021,성장기,0,18.6,32.56,100.0,42.83,39.43,40.33,41.2,중립
1358105111,조원관광진흥(주),2022,성숙기,0,0.0,0.0,90.36,57.92,2.73,0.0,13.4,매우 안정
1358105111,조원관광진흥(주),2023,조정기,0,32.1,63.54,93.33,49.91,0.37,35.15,23.4,매우 안정
1358105111,조원관광진흥(주),2024,성장기,0,23.3,35.71,98.58,47.09,19.01,48.51,31.5,안정
1358108307,금보개발(주),2015,성장기,0,18.0,44.21,0.0,53.08,0.95,31.56,10.6,매우 안정
1358108307,금보개발(주),2016,성장기,0,21.6,36.53,29.42,35.87,20.41,42.84,24.2,매우 안정
1358108307,금보개발(주),2017,성장기,0,26.0,44.03,29.75,68.98,37.14,45.6,36.5,안정
1358108307,금보개발(주),2018,성장기,1,23.8,40.53,25.98,64.8,90.83,64.13,65.8,매우 위험
1358129919,(주)퍼블릭개발,2015,성숙기,0,0.0,44.21,0.0,55.67,0.0,30.91,6.5,매우 안정
1358129919,(주)퍼블릭개발,2016,성숙기,0,0.0,36.53,29.42,39.37,0.07,27.27,8.1,매우 안정
1358129919,(주)퍼블릭개발,2017,조정기,0,38.7,44.03,29.75,71.05,0.13,33.96,18.2,매우 안정
1358129919,(주)퍼블릭개발,2018,조정기,0,49.0,40.53,25.98,66.55,0.01,21.16,18.8,매우 안정
1358129919,(주)퍼블릭개발,2019,조정기,0,34.3,35.6,34.22,66.75,0.04,22.19,16.5,매우 안정
1358129919,(주)퍼블릭개발,2020,조정기,0,36.1,100.0,48.55,62.08,0.18,29.09,21.7,매우 안정
1358129919,(주)퍼블릭개발,2021,조정기,0,31.7,32.56,100.0,31.19,0.08,24.16,20.8,매우 안정
1358129919,(주)퍼블릭개발,2022,조정기,0,31.3,0.0,90.36,49.04,0.03,33.36,19.4,매우 안정
1358129919,(주)퍼블릭개발,2023,조정기,0,32.1,63.54,93.33,38.3,0.02,36.97,22.7,매우 안정
1358130492,주식회사용인씨씨,2015,성숙기,0,0.0,44.21,0.0,53.39,0.02,30.93,6.4,매우 안정
1358130492,주식회사용인씨씨,2016,성숙기,0,0.0,36.53,29.42,39.78,0.06,27.24,8.2,매우 안정
1358130492,주식회사용인씨씨,2017,성숙기,0,0.0,44.03,29.75,71.77,0.16,33.99,10.6,매우 안정
1358130492,주식회사용인씨씨,2018,조정기,0,49.0,40.53,25.98,67.52,0.02,21.14,18.9,매우 안정
1358130492,주식회사용인씨씨,2019,성숙기,0,0.0,35.6,34.22,67.86,0.1,22.23,9.8,매우 안정
1358132942,(주)일신레져,2015,성숙기,0,0.0,44.21,0.0,55.35,5.12,31.46,9.4,매우 안정
1358132942,(주)일신레져,2016,성숙기,0,0.0,36.53,29.42,41.38,1.1,23.96,8.6,매우 안정
1358132942,(주)일신레져,2017,성숙기,0,0.0,44.03,29.75,72.75,0.23,33.32,10.6,매우 안정
1358132942,(주)일신레져,2018,성숙기,0,0.0,40.53,25.98,68.05,0.11,21.16,9.1,매우 안정
1358132942,(주)일신레져,2019,성숙기,0,0.0,35.6,34.22,67.47,0.86,22.76,10.2,매우 안정
1358132942,(주)일신레져,2020,성숙기,0,0.0,100.0,48.55,62.16,0.58,28.77,14.7,매우 안정
1358132942,(주)일신레져,2021,성숙기,0,0.0,32.56,100.0,32.6,3.32,26.36,16.4,매우 안정
1358132942,(주)일신레져,2022,성숙기,0,0.0,0.0,90.36,46.36,0.17,30.54,13.0,매우 안정
1358132942,(주)일신레져,2023,성숙기,0,0.0,63.54,93.33,34.96,0.07,36.9,16.1,매우 안정
1358132942,(주)일신레져,2024,성숙기,0,0.0,35.71,98.58,32.11,0.16,35.62,15.1,매우 안정
1358144360,(주)수지자동차,2021,성장기,0,18.6,32.56,100.0,34.33,0.13,24.25,18.3,매우 안정
1358144360,(주)수지자동차,2022,성장기,0,26.1,0.0,90.36,49.53,0.85,33.98,18.9,매우 안정
1358144360,(주)수지자동차,2023,성장기,0,21.5,63.54,93.33,38.86,7.24,41.36,24.8,매우 안정
1358144360,(주)수지자동차,2024,성장기,0,23.3,35.71,98.58,31.75,18.16,42.98,30.0,안정
1358148712,석천씨씨주식회사,2015,성숙기,0,0.0,44.21,0.0,53.39,0.04,30.94,6.4,매우 안정
1358148712,석천씨씨주식회사,2016,성숙기,0,0.0,36.53,29.42,39.77,0.21,27.35,8.2,매우 안정
1358148712,석천씨씨주식회사,2017,성숙기,0,0.0,44.03,29.75,71.76,0.1,33.84,10.5,매우 안정
1358148712,석천씨씨주식회사,2018,조정기,0,49.0,40.53,25.98,67.52,0.04,21.2,18.9,매우 안정
