사업자등록번호,회사명_x,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계,회사명_y,회계년도,base_value,threshold,pred_prob,pred_label,Top1_Feature,Top1_Value,Top1_SHAP_Value,Top2_Feature,Top2_Value,Top2_SHAP_Value,Top3_Feature,Top3_Value,Top3_SHAP_Value,Top4_Feature,Top4_Value,Top4_SHAP_Value,Top5_Feature,Top5_Value,Top5_SHAP_Value,Top6_Feature,Top6_Value,Top6_SHAP_Value,Top7_Feature,Top7_Value,Top7_SHAP_Value,Top8_Feature,Top8_Value,Top8_SHAP_Value,Top9_Feature,Top9_Value,Top9_SHAP_Value,Top10_Feature,Top10_Value,Top10_SHAP_Value
1078754832,주식회사부자되세요,2023,성숙기,0,0.0,0.0,93.02,62.88,0.56,41.74,14.8,매우 안정,주식회사부자되세요,2023,0.23730925,0.04,0.006245771,0,총자본영업이익률_ratio,1.013613559210955,-2.6106722354888916,차입금의존도_ratio,0.0,-1.4519453048706055,종업원,331.0,-0.7095908522605896,순운전자본대총자본_ratio_industry,0.3869224613114932,-0.6617250442504883,ROIC_ratio,0.9898121164514688,0.08151502907276154,EBITDA마진_ratio,0.9840857840632359,0.045523058623075485,,,,,,,,,,,,
1078754832,주식회사부자되세요,2024,성숙기,0,0.0,11.1,88.96,54.7,0.51,36.08,14.3,매우 안정,주식회사부자되세요,2024,0.23730925,0.04,0.0065677264,0,총자본영업이익률_ratio,0.9782872378533058,-2.8285226821899414,차입금의존도_ratio,0.0,-1.3063329458236694,종업원,331.0,-0.7171903252601624,순운전자본대총자본_ratio_industry,0.4033367078016939,-0.6783354878425598,ROIC_ratio,0.9515940697116989,0.20923425257205963,EBITDA마진_ratio,0.9834263865294489,0.06483950465917587,,,,,,,,,,,,
1088196153,(주)더레스토랑컴퍼니,2022,성장기,0,18.5,6.24,90.96,47.52,1.46,48.05,18.7,매우 안정,(주)더레스토랑컴퍼니,2022,0.23730925,0.04,0.013999071,0,총자본영업이익률_ratio,1.187468106464875,-2.715883255004883,순운전자본대총자본_ratio_industry,0.5149943308519388,-1.0515482425689697,종업원,113.0,-0.7315323352813721,차입금의존도_ratio,0.41970779903691957,-0.32315704226493835,ROIC_ratio,0.9550386826102244,0.23297670483589172,EBITDA마진_ratio,0.9819313128696873,0.09717079997062683,,,,,,,,,,,,
1088196153,(주)더레스토랑컴퍼니,2023,성장기,0,30.8,0.0,93.02,64.83,2.97,42.49,22.5,매우 안정,(주)더레스토랑컴퍼니,2023,0.23730925,0.04,0.028352471,0,총자본영업이익률_ratio,0.9542663805278585,-1.6972737312316895,종업원,113.0,-1.0619415044784546,EBITDA마진_ratio,0.9779909995888544,-0.7288471460342407,순운전자본대총자본_ratio_industry,0.5607743444915634,-0.34165284037590027,ROIC_ratio,0.9009848912664846,0.10397091507911682,차입금의존도_ratio,0.46399356976641826,-0.04584426432847977,,,,,,,,,,,,
1088196153,(주)더레스토랑컴퍼니,2024,성장기,0,36.7,11.1,88.96,53.53,21.93,50.95,34.1,안정,(주)더레스토랑컴퍼니,2024,0.23730925,0.04,0.21483755,1,차입금의존도_ratio,0.8815186399462202,1.6893824338912964,총자본영업이익률_ratio,0.9442113694465332,-1.4035100936889648,종업원,113.0,-0.73466557264328,EBITDA마진_ratio,0.97692937932343,-0.6329419612884521,ROIC_ratio,0.8964422105674913,-0.2588004171848297,순운전자본대총자본_ratio_industry,0.6102748114420256,-0.19278064370155334,,,,,,,,,,,,
1098645157,공항건설주식회사,2022,성숙기,0,0.0,6.24,90.96,47.52,1.07,46.95,14.7,매우 안정,공항건설주식회사,2022,0.23730925,0.04,0.010455678,0,총자본영업이익률_ratio,5.091644866839356,-2.6480166912078857,차입금의존도_ratio,0.00023705852044526632,-1.0656415224075317,종업원,6.0,-0.3258310854434967,EBITDA마진_ratio,0.996809463988149,-0.30734390020370483,순운전자본대총자본_ratio_industry,-0.009037765371957107,-0.29876765608787537,ROIC_ratio,2.1688456646686145,-0.1418074369430542,,,,,,,,,,,,
1098645157,공항건설주식회사,2023,쇠퇴기,0,56.5,0.0,93.02,64.83,89.8,93.95,77.9,매우 위험,공항건설주식회사,2023,0.23730925,0.04,0.82911015,1,총자본영업이익률_ratio,0.9186115633038882,1.1540502309799194,차입금의존도_ratio,0.018908138278722866,-0.5114414691925049,순운전자본대총자본_ratio_industry,-0.15269179740817557,0.3430670499801636,EBITDA마진_ratio,0.7057700745838451,0.1800258606672287,ROIC_ratio,0.8691106185219244,0.17508643865585327,종업원,6.0,0.001236562617123127,,,,,,,,,,,,
1098645351,주식회사오리지널팬케이크하우스코리아,2022,성장기,0,18.5,6.24,90.96,47.52,0.54,48.16,18.2,매우 안정,주식회사오리지널팬케이크하우스코리아,2022,0.23730925,0.04,0.005820597,0,총자본영업이익률_ratio,0.16374550229923812,-1.4930368661880493,순운전자본대총자본_ratio_industry,0.27196309752076653,-1.2541334629058838,ROIC_ratio,0.5333254920583579,-1.2337626218795776,종업원,181.0,-0.6427602767944336,EBITDA마진_ratio,0.9801473694961856,-0.6207608580589294,차입금의존도_ratio,0.12079678585835296,-0.13336727023124695,,,,,,,,,,,,
1098645351,주식회사오리지널팬케이크하우스코리아,2023,성숙기,0,0.0,0.0,93.02,64.83,1.01,41.85,15.2,매우 안정,주식회사오리지널팬케이크하우스코리아,2023,0.23730925,0.04,0.010278842,0,총자본영업이익률_ratio,1.0894349659285194,-2.755847930908203,순운전자본대총자본_ratio_industry,0.21450432079281487,-1.0352853536605835,차입금의존도_ratio,0.07772962083934899,-0.9994346499443054,종업원,181.0,-0.5911190509796143,EBITDA마진_ratio,0.979330168414384,0.32199981808662415,ROIC_ratio,1.1701781242402909,0.2550429403781891,,,,,,,,,,,,
1098645351,주식회사오리지널팬케이크하우스코리아,2024,성장기,0,36.7,11.1,88.96,55.84,0.86,36.02,21.9,매우 안정,주식회사오리지널팬케이크하우스코리아,2024,0.23730925,0.04,0.010046913,0,총자본영업이익률_ratio,1.0134103428218617,-2.826263904571533,순운전자본대총자본_ratio_industry,0.22122697491457147,-0.8050681352615356,종업원,181.0,-0.5962793231010437,EBITDA마진_ratio,0.9780527709281193,-0.5853108167648315,차입금의존도_ratio,0.21000511336038238,-0.24643045663833618,ROIC_ratio,0.9937142495442316,0.23165220022201538,,,,,,,,,,,,
