부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.55,0.05,0.05,0.05,0.05,0.25,1.0,0.008397,0.881619084
0.5,0.05,0.2,0.15,0.05,0.05,1.0,-0.008144,0.885158448
0.5,0.1,0.05,0.1,0.2,0.05,1.0,0.00787,0.888993692
0.5,0.15,0.05,0.1,0.15,0.05,1.0,0.007611,0.892632064
0.55,0.1,0.1,0.1,0.05,0.1,1.0,0.007229,0.897991211
0.5,0.2,0.05,0.1,0.1,0.05,1.0,0.007137,0.899281176
0.5,0.1,0.05,0.1,0.1,0.15,1.0,-0.006913,0.902426136
0.5,0.05,0.15,0.1,0.05,0.15,1.0,0.006911,0.902458538
0.6,0.05,0.1,0.1,0.05,0.1,1.0,0.006822,0.903703455
0.55,0.1,0.05,0.1,0.15,0.05,1.0,0.006763,0.904538014
0.5,0.05,0.05,0.05,0.15,0.2,1.0,0.005782,0.918325704
0.55,0.05,0.1,0.1,0.05,0.15,1.0,0.005275,0.925469414
0.5,0.05,0.05,0.05,0.1,0.25,1.0,0.004907,0.930648517
0.5,0.05,0.1,0.1,0.2,0.05,1.0,0.004561,0.935539059
0.55,0.05,0.1,0.1,0.1,0.1,1.0,0.004117,0.94180348
0.5,0.05,0.1,0.1,0.15,0.1,1.0,0.003744,0.947056219
0.5,0.2,0.05,0.15,0.05,0.05,1.0,-0.002942,0.958395603
0.6,0.1,0.05,0.1,0.1,0.05,1.0,0.002804,0.960336869
0.5,0.1,0.1,0.1,0.05,0.15,1.0,0.002317,0.967230245
0.65,0.1,0.05,0.1,0.05,0.05,1.0,-0.002215,0.968660062
0.5,0.05,0.1,0.1,0.05,0.2,1.0,0.002179,0.969172474
0.5,0.1,0.05,0.1,0.15,0.1,1.0,0.002115,0.970081815
0.5,0.1,0.15,0.15,0.05,0.05,1.0,-0.002068,0.970745163
0.55,0.1,0.05,0.1,0.1,0.1,1.0,-0.001998,0.971740206
0.5,0.05,0.1,0.1,0.1,0.15,1.0,-0.000573,0.99189314
0.5,0.05,0.05,0.05,0.05,0.3,1.0,-0.000378,0.994654317
