부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.55,0.05,0.05,0.15,0.15,0.05,1.0,0.142693,0.055333089
0.55,0.2,0.05,0.05,0.1,0.05,1.0,0.141945,0.056636196
0.5,0.05,0.05,0.05,0.15,0.2,1.0,0.141853,0.056798164
0.5,0.1,0.05,0.25,0.05,0.05,1.0,0.14126,0.057852569
0.5,0.15,0.1,0.15,0.05,0.05,1.0,0.14109,0.058158227
0.5,0.05,0.05,0.1,0.1,0.2,1.0,0.140919,0.058465473
0.5,0.05,0.05,0.1,0.2,0.1,1.0,0.140871,0.05855267
0.5,0.05,0.05,0.1,0.25,0.05,1.0,0.140433,0.059349651
0.55,0.2,0.05,0.05,0.05,0.1,1.0,0.140284,0.059622485
0.55,0.15,0.05,0.1,0.1,0.05,1.0,0.140195,0.059786602
0.5,0.1,0.05,0.2,0.05,0.1,1.0,0.139782,0.060549767
0.55,0.1,0.05,0.15,0.05,0.1,1.0,0.139373,0.061313206
0.5,0.1,0.05,0.2,0.1,0.05,1.0,0.139206,0.061628144
0.5,0.1,0.05,0.05,0.05,0.25,1.0,0.139048,0.061926778
0.5,0.15,0.05,0.05,0.05,0.2,1.0,0.138989,0.062039741
0.5,0.05,0.05,0.15,0.1,0.15,1.0,0.138983,0.062049343
0.5,0.2,0.05,0.05,0.15,0.05,1.0,0.13887,0.062265775
0.55,0.1,0.05,0.1,0.15,0.05,1.0,0.138781,0.06243402
0.5,0.05,0.05,0.15,0.05,0.2,1.0,0.138687,0.062614272
0.5,0.2,0.05,0.05,0.1,0.1,1.0,0.137728,0.064468493
0.55,0.1,0.05,0.1,0.1,0.1,1.0,0.137398,0.065118066
0.5,0.2,0.05,0.1,0.1,0.05,1.0,0.136793,0.066320109
0.5,0.2,0.05,0.1,0.05,0.1,1.0,0.136244,0.067427598
0.55,0.15,0.05,0.1,0.05,0.1,1.0,0.136216,0.067483888
0.55,0.05,0.05,0.2,0.1,0.05,1.0,0.136121,0.067678068
0.5,0.15,0.05,0.1,0.1,0.1,1.0,0.135444,0.069067124
0.5,0.05,0.05,0.05,0.1,0.25,1.0,0.134752,0.070513893
0.5,0.05,0.05,0.05,0.05,0.3,1.0,0.134737,0.070544015
0.5,0.05,0.05,0.1,0.05,0.25,1.0,0.133633,0.072902119
0.5,0.25,0.05,0.1,0.05,0.05,1.0,0.133272,0.073687237
0.55,0.05,0.05,0.2,0.05,0.1,1.0,0.132811,0.074698643
0.5,0.1,0.05,0.05,0.2,0.1,1.0,0.132457,0.075483397
0.5,0.1,0.05,0.15,0.1,0.1,1.0,0.1324,0.075609117
0.55,0.25,0.05,0.05,0.05,0.05,1.0,0.132134,0.076203124
0.5,0.1,0.05,0.05,0.25,0.05,1.0,0.131072,0.078616025
0.5,0.15,0.05,0.1,0.15,0.05,1.0,0.130957,0.078880923
0.5,0.05,0.05,0.15,0.15,0.1,1.0,0.129764,0.081670307
0.5,0.05,0.05,0.2,0.1,0.1,1.0,0.1297,0.081823778
0.5,0.25,0.05,0.05,0.1,0.05,1.0,0.129319,0.082732106
0.5,0.1,0.05,0.15,0.15,0.05,1.0,0.12907,0.083331688
0.55,0.1,0.05,0.1,0.05,0.15,1.0,0.129014,0.083465367
0.5,0.15,0.05,0.1,0.05,0.15,1.0,0.129001,0.083497574
0.5,0.1,0.05,0.1,0.2,0.05,1.0,0.128877,0.083797831
0.5,0.1,0.05,0.15,0.05,0.15,1.0,0.128715,0.084188712
0.55,0.15,0.05,0.15,0.05,0.05,1.0,0.128666,0.084308192
0.5,0.1,0.05,0.1,0.15,0.1,1.0,0.128069,0.085771795
0.5,0.2,0.05,0.05,0.05,0.15,1.0,0.127327,0.08761822
