부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.55,0.1,0.15,0.05,0.05,0.1,1.0,0.06342,0.808924799
0.5,0.05,0.2,0.05,0.05,0.15,1.0,0.062099,0.812838594
0.6,0.05,0.1,0.05,0.15,0.05,1.0,-0.062099,0.812838594
0.5,0.05,0.05,0.1,0.15,0.15,1.0,0.054171,0.836406411
0.5,0.1,0.1,0.1,0.15,0.05,1.0,0.054171,0.836406411
0.55,0.05,0.05,0.1,0.2,0.05,1.0,0.054171,0.836406411
0.5,0.1,0.1,0.05,0.1,0.15,1.0,-0.05285,0.840347752
0.6,0.1,0.1,0.05,0.1,0.05,1.0,-0.051529,0.844292682
0.55,0.1,0.1,0.05,0.1,0.1,1.0,-0.050208,0.848241115
0.5,0.05,0.1,0.05,0.1,0.2,1.0,0.048886,0.852192963
0.65,0.1,0.05,0.05,0.1,0.05,1.0,-0.048886,0.852192963
0.5,0.2,0.05,0.05,0.1,0.1,1.0,0.047565,0.856148139
0.55,0.15,0.1,0.05,0.05,0.1,1.0,0.047565,0.856148139
0.55,0.15,0.15,0.05,0.05,0.05,1.0,0.047565,0.856148139
0.55,0.2,0.05,0.05,0.05,0.1,1.0,0.047565,0.856148139
0.6,0.1,0.1,0.05,0.05,0.1,1.0,0.047565,0.856148139
0.5,0.05,0.05,0.05,0.2,0.15,1.0,-0.046244,0.860106554
0.5,0.15,0.05,0.05,0.05,0.2,1.0,0.046244,0.860106554
0.5,0.15,0.15,0.05,0.05,0.1,1.0,0.046244,0.860106554
0.6,0.05,0.1,0.05,0.1,0.1,1.0,-0.046244,0.860106554
0.55,0.05,0.1,0.05,0.15,0.1,1.0,-0.044923,0.864068122
0.7,0.05,0.05,0.05,0.05,0.1,1.0,-0.04228,0.872000362
0.5,0.05,0.1,0.1,0.2,0.05,1.0,0.036995,0.887898783
0.5,0.1,0.2,0.05,0.05,0.1,1.0,-0.036995,0.887898783
0.5,0.1,0.25,0.05,0.05,0.05,1.0,-0.036995,0.887898783
0.65,0.05,0.05,0.05,0.05,0.15,1.0,0.036995,0.887898783
0.55,0.05,0.2,0.05,0.05,0.1,1.0,-0.035674,0.891879941
0.55,0.1,0.2,0.05,0.05,0.05,1.0,-0.035674,0.891879941
0.6,0.1,0.05,0.05,0.05,0.15,1.0,-0.035674,0.891879941
0.55,0.05,0.2,0.05,0.1,0.05,1.0,-0.034353,0.895863543
0.7,0.1,0.05,0.05,0.05,0.05,1.0,0.034353,0.895863543
0.6,0.2,0.05,0.05,0.05,0.05,1.0,-0.033031,0.899849499
0.6,0.15,0.05,0.05,0.05,0.1,1.0,0.03171,0.90383772
0.6,0.15,0.1,0.05,0.05,0.05,1.0,0.03171,0.90383772
0.5,0.1,0.1,0.05,0.05,0.2,1.0,0.030389,0.907828115
0.5,0.15,0.05,0.05,0.1,0.15,1.0,0.030389,0.907828115
0.5,0.15,0.1,0.05,0.1,0.1,1.0,0.030389,0.907828115
0.5,0.15,0.2,0.05,0.05,0.05,1.0,0.030389,0.907828115
