사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
6068175666,주식회사라현,0.0009,0.0002,0.0009,0.0001,0.0007,0.0012,0.0009,0.0004,0.0003,0.0006,0.0373,-0.0007,0.0007,-0.0008,0.0006,0.0005,-0.0003,-0.0005,-0.0001,0.0003,0.0367,78.04
6068103880,환영철강공업(주),0.0062,0.0001,0.0005,0.0001,0.0001,0.0001,0.0004,0.0004,0.0003,0.0005,0.0384,-0.0061,0.0004,-0.0004,0.0,0.0,0.0003,0.0,-0.0001,0.0002,0.0379,77.99
5158112496,한융금속주식회사,0.0014,0.0008,0.0111,0.0041,0.0434,0.0037,0.0035,0.0007,0.062,0.0079,0.1083,-0.0006,0.0103,-0.007,0.0393,-0.0397,-0.0002,-0.0028,0.0613,-0.0541,0.1004,77.96
3168801386,(주)부산케이블앤엔지니어링,,,,,,0.0047,0.0017,0.073,0.0003,0.0003,0.1777,0.0,0.0,0.0,0.0,0.0,-0.003,0.0713,-0.0727,0.0,0.1774,77.77
5138113994,산동금속공업주식회사,,,,,0.001,0.0003,0.0499,0.0168,0.0002,0.0002,0.1515,0.0,0.0,0.0,0.0,-0.0007,0.0496,-0.0331,-0.0166,0.0,0.1513,77.66
5048130626,석진철강주식회사,0.0006,0.0024,0.0032,0.0008,0.002,0.0013,0.001,0.002,0.0035,0.0052,0.0099,0.0018,0.0008,-0.0024,0.0012,-0.0007,-0.0003,0.001,0.0015,0.0017,0.0047,77.32
6088198632,주식회사시코텍,,,,,,,0.0017,0.0003,0.0005,0.0009,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014,0.0002,0.0004,0.0108,77.28
4168102162,주식회사포에이스,,,,,,0.0011,0.001,0.0482,0.0536,0.0007,0.1078,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0472,0.0054,-0.0529,0.1071,77.25
1038601995,와이케이스틸주식회사,,,,,,,0.0023,0.0001,0.0001,0.0002,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022,0.0,0.0001,0.02,76.93
6068192684,티튜브(주),0.0002,0.0013,0.0011,0.003,0.0333,0.0008,0.0029,0.065,0.0009,0.0017,0.0462,0.0011,-0.0002,0.0019,0.0303,-0.0325,0.0021,0.0621,-0.0641,0.0008,0.0445,76.84
3168104268,주식회사코넥,0.0003,0.0005,0.0028,0.0004,0.0558,0.0013,0.0005,0.0016,0.0004,0.0013,0.034,0.0002,0.0023,-0.0024,0.0554,-0.0545,-0.0008,0.0011,-0.0012,0.0009,0.0327,76.78
1078149905,주식회사남경에스엠,0.0007,0.0007,0.0105,0.0096,0.001,0.0019,0.0015,0.0016,0.0009,0.0008,0.1912,0.0,0.0098,-0.0009,-0.0086,0.0009,-0.0004,0.0001,-0.0007,-0.0001,0.1904,76.7
1378149003,건영스틸(주),,,0.0022,0.0004,0.0591,0.007,0.0009,0.0003,0.0029,0.0034,0.0094,0.0,0.0,-0.0018,0.0587,-0.0521,-0.0061,-0.0006,0.0026,0.0005,0.006,76.59
