사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1278105221,주식회사지앤오코퍼레이션,2020,도입기,0,100.0,96.5,55.74,70.6,0.2,31.21
1278105221,주식회사지앤오코퍼레이션,2021,도입기,0,0.0,99.0,40.44,59.72,10.98,51.33
1278107404,서안켐텍(주),2015,성장기,0,59.67,3.2,21.47,50.79,1.66,42.29
1278107404,서안켐텍(주),2016,성장기,0,38.42,3.1,0.0,62.53,0.29,34.47
1278107404,서안켐텍(주),2017,성장기,0,24.27,3.8,5.59,46.31,0.13,39.92
1278107404,서안켐텍(주),2018,성장기,0,10.04,2.7,33.85,55.0,0.57,38.39
1278107404,서안켐텍(주),2019,성장기,0,46.52,5.5,18.08,51.99,0.04,39.12
1278107404,서안켐텍(주),2020,성숙기,0,100.0,0.0,55.74,64.93,0.04,36.84
1278107404,서안켐텍(주),2021,성숙기,0,0.0,0.0,40.44,53.98,0.09,44.5
1278107404,서안켐텍(주),2022,성숙기,0,22.52,0.0,88.05,49.31,0.31,34.15
1278107404,서안켐텍(주),2023,성숙기,0,38.19,0.0,89.05,56.29,0.02,48.34
1278107404,서안켐텍(주),2024,성숙기,0,36.0,0.0,100.0,47.97,0.02,42.25
1278107762,주식회사무궁화,2015,성장기,0,59.67,3.2,21.47,45.11,9.42,46.6
1278107762,주식회사무궁화,2016,성장기,0,38.42,3.1,0.0,59.4,2.41,29.56
1278107762,주식회사무궁화,2017,성숙기,0,24.27,0.0,5.59,42.06,5.64,42.36
1278107762,주식회사무궁화,2018,도입기,0,10.04,75.9,33.85,49.69,1.58,35.67
1278107762,주식회사무궁화,2019,성숙기,0,46.52,0.0,18.08,52.05,1.82,39.6
1278107762,주식회사무궁화,2020,성숙기,0,100.0,0.0,55.74,64.16,0.75,36.13
1278107762,주식회사무궁화,2021,성숙기,0,0.0,0.0,40.44,54.16,13.28,52.46
1278107762,주식회사무궁화,2022,도입기,0,22.52,100.0,88.05,42.43,46.36,57.03
1278107762,주식회사무궁화,2023,도입기,0,38.19,100.0,89.05,52.85,12.64,30.18
1278107762,주식회사무궁화,2024,도입기,0,36.0,100.0,100.0,43.61,11.95,41.83
1278108456,부림케미칼(주),2015,성숙기,0,59.67,0.0,21.47,52.6,0.02,43.38
1278108456,부림케미칼(주),2016,성숙기,0,38.42,0.0,0.0,63.7,0.02,35.66
1278108456,부림케미칼(주),2017,조정기,0,24.27,26.4,5.59,46.64,0.0,40.02
1278108456,부림케미칼(주),2018,조정기,0,10.04,24.9,33.85,52.84,0.01,38.08
1278108456,부림케미칼(주),2019,성숙기,0,46.52,0.0,18.08,53.14,0.01,39.47
1278108456,부림케미칼(주),2020,성숙기,0,100.0,0.0,55.74,65.11,0.0,36.83
1278108456,부림케미칼(주),2021,성숙기,0,0.0,0.0,40.44,54.71,0.01,44.47
1278108456,부림케미칼(주),2022,성숙기,0,22.52,0.0,88.05,48.64,0.01,34.0
1278108456,부림케미칼(주),2023,성숙기,0,38.19,0.0,89.05,55.97,0.01,48.49
1278108456,부림케미칼(주),2024,성숙기,0,36.0,0.0,100.0,47.49,0.01,42.25
1278109829,주식회사제이케이인베스트먼트홀딩스,2015,성장기,0,59.67,3.2,21.47,44.45,0.22,38.99
1278109829,주식회사제이케이인베스트먼트홀딩스,2016,성숙기,0,38.42,0.0,0.0,58.29,0.15,35.59
1278109829,주식회사제이케이인베스트먼트홀딩스,2017,도입기,0,24.27,67.0,5.59,41.87,3.1,42.17
1278109829,주식회사제이케이인베스트먼트홀딩스,2018,조정기,0,10.04,24.9,33.85,49.44,2.93,38.16
1278110082,일광잉크페인트(주),2015,조정기,0,59.67,22.7,21.47,51.58,0.03,43.38
1278110082,일광잉크페인트(주),2016,성숙기,0,38.42,0.0,0.0,59.56,0.01,35.64
1278110082,일광잉크페인트(주),2017,성숙기,0,24.27,0.0,5.59,42.14,0.01,40.04
1278110082,일광잉크페인트(주),2018,성숙기,0,10.04,0.0,33.85,49.59,0.05,38.1
1278110082,일광잉크페인트(주),2019,성숙기,0,46.52,0.0,18.08,51.15,0.03,39.45
1278110082,일광잉크페인트(주),2020,성장기,0,100.0,5.3,55.74,63.82,0.01,36.83
1278110082,일광잉크페인트(주),2021,성숙기,0,0.0,0.0,40.44,51.34,0.15,44.56
1278110082,일광잉크페인트(주),2022,성숙기,0,22.52,0.0,88.05,41.69,0.24,34.06
1278110082,일광잉크페인트(주),2023,성숙기,0,38.19,0.0,89.05,52.41,0.03,48.38
1278110082,일광잉크페인트(주),2024,성숙기,0,36.0,0.0,100.0,43.7,0.03,42.25
1278111209,주식회사동원,2015,성장기,0,59.67,3.2,21.47,55.47,0.12,40.74
1278111209,주식회사동원,2016,성장기,0,38.42,3.1,0.0,63.15,0.08,35.62
1278111209,주식회사동원,2017,성장기,0,24.27,3.8,5.59,46.59,0.08,40.04
1278111209,주식회사동원,2018,성장기,0,10.04,2.7,33.85,53.69,0.39,38.29
1278111209,주식회사동원,2019,성장기,0,46.52,5.5,18.08,59.1,15.03,48.96
1278111209,주식회사동원,2020,성숙기,0,100.0,0.0,55.74,64.37,0.4,27.11
1278111209,주식회사동원,2021,성숙기,0,0.0,0.0,40.44,54.31,4.16,46.86
1278111209,주식회사동원,2022,성숙기,0,22.52,0.0,88.05,43.24,0.08,31.27
1278111209,주식회사동원,2023,성숙기,0,38.19,0.0,89.05,53.31,0.05,48.48
1278111209,주식회사동원,2024,성숙기,0,36.0,0.0,100.0,44.69,0.06,42.25
1278112076,영진산업(주),2021,도입기,0,0.0,99.0,40.44,54.2,1.01,44.46
1278112076,영진산업(주),2022,조정기,0,22.52,24.8,88.05,44.1,44.66,64.1
1278112076,영진산업(주),2023,성장기,0,38.19,12.8,89.05,53.72,0.56,24.57
1278112076,영진산업(주),2024,성숙기,0,36.0,0.0,100.0,44.62,0.07,41.95
1278115127,천일페인트(주),2015,성숙기,0,59.67,0.0,21.47,55.37,0.07,43.37
1278115127,천일페인트(주),2016,성숙기,0,38.42,0.0,0.0,58.63,0.07,35.66
1278115127,천일페인트(주),2017,성숙기,0,24.27,0.0,5.59,41.16,1.46,41.04
1278115127,천일페인트(주),2018,성숙기,0,10.04,0.0,33.85,49.57,4.17,40.03
1278115127,천일페인트(주),2019,성숙기,0,46.52,0.0,18.08,49.09,6.91,41.18
1278115127,천일페인트(주),2020,성숙기,0,100.0,0.0,55.74,65.05,0.05,32.28
1278115127,천일페인트(주),2021,성숙기,0,0.0,0.0,40.44,53.41,2.61,46.09
1278115127,천일페인트(주),2022,성숙기,0,22.52,0.0,88.05,45.71,23.3,48.3
1278115127,천일페인트(주),2023,성숙기,0,38.19,0.0,89.05,54.61,0.92,36.35
1278115127,천일페인트(주),2024,성숙기,0,36.0,0.0,100.0,46.46,6.06,45.32
1278115151,주식회사진웅산업,2015,도입기,0,59.67,48.2,21.47,57.46,0.09,43.18
1278115151,주식회사진웅산업,2016,성숙기,0,38.42,0.0,0.0,68.56,0.24,35.78
1278115151,주식회사진웅산업,2017,성장기,0,24.27,3.8,5.59,50.75,5.14,43.58
1278115151,주식회사진웅산업,2018,도입기,0,10.04,75.9,33.85,51.47,4.65,38.08
1278115151,주식회사진웅산업,2019,성장기,0,46.52,5.5,18.08,55.52,6.19,40.4
1278115151,주식회사진웅산업,2020,성숙기,0,100.0,0.0,55.74,65.45,4.22,35.51
1278115151,주식회사진웅산업,2021,성장기,0,0.0,7.7,40.44,56.43,3.16,43.88
1278115151,주식회사진웅산업,2022,성장기,0,22.52,10.0,88.05,46.68,0.22,32.03
1278115151,주식회사진웅산업,2023,성장기,0,38.19,12.8,89.05,55.94,0.24,48.5
1278115151,주식회사진웅산업,2024,성장기,0,36.0,13.1,100.0,46.84,4.58,44.85
1278116183,(주)비앤비,2018,성숙기,0,10.04,0.0,33.85,50.9,0.83,38.07
1278116183,(주)비앤비,2019,성숙기,0,46.52,0.0,18.08,52.23,45.58,68.48
1278122012,(주)포천수지,2015,성숙기,0,59.67,0.0,21.47,50.04,0.03,43.37
1278122012,(주)포천수지,2016,성숙기,0,38.42,0.0,0.0,61.73,0.03,35.66
1278122012,(주)포천수지,2017,성숙기,0,24.27,0.0,5.59,43.9,2.9,42.11
1278122012,(주)포천수지,2018,도입기,0,10.04,75.9,33.85,51.63,9.03,42.45
1278122012,(주)포천수지,2019,성숙기,0,46.52,0.0,18.08,53.97,0.07,33.52
1278122012,(주)포천수지,2021,성장기,0,0.0,7.7,40.44,55.88,0.68,44.46
1278122012,(주)포천수지,2022,도입기,0,22.52,100.0,88.05,44.84,8.99,39.74
1278130768,(주)중앙리빙샤시,2015,도입기,0,59.67,48.2,21.47,55.31,0.19,43.33
1278130768,(주)중앙리빙샤시,2016,성장기,0,38.42,3.1,0.0,64.3,0.27,35.73
1278133130,신창핫멜트주식회사,2015,성장기,0,59.67,3.2,21.47,47.61,0.42,43.59
1278133130,신창핫멜트주식회사,2016,성숙기,0,38.42,0.0,0.0,56.1,0.26,35.52
1278133130,신창핫멜트주식회사,2017,성숙기,0,24.27,0.0,5.59,38.89,6.56,44.59
1278133130,신창핫멜트주식회사,2018,조정기,0,10.04,24.9,33.85,49.39,1.6,35.11
1278133130,신창핫멜트주식회사,2019,성숙기,0,46.52,0.0,18.08,48.94,0.09,38.47
1278133130,신창핫멜트주식회사,2020,성장기,0,100.0,5.3,55.74,61.48,0.22,36.93
1278133130,신창핫멜트주식회사,2021,성장기,0,0.0,7.7,40.44,50.31,0.15,44.42
1278133130,신창핫멜트주식회사,2022,성장기,0,22.52,10.0,88.05,41.42,0.05,33.93
