사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,최종합산스코어,등급_5단계,신용등급
1058163269,(주)노바인터내쇼널,2016,성장기,0,19.69,2.5,9.52,42.68,0.03,44.34,2017,8.0,매우 안정,
1058163269,(주)노바인터내쇼널,2017,성장기,0,21.96,8.3,0.0,44.29,0.15,42.91,2018,6.4,매우 안정,
1058163269,(주)노바인터내쇼널,2018,성장기,0,13.01,5.2,6.93,38.99,0.02,45.74,2019,7.1,매우 안정,
1058163269,(주)노바인터내쇼널,2019,조정기,0,11.4,65.6,37.0,50.19,0.02,45.02,2020,21.2,매우 안정,
1058163269,(주)노바인터내쇼널,2020,성장기,0,100.0,0.0,34.58,53.59,0.04,45.95,2021,18.6,매우 안정,
1058163269,(주)노바인터내쇼널,2021,성장기,0,36.2,1.6,89.3,74.03,0.01,45.05,2022,30.3,안정,
1058163269,(주)노바인터내쇼널,2022,성장기,0,7.06,10.6,86.91,45.13,43.44,68.93,2023,50.6,위험,
1058163269,(주)노바인터내쇼널,2023,성장기,0,2.44,19.4,89.94,49.57,88.8,72.89,2024,75.1,매우 위험,
1058163269,(주)노바인터내쇼널,2024,조정기,1,0.0,54.0,100.0,75.49,46.52,26.17,2025,58.7,위험,
1058163987,바이네르주식회사,2015,성숙기,0,47.86,0.0,4.31,52.88,0.16,44.49,2016,8.4,매우 안정,
1058163987,바이네르주식회사,2016,성숙기,0,19.69,0.0,9.52,42.89,0.26,44.41,2017,7.9,매우 안정,
1058163987,바이네르주식회사,2017,도입기,0,21.96,78.4,0.0,44.07,0.96,43.26,2018,13.8,매우 안정,
1058163987,바이네르주식회사,2018,성숙기,0,13.01,0.0,6.93,38.5,0.1,45.31,2019,6.6,매우 안정,
1058163987,바이네르주식회사,2019,성숙기,0,11.4,0.0,37.0,57.16,49.45,74.9,2020,41.1,위험,
1058163987,바이네르주식회사,2020,성숙기,0,100.0,4.6,34.58,46.23,34.49,36.47,2021,35.5,중립,
1058163987,바이네르주식회사,2021,쇠퇴기,0,36.2,100.0,89.3,61.78,0.67,23.69,2022,38.7,중립,
1058163987,바이네르주식회사,2022,조정기,0,7.06,60.3,86.91,42.42,0.63,44.95,2023,32.8,중립,
1058163987,바이네르주식회사,2023,조정기,0,2.44,52.9,89.94,47.66,0.36,45.02,2024,32.7,중립,
1058163987,바이네르주식회사,2024,조정기,0,0.0,54.0,100.0,69.61,0.43,50.55,2025,36.6,중립,
1058164268,호전실업(주),2015,성장기,0,47.86,0.5,4.31,50.94,0.07,44.58,2016,8.3,매우 안정,
1058164268,호전실업(주),2016,조정기,0,19.69,57.1,9.52,47.86,0.13,44.38,2017,13.8,매우 안정,
1058164268,호전실업(주),2017,도입기,0,21.96,78.4,0.0,49.03,1.27,43.53,2018,14.2,매우 안정,
1058164268,호전실업(주),2018,성숙기,0,13.01,0.0,6.93,43.62,1.09,45.71,2019,7.4,매우 안정,
1058164268,호전실업(주),2019,조정기,0,11.4,65.6,37.0,60.3,0.83,44.87,2020,22.1,매우 안정,
1058164268,호전실업(주),2020,성장기,0,100.0,0.0,34.58,46.35,54.32,78.7,2021,47.1,위험,
1058164268,호전실업(주),2021,성숙기,0,36.2,0.0,89.3,59.94,0.56,11.07,2022,28.0,안정,
1058164268,호전실업(주),2022,성숙기,0,7.06,0.0,86.91,43.04,0.09,44.72,2023,26.5,매우 안정,
1058164268,호전실업(주),2023,성숙기,0,2.44,0.0,89.94,48.33,0.17,45.2,2024,27.4,안정,
1058164268,호전실업(주),2024,성숙기,0,0.0,0.0,100.0,71.64,0.2,50.53,2025,31.2,안정,
1058191770,발렌시아(주),2015,성숙기,0,47.86,0.0,4.31,50.79,0.05,44.52,2016,8.3,매우 안정,
