사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1018606994,폴라리스쉬핑(주),2024,조정기,0,9.31,14.4,100.0,41.4,11.72,48.18
1018610391,비디피로지스틱스코리아,2021,성숙기,0,1.54,0.0,83.19,54.21,5.43,49.0
1018610391,비디피로지스틱스코리아,2022,조정기,0,0.0,24.9,96.82,39.04,7.86,42.72
1018610391,비디피로지스틱스코리아,2023,조정기,0,51.87,19.8,97.48,36.44,13.23,45.99
1018616677,세인해운(주),2015,성장기,0,39.34,0.0,0.0,34.92,9.44,47.52
1018616677,세인해운(주),2016,성장기,0,31.46,1.3,67.6,40.43,2.18,38.68
1018616677,세인해운(주),2017,조정기,0,40.45,19.2,66.03,31.51,5.4,47.83
1018616677,세인해운(주),2018,성장기,0,19.66,9.2,69.34,45.97,25.88,61.84
1018616677,세인해운(주),2019,성숙기,0,15.23,0.0,66.61,45.61,6.36,36.23
1018616677,세인해운(주),2020,성숙기,0,100.0,0.0,74.91,34.31,1.58,38.71
1018616677,세인해운(주),2021,성숙기,0,1.54,0.0,83.19,57.02,8.8,54.2
1018616677,세인해운(주),2022,성장기,0,0.0,30.6,96.82,37.35,3.56,37.79
1018616677,세인해운(주),2023,성숙기,0,51.87,0.0,97.48,35.19,0.82,41.03
1018616677,세인해운(주),2024,성장기,0,9.31,34.2,100.0,39.0,2.98,49.58
1018616681,트랜스브릿지라인주식회사,2021,조정기,0,1.54,19.8,83.19,54.21,5.51,49.0
1018616681,트랜스브릿지라인주식회사,2022,성숙기,0,0.0,0.0,96.82,39.04,7.94,42.72
1018616681,트랜스브릿지라인주식회사,2023,조정기,0,51.87,19.8,97.48,36.44,6.49,41.86
1018624575,두원상선(주),2015,도입기,0,39.34,52.5,0.0,50.0,97.1,98.5
1018624575,두원상선(주),2016,쇠퇴기,1,31.46,100.0,67.6,44.33,98.9,45.27
1018626350,주식회사제범,2018,성장기,0,19.66,9.2,69.34,,10.22,48.73
1018626350,주식회사제범,2019,조정기,0,15.23,19.4,66.61,52.67,6.06,46.32
1018626350,주식회사제범,2020,쇠퇴기,0,100.0,99.1,74.91,37.59,42.16,63.99
1018626350,주식회사제범,2021,성장기,0,1.54,31.3,83.19,54.21,12.77,31.36
1018626350,주식회사제범,2022,쇠퇴기,0,0.0,100.0,96.82,40.18,52.89,66.8
1018626350,주식회사제범,2023,성장기,0,51.87,37.7,97.48,37.1,43.46,37.64
1018626350,주식회사제범,2024,성장기,0,9.31,34.2,100.0,40.94,3.1,14.09
1018640390,주식회사지앤엘에스티,2022,성숙기,0,0.0,0.0,96.82,39.04,5.77,41.56
1018640390,주식회사지앤엘에스티,2023,성숙기,0,51.87,0.0,97.48,36.44,3.13,41.12
1018640390,주식회사지앤엘에스티,2024,성숙기,0,9.31,0.0,100.0,40.05,17.0,58.96
1018640482,레이딕스주식회사,2021,성장기,0,1.54,31.3,83.19,54.21,7.22,49.0
1018640482,레이딕스주식회사,2022,성숙기,0,0.0,0.0,96.82,39.04,9.14,42.39
1018640482,레이딕스주식회사,2023,성장기,0,51.87,37.7,97.48,36.44,10.62,43.65
1018640482,레이딕스주식회사,2024,성숙기,0,9.31,0.0,100.0,41.38,8.62,45.95
1018644095,하나로해운(주),2015,성숙기,0,39.34,2.5,0.0,50.07,21.44,48.73
1018644095,하나로해운(주),2016,성숙기,0,31.46,0.0,67.6,39.2,83.64,83.7
1018644095,하나로해운(주),2017,성숙기,0,40.45,0.0,66.03,30.49,58.03,30.17
1018644095,하나로해운(주),2018,조정기,0,19.66,18.1,69.34,50.5,20.42,26.29
1018644095,하나로해운(주),2019,성숙기,0,15.23,0.0,66.61,49.04,17.11,47.08
1018644095,하나로해운(주),2020,성숙기,0,100.0,0.0,74.91,34.17,46.7,59.79
1018644095,하나로해운(주),2021,성숙기,0,1.54,0.0,83.19,59.79,12.3,28.23
1018644095,하나로해운(주),2022,성숙기,0,0.0,0.0,96.82,54.05,4.48,36.12
1018644095,하나로해운(주),2023,성숙기,0,51.87,0.0,97.48,46.46,16.42,49.92
1018644095,하나로해운(주),2024,성숙기,0,9.31,0.0,100.0,47.77,11.51,43.45
1018648301,(주)씨케이엑스,2021,성숙기,0,1.54,0.0,83.19,54.21,5.52,49.0
1018648301,(주)씨케이엑스,2022,쇠퇴기,0,0.0,100.0,96.82,39.04,19.19,49.91
1018648301,(주)씨케이엑스,2023,성장기,0,51.87,37.7,97.48,36.44,53.36,63.57
1018648301,(주)씨케이엑스,2024,성숙기,0,9.31,0.0,100.0,43.06,7.75,9.59
1018650471,와이에스엘에이전시(주),2021,성숙기,0,1.54,0.0,83.19,54.21,5.76,49.0
1018650471,와이에스엘에이전시(주),2022,성숙기,0,0.0,0.0,96.82,39.04,7.04,41.99
1018650471,와이에스엘에이전시(주),2023,성숙기,0,51.87,0.0,97.48,36.44,52.8,70.41
1018650471,와이에스엘에이전시(주),2024,조정기,0,9.31,14.4,100.0,42.5,66.39,57.35
1018650694,코펜마린주식회사,2017,도입기,0,40.45,70.6,66.03,38.15,27.75,45.72
1018650694,코펜마린주식회사,2018,도입기,0,19.66,79.0,69.34,53.34,84.46,83.62
1018650694,코펜마린주식회사,2019,도입기,1,15.23,100.0,66.61,52.67,93.73,56.76
1018654822,한국머스크물류서비스주식회사,2021,성숙기,0,1.54,0.0,83.19,54.21,4.65,49.0
1018654822,한국머스크물류서비스주식회사,2022,쇠퇴기,0,0.0,100.0,96.82,39.04,43.65,66.14
1018654822,한국머스크물류서비스주식회사,2023,도입기,0,51.87,100.0,97.48,36.44,18.39,27.93
1018654822,한국머스크물류서비스주식회사,2024,성숙기,0,9.31,0.0,100.0,38.17,24.27,52.09
1018656567,천마산터널주식회사,2015,도입기,0,39.34,52.5,0.0,50.0,56.44,56.33
1018656567,천마산터널주식회사,2016,도입기,0,31.46,61.4,67.6,44.98,53.78,42.04
1018656567,천마산터널주식회사,2017,도입기,0,40.45,70.6,66.03,38.79,64.69,52.29
1018656567,천마산터널주식회사,2018,도입기,0,19.66,79.0,69.34,53.87,63.92,48.55
1018656567,천마산터널주식회사,2019,도입기,0,15.23,100.0,66.61,52.91,86.74,65.54
1018656567,천마산터널주식회사,2020,쇠퇴기,0,100.0,99.1,74.91,37.59,88.53,41.52
1018656567,천마산터널주식회사,2021,도입기,1,1.54,68.8,83.19,46.17,96.26,54.59
1018657455,케이지엘(주),2020,조정기,0,100.0,15.2,74.91,37.59,6.19,41.77
1018657455,케이지엘(주),2021,조정기,0,1.54,19.8,83.19,54.21,3.71,48.15
1018657455,케이지엘(주),2022,조정기,0,0.0,24.9,96.82,39.04,8.61,44.31
1018657455,케이지엘(주),2023,쇠퇴기,0,51.87,75.4,97.48,38.01,51.49,68.7
1018657455,케이지엘(주),2024,조정기,0,9.31,14.4,100.0,42.11,26.64,26.39
1018676622,주식회사동유파트너스,2015,성장기,0,39.34,0.0,0.0,50.0,75.88,86.61
1018676622,주식회사동유파트너스,2016,도입기,1,31.46,61.4,67.6,44.33,98.22,58.38
1018689700,서서울도시고속도로주식회사,2016,도입기,0,31.46,61.4,67.6,44.33,13.34,43.3
1018689700,서서울도시고속도로주식회사,2017,도입기,0,40.45,70.6,66.03,38.15,53.38,70.0
1018689700,서서울도시고속도로주식회사,2018,도입기,0,19.66,79.0,69.34,53.34,51.68,48.07
1018689700,서서울도시고속도로주식회사,2019,도입기,0,15.23,100.0,66.61,52.83,57.85,54.06
1018689700,서서울도시고속도로주식회사,2020,도입기,0,100.0,100.0,74.91,37.59,57.13,40.42
1018689700,서서울도시고속도로주식회사,2021,도입기,0,1.54,68.8,83.19,53.69,63.71,53.85
1018689700,서서울도시고속도로주식회사,2022,도입기,0,0.0,92.4,96.82,38.18,65.0,41.6
1018689700,서서울도시고속도로주식회사,2023,성숙기,1,51.87,0.0,97.48,37.61,69.14,46.01
1018689753,현대엘엔지해운주식회사,2015,성숙기,0,39.34,2.5,0.0,50.0,36.31,60.05
1018689753,현대엘엔지해운주식회사,2016,성숙기,1,31.46,0.0,67.6,44.33,47.61,50.9
1018693427,주식회사153로지스틱스,2019,성장기,0,15.23,16.6,66.61,52.67,7.28,50.11
1018693427,주식회사153로지스틱스,2020,성장기,0,100.0,20.2,74.91,37.59,5.69,40.66
1018693427,주식회사153로지스틱스,2021,성장기,0,1.54,31.3,83.19,54.21,16.73,56.6
1018693427,주식회사153로지스틱스,2022,성장기,0,0.0,30.6,96.82,35.87,20.92,43.77
1018693427,주식회사153로지스틱스,2023,성장기,0,51.87,37.7,97.48,34.13,30.38,48.64
1018693427,주식회사153로지스틱스,2024,도입기,0,9.31,100.0,100.0,38.18,20.6,39.13
1028120878,주식회사샤프에비에이션케이,2015,성장기,0,39.34,0.0,0.0,47.58,36.08,57.82
