사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1048644231,석천솔라파워주식회사,2015,성숙기,0,89.44,8.0,0.0,50.92,0.07,16.12
1048644231,석천솔라파워주식회사,2016,성숙기,0,67.33,3.7,54.88,45.14,0.05,21.48
1048644231,석천솔라파워주식회사,2017,성숙기,0,69.01,9.9,53.96,60.5,0.0,23.99
1048644231,석천솔라파워주식회사,2018,성숙기,0,45.71,3.3,59.52,61.94,0.0,25.29
1048644231,석천솔라파워주식회사,2019,성숙기,0,70.0,0.0,64.49,67.16,0.01,3.69
1048644473,하이패스태양광(주),2015,조정기,0,89.44,30.6,0.0,49.85,1.81,17.68
1048644473,하이패스태양광(주),2016,조정기,0,67.33,25.4,54.88,47.86,4.49,23.68
1048644473,하이패스태양광(주),2017,조정기,0,69.01,32.0,53.96,61.59,0.15,20.63
1048644473,하이패스태양광(주),2018,조정기,0,45.71,28.3,59.52,62.06,0.02,25.19
1048644473,하이패스태양광(주),2019,조정기,0,70.0,34.0,64.49,64.91,0.11,3.77
1048644532,오씨아이파워주식회사,2019,도입기,0,70.0,50.2,64.49,64.56,0.01,3.67
1048644532,오씨아이파워주식회사,2020,성장기,0,100.0,11.2,87.2,81.25,0.11,15.9
1048644532,오씨아이파워주식회사,2021,쇠퇴기,0,60.1,100.0,93.3,37.74,3.57,15.62
1048644532,오씨아이파워주식회사,2022,성장기,0,0.0,15.4,97.61,39.98,0.83,18.34
1048644532,오씨아이파워주식회사,2023,성숙기,0,55.11,0.0,98.86,30.02,1.35,59.01
1048644532,오씨아이파워주식회사,2024,성숙기,0,68.67,0.0,100.0,34.75,1.54,33.53
1048655233,고덕그린에너지(주),2015,성숙기,0,89.44,8.0,0.0,49.85,4.44,20.0
1048655233,고덕그린에너지(주),2016,조정기,0,67.33,25.4,54.88,45.74,6.59,23.26
1048655233,고덕그린에너지(주),2017,성숙기,1,69.01,9.9,53.96,93.95,99.22,97.62
1048655913,해사랑태양광주식회사,2016,성장기,0,67.33,0.0,54.88,45.74,0.09,21.5
1048655913,해사랑태양광주식회사,2017,성숙기,0,69.01,9.9,53.96,60.77,0.07,24.01
1048655913,해사랑태양광주식회사,2018,조정기,0,45.71,28.3,59.52,60.57,0.05,25.28
1048658166,세종그린파워주식회사,2015,도입기,0,89.44,30.9,0.0,49.85,0.07,16.07
1048658166,세종그린파워주식회사,2016,성장기,0,67.33,0.0,54.88,45.74,29.83,45.64
1048658166,세종그린파워주식회사,2017,조정기,0,69.01,32.0,53.96,,5.76,5.24
1048658166,세종그린파워주식회사,2018,성숙기,1,45.71,3.3,59.52,60.57,98.03,95.02
1058137529,(주)지에스이,2015,성숙기,0,89.44,8.0,0.0,49.72,0.03,16.04
1058137529,(주)지에스이,2016,성숙기,0,67.33,3.7,54.88,42.74,0.02,21.49
1058137529,(주)지에스이,2017,성숙기,0,69.01,9.9,53.96,57.28,0.08,24.07
1058137529,(주)지에스이,2018,성숙기,0,45.71,3.3,59.52,57.78,0.02,25.25
1058137529,(주)지에스이,2019,성숙기,0,70.0,0.0,64.49,59.76,0.05,3.71
1058137529,(주)지에스이,2020,성숙기,0,100.0,0.0,87.2,79.33,0.03,15.79
1058137529,(주)지에스이,2021,성장기,0,60.1,22.2,93.3,38.09,0.07,12.42
1058137529,(주)지에스이,2022,성장기,0,0.0,15.4,97.61,47.61,0.09,20.85
1058137529,(주)지에스이,2023,성장기,0,55.11,27.2,98.86,35.24,0.07,58.64
1058137529,(주)지에스이,2024,성장기,0,68.67,27.8,100.0,43.63,1.11,34.27
1058167533,(주)드림바이오스,2020,도입기,0,100.0,71.5,87.2,81.25,0.06,15.82
1058167533,(주)드림바이오스,2021,성장기,0,60.1,22.2,93.3,37.74,0.41,12.71
1058167533,(주)드림바이오스,2022,성숙기,0,0.0,0.0,97.61,47.02,0.11,20.56
1058167533,(주)드림바이오스,2023,성숙기,0,55.11,0.0,98.86,39.95,0.02,58.59
1058167533,(주)드림바이오스,2024,성숙기,0,68.67,0.0,100.0,50.26,0.08,33.48
1058709665,주식회사디엔스틸앤테크,2022,성숙기,0,0.0,0.0,97.61,47.02,0.07,20.84
1058709665,주식회사디엔스틸앤테크,2023,쇠퇴기,0,55.11,100.0,98.86,34.73,0.36,58.84
1058709665,주식회사디엔스틸앤테크,2024,도입기,1,68.67,100.0,100.0,42.62,1.38,34.24
1058779517,주식회사에버온,2022,성장기,0,0.0,15.4,97.61,47.02,0.37,20.84
1058779517,주식회사에버온,2023,도입기,0,55.11,89.8,98.86,34.73,10.16,64.96
1058779517,주식회사에버온,2024,도입기,1,68.67,100.0,100.0,42.62,40.32,57.31
1058788753,서남바이오에너지주식회사,2015,성장기,0,89.44,0.0,0.0,,0.13,16.03
1058788753,서남바이오에너지주식회사,2016,성숙기,0,67.33,3.7,54.88,45.74,0.07,21.45
1058788753,서남바이오에너지주식회사,2017,성숙기,0,69.01,9.9,53.96,60.77,0.06,24.02
1058788753,서남바이오에너지주식회사,2018,성숙기,0,45.71,3.3,59.52,62.72,0.02,25.26
1058788753,서남바이오에너지주식회사,2019,성숙기,0,70.0,0.0,64.49,63.31,0.03,3.69
1058788753,서남바이오에너지주식회사,2020,성숙기,0,100.0,0.0,87.2,83.96,0.13,15.9
1058788753,서남바이오에너지주식회사,2021,성숙기,0,60.1,0.0,93.3,42.74,0.01,12.26
1058788753,서남바이오에너지주식회사,2022,성숙기,0,0.0,0.0,97.61,53.59,0.36,21.14
1058788753,서남바이오에너지주식회사,2023,성숙기,0,55.11,0.0,98.86,40.01,0.06,58.47
1058788753,서남바이오에너지주식회사,2024,성숙기,0,68.67,0.0,100.0,50.01,0.09,33.45
1058799449,부산신호태양광발전2호주식회사,2015,성숙기,0,89.44,8.0,0.0,49.85,2.97,18.05
1058799449,부산신호태양광발전2호주식회사,2016,성숙기,0,67.33,3.7,54.88,45.74,2.64,21.25
1058799449,부산신호태양광발전2호주식회사,2017,성숙기,0,69.01,9.9,53.96,71.9,0.1,22.03
1058799449,부산신호태양광발전2호주식회사,2018,성숙기,0,45.71,3.3,59.52,70.23,0.02,25.23
1058799449,부산신호태양광발전2호주식회사,2019,성숙기,0,70.0,0.0,64.49,72.82,0.23,3.88
1058805195,케이에스솔라2호(주),2015,성장기,0,89.44,0.0,0.0,49.85,0.23,16.07
1058805195,케이에스솔라2호(주),2016,성숙기,0,67.33,3.7,54.88,45.74,5.95,26.14
1058805195,케이에스솔라2호(주),2017,성숙기,1,69.01,9.9,53.96,60.77,98.02,97.17
1058806651,그린에코사이클주식회사,2018,도입기,0,45.71,47.7,59.52,60.57,0.01,25.3
1058806651,그린에코사이클주식회사,2019,성장기,0,70.0,16.9,64.49,64.56,0.06,3.73
