column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
감가상각비율_diff,188,4463,1.112638,0.099544,0.143105,0.059358,0.4637,0.7339,distress_high,615750.5,1.4314971360753943e-27,6.627301555904603e-27,1.0,1,
감가상각비율_ratio,188,4463,0.874894,0.089216,0.123076,0.054778,0.4712,0.7353,distress_high,616968.5,6.808277057294435e-28,3.273210123699248e-27,1.0,1,
총자산회전율_diff,188,4463,0.315123,0.452062,0.280529,0.407611,-0.5476,0.3106,normal_high,260644.0,1.257604133990082e-18,2.966047485825665e-18,1.0,1,
총자산회전율_ratio,188,4463,0.268838,0.433585,0.224418,0.379544,-0.5501,0.3089,normal_high,259199.0,6.13439918797546e-19,1.5035292127390833e-18,1.0,1,
유동자산회전율_diff,188,4463,0.205355,0.248059,0.190038,0.218362,-0.1886,0.4203,normal_high,352611.0,0.00020721166092661235,0.00027554742144496325,1.0,1,
유동자산회전율_ratio,188,4463,0.173503,0.213853,0.158991,0.185473,-0.1906,0.4195,normal_high,351967.0,0.0001798436607344014,0.0002404327015165794,1.0,1,
비유동자산회전율_diff,188,4463,0.177725,0.33315,0.144799,0.209557,-0.1005,0.3012,normal_high,252717.0,2.266287670509566e-20,6.512320892268869e-20,1.0,1,
비유동자산회전율_ratio,188,4463,0.124016,0.323814,0.079693,0.16486,-0.104,0.2972,normal_high,249352.0,3.888721704812405e-21,1.2463851617988477e-20,1.0,1,
유형자산회전율_diff,188,4463,0.522532,0.951448,0.040175,0.055696,-0.0118,0.3448,normal_high,289337.5,5.257977503849923e-13,8.535677765990136e-13,1.0,1,
유형자산회전율_ratio,188,4463,0.709762,1.136191,0.025247,0.047528,-0.0097,0.3332,normal_high,279601.5,8.607359737743174e-15,1.4539459016458065e-14,1.0,1,
자기자본회전율_diff,188,4463,0.203545,0.197631,0.13942,0.157366,0.0274,0.4049,normal_high,339738.5,9.696268245669592e-06,1.4011948331892473e-05,1.0,1,
자기자본회전율_ratio,188,4463,0.130519,0.122605,0.055294,0.075949,0.0318,0.403,normal_high,338095.0,6.332646040211695e-06,9.367819586111975e-06,1.0,1,
투하자본회전율_diff,188,4463,0.218254,0.395776,0.146074,0.203715,-0.0253,0.3149,normal_high,264199.0,7.155899659761516e-18,1.5422197542589474e-17,1.0,1,
투하자본회전율_ratio,188,4463,0.16998,0.384902,0.083808,0.152147,-0.0248,0.3132,normal_high,262759.0,3.554061595407023e-18,7.793994726769788e-18,1.0,1,
매출채권회전율_diff,188,4463,0.309036,0.479122,0.117694,0.136233,-0.0156,0.4491,normal_high,376792.0,0.017823017594986636,0.02062849258679009,1.0,1,
매출채권회전율_ratio,188,4463,0.22482,0.285966,0.055013,0.066782,-0.0097,0.4403,normal_high,369442.0,0.005489374928878531,0.006694359669364062,1.0,1,
매출채권회수기간_diff,188,4463,0.464088,0.322694,0.299438,0.27558,0.5188,0.5582,distress_high,468392.0,0.006733847412241412,0.008172144917768704,1.0,1,
