기준연도,사업자등록번호,회계년도,생애주기_최종,생애주기_점수,부실라벨_ICR3년
2015,1068691711,2015,도입기,75.7,0
2015,1068693650,2015,성숙기,3.2,1
2015,1068704232,2015,쇠퇴기,100.0,0
2015,1068709498,2015,도입기,75.7,0
2015,1078105232,2015,성숙기,3.2,0
2015,1078107055,2015,성숙기,3.2,0
2015,1078112015,2015,도입기,75.7,0
2015,1078112048,2012,쇠퇴기,100.0,0
2015,1078113542,2012,쇠퇴기,100.0,1
2015,1078113896,2012,도입기,75.7,0
2015,1078118057,2015,성숙기,3.2,0
2015,1078118305,2014,조정기,32.8,1
2015,1078118741,2015,조정기,32.8,0
2015,1078120816,2015,도입기,75.7,0
2015,1078125562,2015,성숙기,3.2,0
2015,1078125709,2015,성숙기,3.2,0
2015,1078127371,2012,조정기,32.8,1
2015,1078130954,2015,조정기,32.8,0
2015,1078131268,2015,성숙기,3.2,0
2015,1078133214,2015,조정기,32.8,0
2015,1078134358,2014,성숙기,3.2,1
2015,1078135774,2015,조정기,32.8,0
2015,1078138349,2015,도입기,75.7,0
2015,1078138844,2012,도입기,75.7,1
2015,1078139052,2015,쇠퇴기,100.0,0
2015,1078141728,2015,조정기,32.8,0
2015,1078149884,2015,성장기,0.0,0
2015,1078150950,2015,성장기,0.0,0
2015,1078151376,2015,쇠퇴기,100.0,0
2015,1078151702,2012,조정기,32.8,1
2015,1078151721,2012,성숙기,3.2,1
2015,1078152415,2015,조정기,32.8,0
2015,1078152680,2012,쇠퇴기,100.0,1
2015,1078152962,2015,성숙기,3.2,0
2015,1078153660,2013,조정기,32.8,1
2015,1078154276,2015,성장기,0.0,0
2015,1078155921,2013,도입기,75.7,0
2015,1078157216,2015,성숙기,3.2,0
2015,1078157308,2015,성숙기,3.2,0
2015,1078158156,2013,쇠퇴기,100.0,1
2015,1078158404,2015,성숙기,3.2,0
2015,1078159010,2015,성숙기,3.2,0
2015,1078160405,2015,조정기,32.8,0
2015,1078161665,2015,성숙기,3.2,0
2015,1078161840,2015,성숙기,3.2,0
2015,1078162437,2015,도입기,75.7,0
2015,1078163042,2013,성장기,0.0,1
2015,1078164624,2015,성숙기,3.2,0
2015,1078166976,2015,도입기,75.7,0
2015,1078172779,2015,성숙기,3.2,0
2015,1078173235,2012,조정기,32.8,1
2015,1078174457,2015,성숙기,3.2,0
2015,1078174933,2015,조정기,32.8,0
2015,1078177153,2012,쇠퇴기,100.0,1
2015,1078177906,2015,성숙기,3.2,0
2015,1078178114,2015,성숙기,3.2,0
2015,1078178943,2012,성숙기,3.2,0
2015,1078183728,2015,도입기,75.7,0
2015,1078185880,2015,조정기,32.8,0
2015,1078186502,2015,성숙기,3.2,0
2015,1078190272,2015,성숙기,3.2,0
2015,1078190632,2015,쇠퇴기,100.0,0
2015,1078191567,2015,성숙기,3.2,0
2015,1078194128,2014,성숙기,3.2,0
2015,1078196301,2015,성숙기,3.2,0
