사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1018644095,하나로해운(주),2017,성숙기,0,0.0,40.45,66.03,30.49,34.91,38.47,31.3,안정
1018644095,하나로해운(주),2018,조정기,0,18.1,19.66,69.34,50.5,3.15,21.58,16.9,매우 안정
1018644095,하나로해운(주),2019,성숙기,0,0.0,15.23,66.61,49.04,0.46,40.41,12.1,매우 안정
1018644095,하나로해운(주),2020,성숙기,0,0.0,100.0,74.91,34.17,12.42,41.56,23.1,매우 안정
1018644095,하나로해운(주),2021,성숙기,0,0.0,1.54,83.19,59.79,1.29,40.63,14.1,매우 안정
1018644095,하나로해운(주),2022,성숙기,0,0.0,0.0,96.82,54.05,0.28,49.31,15.0,매우 안정
1018644095,하나로해운(주),2023,성숙기,0,0.0,51.87,97.48,46.46,0.1,43.38,16.9,매우 안정
1018644095,하나로해운(주),2024,성숙기,0,0.0,9.31,100.0,47.77,0.41,47.9,15.5,매우 안정
1018648301,(주)씨케이엑스,2021,성숙기,0,0.0,1.54,83.19,54.21,0.03,46.62,13.5,매우 안정
1018648301,(주)씨케이엑스,2022,쇠퇴기,0,100.0,0.0,96.82,39.04,0.01,50.02,34.1,안정
1018648301,(주)씨케이엑스,2023,성장기,0,37.7,51.87,97.48,36.44,0.19,43.57,24.0,매우 안정
1018648301,(주)씨케이엑스,2024,성숙기,0,0.0,9.31,100.0,43.06,0.02,47.59,15.0,매우 안정
1018650471,와이에스엘에이전시(주),2021,성숙기,0,0.0,1.54,83.19,54.21,0.03,46.62,13.5,매우 안정
1018650471,와이에스엘에이전시(주),2022,성숙기,0,0.0,0.0,96.82,39.04,0.14,50.1,14.2,매우 안정
1018650471,와이에스엘에이전시(주),2023,성숙기,0,0.0,51.87,97.48,36.44,6.85,47.27,20.3,매우 안정
1018650471,와이에스엘에이전시(주),2024,조정기,0,14.4,9.31,100.0,42.5,16.74,53.85,27.4,매우 안정
1018650694,코펜마린주식회사,2017,도입기,0,70.6,40.45,66.03,38.15,0.73,37.72,26.9,매우 안정
1018650694,코펜마린주식회사,2018,도입기,0,79.0,19.66,69.34,53.34,4.2,43.43,30.9,안정
1018650694,코펜마린주식회사,2019,도입기,1,100.0,15.23,66.61,52.67,97.55,96.92,88.6,매우 위험
1018654822,한국머스크물류서비스주식회사,2021,성숙기,0,0.0,1.54,83.19,54.21,0.04,46.62,13.5,매우 안정
1018654822,한국머스크물류서비스주식회사,2022,쇠퇴기,0,100.0,0.0,96.82,39.04,0.18,50.12,34.2,안정
1018654822,한국머스크물류서비스주식회사,2023,도입기,0,100.0,51.87,97.48,36.44,0.08,43.41,36.4,안정
1018654822,한국머스크물류서비스주식회사,2024,성숙기,0,0.0,9.31,100.0,38.17,0.12,47.73,14.8,매우 안정
1018656567,천마산터널주식회사,2015,도입기,0,52.5,39.34,0.0,50.0,1.24,45.48,17.9,매우 안정
1018656567,천마산터널주식회사,2016,도입기,0,61.4,31.46,67.6,44.98,2.83,46.61,26.7,매우 안정
1018656567,천마산터널주식회사,2017,도입기,0,70.6,40.45,66.03,38.79,2.97,37.79,28.2,매우 안정
1018656567,천마산터널주식회사,2018,도입기,0,79.0,19.66,69.34,53.87,2.81,41.17,30.0,안정
1018656567,천마산터널주식회사,2019,도입기,0,100.0,15.23,66.61,52.91,17.28,50.5,42.1,중립
1018656567,천마산터널주식회사,2020,쇠퇴기,0,99.1,100.0,74.91,37.59,11.91,29.76,42.2,중립
1018656567,천마산터널주식회사,2021,도입기,1,68.8,1.54,83.19,46.17,98.49,93.54,83.3,매우 위험
1018657455,케이지엘(주),2020,조정기,0,15.2,100.0,74.91,37.59,0.03,33.41,19.1,매우 안정
1018657455,케이지엘(주),2021,조정기,0,19.8,1.54,83.19,54.21,0.1,46.67,17.5,매우 안정
1018657455,케이지엘(주),2022,조정기,0,24.9,0.0,96.82,39.04,0.01,49.98,19.1,매우 안정
1018657455,케이지엘(주),2023,쇠퇴기,0,75.4,51.87,97.48,38.01,0.05,43.49,31.5,안정
1018657455,케이지엘(주),2024,조정기,0,14.4,9.31,100.0,42.11,0.08,47.72,17.9,매우 안정
1018676622,주식회사동유파트너스,2015,성장기,0,0.0,39.34,0.0,50.0,10.91,51.83,13.1,매우 안정
1018676622,주식회사동유파트너스,2016,도입기,1,61.4,31.46,67.6,44.33,90.72,90.99,77.3,매우 위험
1018689700,서서울도시고속도로주식회사,2016,도입기,0,61.4,31.46,67.6,44.33,0.24,45.7,25.2,매우 안정
1018689700,서서울도시고속도로주식회사,2017,도입기,0,70.6,40.45,66.03,38.15,1.08,38.31,27.2,매우 안정
1018689700,서서울도시고속도로주식회사,2018,도입기,0,79.0,19.66,69.34,53.34,2.0,41.83,29.6,매우 안정
1018689700,서서울도시고속도로주식회사,2019,도입기,0,100.0,15.23,66.61,52.83,1.46,41.67,33.0,안정
1018689700,서서울도시고속도로주식회사,2020,도입기,0,100.0,100.0,74.91,37.59,0.45,32.73,36.3,안정
1018689700,서서울도시고속도로주식회사,2021,도입기,0,68.8,1.54,83.19,53.69,4.48,48.81,29.7,매우 안정
1018689700,서서울도시고속도로주식회사,2022,도입기,0,92.4,0.0,96.82,38.18,1.2,47.65,33.1,안정
1018689700,서서울도시고속도로주식회사,2023,성숙기,1,0.0,51.87,97.48,37.61,11.23,49.17,22.9,매우 안정
1018689753,현대엘엔지해운주식회사,2015,성숙기,0,2.5,39.34,0.0,50.0,42.66,70.03,31.9,안정
1018689753,현대엘엔지해운주식회사,2016,성숙기,1,0.0,31.46,67.6,44.33,79.86,66.86,57.8,위험
1018693427,주식회사153로지스틱스,2019,성장기,0,16.6,15.23,66.61,52.67,0.05,42.0,15.5,매우 안정
1018693427,주식회사153로지스틱스,2020,성장기,0,20.2,100.0,74.91,37.59,0.03,33.4,20.1,매우 안정
1018693427,주식회사153로지스틱스,2021,성장기,0,31.3,1.54,83.19,54.21,0.11,46.68,19.8,매우 안정
1018693427,주식회사153로지스틱스,2022,성장기,0,30.6,0.0,96.82,35.87,0.03,49.98,20.1,매우 안정
