회계년도,부실여부,컬럼,전체 행 수,이상치_행수_1%,이상치_비율_1%,이상치_행수_2%,이상치_비율_2%,이상치_행수_3%,이상치_비율_3%,이상치_행수_4%,이상치_비율_4%,이상치_행수_5%,이상치_비율_5%
2014,부실,유형자산증가율_ratio_industry,99,1,1.01,2,2.02,3,3.03,8,8.08,10,10.1
2014,부실,자기자본증가율_diff_industry,99,2,2.02,4,4.04,6,6.06,8,8.08,10,10.1
2014,부실,자기자본증가율_ratio_industry,99,2,2.02,4,4.04,6,6.06,8,8.08,10,10.1
2014,부실,매출액증가율_diff_industry,99,1,1.01,4,4.04,6,6.06,8,8.08,10,10.1
2014,부실,매출액증가율_ratio_industry,99,1,1.01,4,4.04,6,6.06,8,8.08,10,10.1
2015,정상,부채비율,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,총부채비율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,장기부채비율,2333,23,0.99,23,0.99,23,0.99,23,0.99,23,0.99
2015,정상,장기부채의존도,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,차입금의존도,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,순차입금비율,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,금융부채비율,2333,23,0.99,23,0.99,23,0.99,23,0.99,23,0.99
2015,정상,자기자본비율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,자본잠식률,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유동비율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,당좌비율_추정,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,현금비율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순운전자본비율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순운전자본회전율,2333,40,1.71,63,2.7,86,3.69,110,4.71,133,5.7
2015,정상,금융비용부담률,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,비유동비율,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,비유동장기적합률,2333,47,2.01,70,3.0,93,3.99,188,8.06,234,10.03
2015,정상,유형자산비율,2333,24,1.03,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유형자산부채비율,2333,24,1.03,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,ROA,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,ROE,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,ROIC,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,총자본영업이익률,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출총이익률,2333,24,1.03,47,2.01,70,3.0,188,8.06,234,10.03
2015,정상,영업이익률,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순이익률,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBITDA마진,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업현금흐름비율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,현금ROA,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,현금ROE,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출원가율,2333,24,1.03,47,2.01,70,3.0,188,8.06,234,10.03
2015,정상,판관비율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,감가상각비율,2333,24,1.03,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,총자산회전율,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,유동자산회전율,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,비유동자산회전율,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,유형자산회전율,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,자기자본회전율,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,투하자본회전율,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출채권회전율,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출채권회수기간,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,재고자산회전율,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,재고자산보유기간,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,매입채무회전율,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,매입채무지급기간,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,현금전환주기_CCC,2333,43,1.84,66,2.83,89,3.81,113,4.84,136,5.83
2015,정상,영업CF_유동부채,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,영업CF_총부채,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출액증가율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업이익증가율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순이익증가율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBITDA증가율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,총자산증가율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유형자산증가율,2333,48,2.06,93,3.99,140,6.0,188,8.06,234,10.03
2015,정상,자기자본증가율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,부채증가율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업현금흐름증가율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,FCF증가율,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,ROA변화,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업이익률변화,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,부채비율변화,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유동비율변화,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,종업원_diff,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,종업원_ratio,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,부채비율_diff,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,부채비율_ratio,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,총부채비율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,총부채비율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,장기부채비율_diff,2333,23,0.99,23,0.99,23,0.99,23,0.99,23,0.99
2015,정상,장기부채비율_ratio,2333,23,0.99,23,0.99,23,0.99,23,0.99,23,0.99
2015,정상,장기부채의존도_diff,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,장기부채의존도_ratio,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,차입금의존도_diff,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,차입금의존도_ratio,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,순차입금비율_diff,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,순차입금비율_ratio,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,금융부채비율_diff,2333,23,0.99,23,0.99,23,0.99,23,0.99,23,0.99
2015,정상,금융부채비율_ratio,2333,23,0.99,23,0.99,23,0.99,23,0.99,23,0.99
2015,정상,자기자본비율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,자기자본비율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,자본잠식률_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,자본잠식률_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유동비율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유동비율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,당좌비율_추정_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,당좌비율_추정_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,현금비율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,현금비율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순운전자본비율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순운전자본비율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순운전자본회전율_diff,2333,40,1.71,63,2.7,86,3.69,110,4.71,133,5.7
2015,정상,순운전자본회전율_ratio,2333,40,1.71,63,2.7,86,3.69,110,4.71,133,5.7
2015,정상,금융비용부담률_diff,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,금융비용부담률_ratio,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,비유동비율_diff,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,비유동비율_ratio,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,비유동장기적합률_diff,2333,47,2.01,70,3.0,93,3.99,188,8.06,234,10.03
2015,정상,비유동장기적합률_ratio,2333,47,2.01,70,3.0,93,3.99,188,8.06,234,10.03
2015,정상,유형자산비율_diff,2333,24,1.03,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유형자산비율_ratio,2333,24,1.03,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유형자산부채비율_diff,2333,24,1.03,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유형자산부채비율_ratio,2333,24,1.03,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,ROA_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,ROA_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,ROE_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,ROE_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,ROIC_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,ROIC_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,총자본영업이익률_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,총자본영업이익률_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출총이익률_diff,2333,24,1.03,47,2.01,70,3.0,188,8.06,234,10.03
2015,정상,매출총이익률_ratio,2333,24,1.03,47,2.01,70,3.0,188,8.06,234,10.03
2015,정상,영업이익률_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업이익률_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순이익률_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순이익률_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBITDA마진_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBITDA마진_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업현금흐름비율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업현금흐름비율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,현금ROA_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,현금ROA_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,현금ROE_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,현금ROE_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출원가율_diff,2333,24,1.03,47,2.01,70,3.0,188,8.06,234,10.03
2015,정상,매출원가율_ratio,2333,24,1.03,47,2.01,70,3.0,188,8.06,234,10.03
2015,정상,판관비율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,판관비율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,감가상각비율_diff,2333,24,1.03,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,감가상각비율_ratio,2333,24,1.03,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,총자산회전율_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,총자산회전율_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,유동자산회전율_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,유동자산회전율_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,비유동자산회전율_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,비유동자산회전율_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,유형자산회전율_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,유형자산회전율_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,자기자본회전율_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,자기자본회전율_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,투하자본회전율_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,투하자본회전율_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출채권회전율_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출채권회전율_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출채권회수기간_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출채권회수기간_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,재고자산회전율_diff,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,재고자산회전율_ratio,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,재고자산보유기간_diff,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,재고자산보유기간_ratio,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,매입채무회전율_diff,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,매입채무회전율_ratio,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,매입채무지급기간_diff,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,매입채무지급기간_ratio,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,현금전환주기_CCC_diff,2333,43,1.84,66,2.83,89,3.81,113,4.84,136,5.83
2015,정상,현금전환주기_CCC_ratio,2333,43,1.84,66,2.83,89,3.81,113,4.84,136,5.83
2015,정상,영업CF_유동부채_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,영업CF_유동부채_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,영업CF_총부채_diff,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,영업CF_총부채_ratio,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출액증가율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,매출액증가율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업이익증가율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업이익증가율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순이익증가율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순이익증가율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBITDA증가율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBITDA증가율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,총자산증가율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,총자산증가율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유형자산증가율_diff,2333,48,2.06,93,3.99,140,6.0,188,8.06,234,10.03
2015,정상,유형자산증가율_ratio,2333,48,2.06,93,3.99,140,6.0,188,8.06,234,10.03
2015,정상,자기자본증가율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,자기자본증가율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,부채증가율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,부채증가율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업현금흐름증가율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업현금흐름증가율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,FCF증가율_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,FCF증가율_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,ROA변화_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,ROA변화_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업이익률변화_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,영업이익률변화_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,부채비율변화_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,부채비율변화_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유동비율변화_diff,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유동비율변화_ratio,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,업력_diff,2333,47,2.01,69,2.96,130,5.57,143,6.13,166,7.12
2015,정상,업력_ratio,2333,47,2.01,69,2.96,130,5.57,143,6.13,166,7.12
2015,정상,매출액영업이익률_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,매출액영업이익률_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBIT대매출액_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBIT대매출액_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBITDA대매출액_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,EBITDA대매출액_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,매출원가대매출액_diff_industry,2333,24,1.03,47,2.01,70,3.0,188,8.06,234,10.03
2015,정상,매출원가대매출액_ratio_industry,2333,24,1.03,47,2.01,70,3.0,188,8.06,234,10.03
2015,정상,매출액순이익률_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,매출액순이익률_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,사내유보율_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,사내유보율_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,금융비용대매출액_diff_industry,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,금융비용대매출액_ratio_industry,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,자기자본비율_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,자기자본비율_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,부채비율_diff_industry,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,부채비율_ratio_industry,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,유동비율_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유동비율_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,당좌비율_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,당좌비율_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,현금비율_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,현금비율_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순운전자본대총자본_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,순운전자본대총자본_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,비유동비율_diff_industry,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,비유동비율_ratio_industry,2333,47,2.01,70,3.0,93,3.99,117,5.02,140,6.0
2015,정상,비유동장기적합률_diff_industry,2333,47,2.01,70,3.0,93,3.99,188,8.06,234,10.03
2015,정상,비유동장기적합률_ratio_industry,2333,47,2.01,70,3.0,93,3.99,188,8.06,234,10.03
2015,정상,차입금의존도_diff_industry,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,차입금의존도_ratio_industry,2333,24,1.03,47,2.01,70,3.0,94,4.03,117,5.02
2015,정상,총자산회전율_diff_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,총자산회전율_ratio_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,자기자본회전율_diff_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,자기자본회전율_ratio_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,비유동자산회전율_diff_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,비유동자산회전율_ratio_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,유형자산회전율_diff_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,유형자산회전율_ratio_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,재고자산회전율_diff_industry,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,재고자산회전율_ratio_industry,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,매출채권회전율_diff_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매출채권회전율_ratio_industry,2333,45,1.93,68,2.91,91,3.9,115,4.93,138,5.92
2015,정상,매입채무회전율_diff_industry,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,매입채무회전율_ratio_industry,2333,44,1.89,67,2.87,90,3.86,114,4.89,137,5.87
2015,정상,총자산증가율_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,총자산증가율_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,유형자산증가율_diff_industry,2333,48,2.06,93,3.99,140,6.0,188,8.06,234,10.03
2015,정상,유형자산증가율_ratio_industry,2333,48,2.06,93,3.99,140,6.0,188,8.06,234,10.03
2015,정상,자기자본증가율_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,자기자본증가율_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,매출액증가율_diff_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,정상,매출액증가율_ratio_industry,2333,48,2.06,94,4.03,140,6.0,188,8.06,234,10.03
2015,부실,부채비율,70,2,2.86,3,4.29,4,5.71,4,5.71,5,7.14
2015,부실,총부채비율,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,장기부채비율,70,1,1.43,1,1.43,4,5.71,4,5.71,5,7.14
2015,부실,장기부채의존도,70,1,1.43,2,2.86,3,4.29,3,4.29,4,5.71
2015,부실,차입금의존도,70,1,1.43,2,2.86,3,4.29,3,4.29,8,11.43
2015,부실,순차입금비율,70,2,2.86,3,4.29,4,5.71,4,5.71,5,7.14
2015,부실,금융부채비율,70,1,1.43,1,1.43,4,5.71,4,5.71,5,7.14
2015,부실,자기자본비율,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,자본잠식률,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,유동비율,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,당좌비율_추정,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,현금비율,70,1,1.43,2,2.86,3,4.29,3,4.29,4,5.71
2015,부실,순운전자본비율,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,순운전자본회전율,70,2,2.86,3,4.29,4,5.71,4,5.71,5,7.14
2015,부실,금융비용부담률,70,2,2.86,3,4.29,4,5.71,4,5.71,8,11.43
2015,부실,비유동비율,70,2,2.86,3,4.29,4,5.71,4,5.71,5,7.14
2015,부실,비유동장기적합률,70,2,2.86,3,4.29,4,5.71,4,5.71,5,7.14
2015,부실,유형자산비율,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,유형자산부채비율,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,ROA,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,ROE,70,2,2.86,3,4.29,4,5.71,4,5.71,5,7.14
2015,부실,ROIC,70,2,2.86,3,4.29,4,5.71,4,5.71,5,7.14
2015,부실,총자본영업이익률,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,매출총이익률,70,1,1.43,1,1.43,4,5.71,4,5.71,8,11.43
2015,부실,영업이익률,70,2,2.86,3,4.29,4,5.71,4,5.71,8,11.43
2015,부실,순이익률,70,2,2.86,3,4.29,4,5.71,4,5.71,8,11.43
2015,부실,EBITDA마진,70,2,2.86,3,4.29,4,5.71,4,5.71,8,11.43
2015,부실,영업현금흐름비율,70,2,2.86,3,4.29,4,5.71,4,5.71,8,11.43
2015,부실,현금ROA,70,2,2.86,4,5.71,6,8.57,6,8.57,8,11.43
2015,부실,현금ROE,70,2,2.86,3,4.29,4,5.71,4,5.71,5,7.14
2015,부실,매출원가율,70,1,1.43,1,1.43,4,5.71,4,5.71,8,11.43
2015,부실,판관비율,70,2,2.86,3,4.29,4,5.71,4,5.71,8,11.43
2015,부실,감가상각비율,70,2,2.86,3,4.29,4,5.71,4,5.71,8,11.43
