column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
매출채권회전율,125,2442,0.252436,0.217553,0.079594,0.075589,0.0387,0.5131,ambiguous,156618.0,0.6213051442619828,0.6471928586062321,0.0,0,FDR 비유의
매출채권회수기간,125,2442,0.34853,0.274847,0.20385,0.216723,0.2375,0.4753,ambiguous,145082.0,0.3506902001060359,0.3862226873414492,0.0,0,FDR 비유의
재고자산회전율,125,2442,0.16539,0.328034,0.062805,0.057317,-0.0374,0.4969,ambiguous,151693.0,0.9082335362741737,0.9192647128281111,0.0,0,FDR 비유의
재고자산보유기간,125,2442,0.303452,0.418569,0.117786,0.110381,-0.0127,0.5234,ambiguous,159757.0,0.3775124608748759,0.4085632693451038,0.0,0,FDR 비유의
매입채무회전율,125,2442,0.116276,0.299538,0.039925,0.048806,-0.06,0.4279,normal_high,130623.0,0.006476276664588287,0.008658123883139421,1.0,1,
매입채무지급기간,125,2442,0.400278,0.347592,0.205362,0.169709,0.0192,0.5734,distress_high,175042.0,0.005535261344582735,0.007480082898084777,1.0,1,
현금전환주기_CCC,125,2442,0.33358,0.271342,0.214449,0.21012,0.1744,0.5022,ambiguous,153309.0,0.932587292935324,0.9401081582009315,0.0,0,FDR 비유의
영업CF_유동부채,125,2442,0.176786,0.361721,0.225599,0.294911,-0.3493,0.2202,normal_high,67207.0,4.15938555608752e-26,1.9997045942728463e-25,1.0,1,
영업CF_총부채,125,2442,0.516358,0.94183,0.563385,0.727001,-0.5793,0.2209,normal_high,67425.0,5.54329658348934e-26,2.6147625393817643e-25,1.0,1,
FCF_총자산,125,2442,0.454034,0.514569,0.467233,0.526868,-0.3363,0.3604,normal_high,110018.0,1.3525128703891506e-07,2.3811846309668145e-07,1.0,1,
매출액증가율,125,2442,0.243928,0.216039,0.1442,0.150204,0.0107,0.4275,normal_high,130481.5,0.006147925194829125,0.008263340315630545,1.0,1,
영업이익증가율,125,2442,0.370551,0.42653,0.385796,0.385796,-0.1578,0.4395,normal_high,134145.5,0.021872176945704206,0.027477609228271613,1.0,1,
순이익증가율,125,2442,0.54666,0.556461,0.550429,0.550429,-0.0107,0.4656,ambiguous,142110.0,0.19087442711578595,0.2169027580861204,0.0,0,FDR 비유의
EBITDA증가율,125,2442,0.10157,0.198933,0.14988,0.14988,-0.1114,0.447,normal_high,136451.0,0.04511525187074041,0.054225062344639925,0.0,0,FDR 비유의
총자산증가율,125,2442,0.284713,0.347988,0.266354,0.315139,-0.3438,0.3221,normal_high,98310.0,1.8124992634855133e-11,3.6542323860595026e-11,1.0,1,
유형자산증가율,125,2442,0.163714,0.203503,0.128921,0.134084,-0.0371,0.4112,normal_high,125514.5,0.0007953378585690715,0.0012124052722089506,1.0,1,
자기자본증가율,125,2442,-0.800547,0.245793,0.199102,0.220113,-0.5759,0.3057,normal_high,93303.0,2.1278400080307996e-13,4.625739147893043e-13,1.0,1,
부채증가율,125,2442,0.276319,0.304311,0.255306,0.25499,-0.077,0.481,ambiguous,146829.0,0.4733232952246984,0.5014017957888754,0.0,0,FDR 비유의
영업현금흐름증가율,125,2442,0.218425,0.296969,0.257447,0.257447,-0.1454,0.4637,ambiguous,141530.0,0.16287884900881366,0.18851718635279358,0.0,0,FDR 비유의
FCF증가율,125,2442,0.418957,0.445997,0.441572,0.441572,-0.0312,0.5669,distress_high,173044.0,0.008639539700565555,0.011249400651778067,1.0,1,
ROA변화,125,2442,0.600526,0.606475,0.620658,0.620183,-0.0299,0.5219,ambiguous,159308.0,0.4079411491916852,0.4395917555944884,0.0,0,FDR 비유의
영업이익률변화,125,2442,0.816189,0.526792,0.50389,0.501758,0.1747,0.5417,ambiguous,165339.5,0.11568952345300784,0.13642632482666017,0.0,0,FDR 비유의
부채비율변화,125,2442,0.615455,0.472439,0.421979,0.421482,0.0775,0.5718,distress_high,174531.5,0.006707070998582928,0.008918977391732617,1.0,1,
유동비율변화,125,2442,0.814181,0.380742,0.400159,0.405583,0.3045,0.415,normal_high,126681.0,0.001327306528624121,0.0019292246055583155,1.0,1,
업력,125,2439,17.264,20.860599,15.0,18.0,-0.2643,0.4193,normal_high,127841.5,0.002301334668142541,0.003232211612559748,1.0,1,
부채비율_diff,125,2442,0.904749,0.127639,0.084811,0.030607,0.4261,0.7523,distress_high,229640.0,1.591051037939062e-21,5.3751724254698035e-21,1.0,1,
부채비율_ratio,125,2442,0.861097,0.116433,0.074873,0.02261,0.4207,0.752,distress_high,229536.0,1.8008312891161963e-21,6.002770963720654e-21,1.0,1,
총부채비율_diff,125,2442,0.695841,0.358398,0.535787,0.367508,0.9753,0.7494,distress_high,228747.0,4.584412323117835e-21,1.4393960542007098e-20,1.0,1,
총부채비율_ratio,125,2442,0.722681,0.356327,0.550172,0.366368,0.9752,0.7494,distress_high,228757.0,4.530714263509924e-21,1.4393960542007098e-20,1.0,1,
장기부채비율_diff,125,2442,0.705319,0.173125,0.053319,0.015238,0.1276,0.7036,distress_high,214787.5,1.4574388089992773e-14,3.2825198400884626e-14,1.0,1,
장기부채비율_ratio,125,2442,0.737,0.173073,0.050704,0.012939,0.1347,0.7044,distress_high,215016.5,1.1621110948029316e-14,2.641161579097572e-14,1.0,1,
장기부채의존도_diff,125,2442,0.361173,0.208639,0.218169,0.144756,0.5867,0.5865,distress_high,179032.5,0.0010857864607346128,0.00159674479519796,1.0,1,
장기부채의존도_ratio,125,2442,0.315596,0.16987,0.177331,0.111695,0.5997,0.5867,distress_high,179099.0,0.001053606727169392,0.0015585898330908166,1.0,1,
차입금의존도_diff,125,2442,0.674463,0.396769,0.598911,0.409937,1.0523,0.7229,distress_high,220664.5,3.8020614560065406e-17,9.799127463934383e-17,1.0,1,
차입금의존도_ratio,125,2442,0.600687,0.333739,0.525511,0.346071,1.0438,0.7209,distress_high,220068.0,6.852241021012964e-17,1.748020668625756e-16,1.0,1,
순차입금비율_diff,125,2442,1.010312,0.163605,0.104725,0.037755,0.2953,0.7662,distress_high,233892.0,8.741610890870158e-24,3.362158034950061e-23,1.0,1,
순차입금비율_ratio,125,2442,1.128285,0.178281,0.110617,0.032097,0.2857,0.7642,distress_high,233275.0,1.8920493612479098e-23,7.059885676298171e-23,1.0,1,
금융부채비율_diff,125,2442,1.093816,0.167546,0.103713,0.037599,0.3208,0.7627,distress_high,232806.0,3.36957119707931e-23,1.2208591293765617e-22,1.0,1,
금융부채비율_ratio,125,2442,1.111436,0.163858,0.100102,0.02886,0.316,0.7617,distress_high,232503.0,4.6765141441354485e-23,1.6701836229055174e-22,1.0,1,
자기자본비율_diff,125,2442,0.304151,0.641603,0.464213,0.632492,-0.9753,0.2506,normal_high,76507.0,4.606067373442271e-21,1.4393960542007098e-20,1.0,1,
자기자본비율_ratio,125,2442,0.327592,0.638396,0.475987,0.630078,-0.9754,0.2507,normal_high,76522.0,4.6881786697238935e-21,1.446968725223424e-20,1.0,1,
