사업자등록번호,회사명,prob_2021,prob_2022,prob_2023,prob_2024,pred_label_2021,pred_label_2022,pred_label_2023,pred_label_2024,change_2021_2022,change_2022_2023,change_2023_2024
1118124581,주식회사안연케어,0.0003,0.0002,0.0002,0.0004,0,0,0,0,-33.33,0.0,100.0
6088174979,함안자원주식회사,0.0002,0.0002,0.0003,0.0004,0,0,0,0,0.0,50.0,33.33
1078158404,서부청과주식회사,0.0002,0.0002,0.0002,0.0004,0,0,0,0,0.0,0.0,100.0
2098155886,(주)싸이랩코리아,0.0003,0.0001,0.0003,0.0004,0,0,0,0,-66.67,200.0,33.33
1078118741,조양케미칼,0.0002,0.0002,0.0003,0.0004,0,0,0,0,0.0,50.0,33.33
5118800395,제이에이솔라코리아(주),0.0016,0.0312,0.0018,0.0004,0,0,0,0,1850.0,-94.23,-77.78
1318128728,주식회사종로,0.0008,0.0005,0.0004,0.0004,0,0,0,0,-37.5,-20.0,0.0
1318111815,주식회사잔치,0.0015,0.0005,0.0005,0.0004,0,0,0,0,-66.67,0.0,-20.0
1208749098,주식회사대산화학,0.0022,0.004,0.0053,0.0004,0,0,0,0,81.82,32.5,-92.45
1218131532,주식회사송림정보통신,0.0013,0.0002,0.0003,0.0004,0,0,0,0,-84.62,50.0,33.33
4098108080,유진약품주식회사,0.0007,0.0004,0.0004,0.0004,0,0,0,0,-42.86,0.0,0.0
5208600473,(주)삼진글로벌넷,0.0003,0.0004,0.0014,0.0004,0,0,0,0,33.33,250.0,-71.43
1078722927,주식회사베스트부품,0.0028,0.0004,0.0006,0.0004,0,0,0,0,-85.71,50.0,-33.33
1078758385,(주)어스에이,0.0005,0.0001,0.0004,0.0004,0,0,0,0,-80.0,300.0,0.0
2158737304,선우마케팅주식회사,0.0024,0.0063,0.0011,0.0004,0,0,0,0,162.5,-82.54,-63.64
1078646257,시스템어소시에이츠(주),0.0012,0.0002,0.0491,0.0004,0,0,0,0,-83.33,24450.0,-99.19
6178130053,헴펠코리아,0.773,0.1049,0.0008,0.0004,1,0,0,0,-86.43,-99.24,-50.0
2208160407,(주)비앤에스파트너,0.0003,0.0002,0.0002,0.0004,0,0,0,0,-33.33,0.0,100.0
1098620739,에스씨지솔루션즈(주),0.0004,0.0004,0.0005,0.0004,0,0,0,0,0.0,25.0,-20.0
1078805852,(주)천하자동차,0.0005,0.0007,0.0005,0.0004,0,0,0,0,40.0,-28.57,-20.0
1318167075,주식회사신화푸드,0.0029,0.0003,0.0002,0.0004,0,0,0,0,-89.66,-33.33,100.0
6158171534,(주)항도에스티,0.0008,0.0003,0.0004,0.0004,0,0,0,0,-62.5,33.33,0.0
2068187792,(주)보보스미트트레이딩,0.0005,0.0002,0.0002,0.0004,0,0,0,0,-60.0,0.0,100.0
3018134891,현진그린밀(주),0.0003,0.0002,0.0002,0.0004,0,0,0,0,-33.33,0.0,100.0
1198670876,(주)에이스푸드림,0.0034,0.0002,0.0003,0.0004,0,0,0,0,-94.12,50.0,33.33
1208117745,(주)석교상사,0.0005,0.0002,0.0002,0.0004,0,0,0,0,-60.0,0.0,100.0
2158731163,(주)미래푸드시스템,0.0765,0.0089,0.0016,0.0004,0,0,0,0,-88.37,-82.02,-75.0
1208603023,주식회사푸드머스,0.0007,0.0001,0.0002,0.0004,0,0,0,0,-85.71,100.0,100.0
1208177404,퓨쳐일렉트로닉스주식회사,0.0002,0.0003,0.0005,0.0004,0,0,0,0,50.0,66.67,-20.0
2118648011,삼정시계주식회사,0.0262,0.684,0.7824,0.0004,0,1,1,0,2510.69,14.39,-99.95
1228172517,경동석유산업(주),0.0011,0.0009,0.0003,0.0004,0,0,0,0,-18.18,-66.67,33.33
5058136040,주식회사글로벌오토트레이딩,0.0005,0.0003,0.0009,0.0004,0,0,0,0,-40.0,200.0,-55.56
1068672693,주식회사지케이알테크,0.0001,0.0001,0.002,0.0004,0,0,0,0,0.0,1900.0,-80.0
1068662007,(주)오제플러스,0.0017,0.0002,0.0002,0.0004,0,0,0,0,-88.24,0.0,100.0
1068148524,(주)일요신문사,0.0004,0.0006,0.0007,0.0004,0,0,0,0,50.0,16.67,-42.86
2118652500,잉가솔랜드코리아주식회사,0.0005,0.0003,0.0006,0.0004,0,0,0,0,-40.0,100.0,-33.33
6618100333,주식회사티에프오네트웍스,0.0006,0.2158,0.0006,0.0004,0,0,0,0,35866.67,-99.72,-33.33
1238645774,아카디안테크놀로지코포레이션,0.0096,0.0012,0.0002,0.0004,0,0,0,0,-87.5,-83.33,100.0
1238181789,조양메탈주식회사,0.0001,0.0003,0.0003,0.0004,0,0,0,0,200.0,0.0,33.33
2158657055,(주)하이퓨리티,0.0002,0.0004,0.0002,0.0004,0,0,0,0,100.0,-50.0,100.0
5068180379,주식회사세신스틸,0.0011,0.0002,0.0002,0.0004,0,0,0,0,-81.82,0.0,100.0
1298689862,(주)아시아퍼시픽헬스케어,0.0008,0.0002,0.0004,0.0004,0,0,0,0,-75.0,100.0,0.0
2208881323,케무어스코리아주식회사,0.0002,0.0002,0.0002,0.0004,0,0,0,0,0.0,0.0,100.0
2148883608,오포물류(주),0.1292,0.0028,0.0417,0.0004,0,0,0,0,-97.83,1389.29,-99.04
2208116954,세방메탈트레이딩주식회사,0.0004,0.0003,0.0002,0.0004,0,0,0,0,-25.0,-33.33,100.0
2118726580,(주)레오메딕스,0.0002,0.0001,0.0002,0.0004,0,0,0,0,-50.0,100.0,100.0
1058693017,주식회사대현티에프시(DAEHYUNTFC),0.0018,0.0005,0.0003,0.0004,0,0,0,0,-72.22,-40.0,33.33
1058668691,(주)천재상사,0.0003,0.0001,0.0001,0.0004,0,0,0,0,-66.67,0.0,300.0
2148643198,이노컴퍼니주식회사,0.0003,0.1568,0.0025,0.0004,0,0,0,0,52166.67,-98.41,-84.0
1298654325,주식회사엔와이에스,0.0005,0.0002,0.3252,0.0004,0,0,0,0,-60.0,162500.0,-99.88
2128612215,(주)모티바코리아,0.0008,0.0002,0.0001,0.0004,0,0,0,0,-75.0,-50.0,300.0
2208655248,(주)유진메디텍,0.0004,0.0004,0.0008,0.0004,0,0,0,0,0.0,100.0,-50.0
7068600626,(주)히든타이거,0.0004,0.0001,0.0082,0.0004,0,0,0,0,-75.0,8100.0,-95.12
1058730590,주식회사엘버하이테크,0.001,0.0002,0.0,0.0004,0,0,0,0,-80.0,-100.0,0.0
7498700921,강한테크놀러지,0.001,0.0003,0.0011,0.0004,0,0,0,0,-70.0,266.67,-63.64
1058633377,재즐엔터프라이주식회사,0.0004,0.0001,0.0002,0.0004,0,0,0,0,-75.0,100.0,100.0
1058718257,(주)지이스트,0.0025,0.0005,0.0005,0.0004,0,0,0,0,-80.0,0.0,-20.0
2208717654,에릭슨엘지주식회사,0.0006,0.0002,0.0002,0.0004,0,0,0,0,-66.67,0.0,100.0
1288682696,주식회사홈니즈,0.0006,0.0001,0.0003,0.0004,0,0,0,0,-83.33,200.0,33.33
1268645211,(주)오아시스,0.0003,0.0016,0.0003,0.0004,0,0,0,0,433.33,-81.25,33.33
1278160506,(주)한국체인모터,0.0007,0.0004,0.0008,0.0004,0,0,0,0,-42.86,100.0,-50.0
1018607218,주식회사삼성금거래소,0.001,0.2653,0.0323,0.0004,0,0,0,0,26430.0,-87.83,-98.76
1018162216,(주)이지메디컴,0.001,0.0007,0.0003,0.0004,0,0,0,0,-30.0,-57.14,33.33
1018135742,에이치엠디바이스코리아(주),0.0002,0.0001,0.0004,0.0004,0,0,0,0,-50.0,300.0,0.0
8798601530,(주)대청솔라팜ENG,0.0012,0.003,0.0004,0.0004,0,0,0,0,150.0,-86.67,0.0
1018124696,태원과학주식회사,0.0007,0.0001,0.0006,0.0004,0,0,0,0,-85.71,500.0,-33.33
2158103383,동화청과주식회사,0.0002,0.0003,0.0002,0.0003,0,0,0,0,50.0,-33.33,50.0
1018138303,(주)비엘에스,0.0012,0.0003,0.0009,0.0003,0,0,0,0,-75.0,200.0,-66.67
1018151140,(주)사운드솔루션,0.0006,0.0003,0.0003,0.0003,0,0,0,0,-50.0,0.0,0.0
8058101591,주식회사카페봄봄,0.0008,0.0001,0.0002,0.0003,0,0,0,0,-87.5,100.0,50.0
2118818938,에스더포뮬러주식회사,0.0002,0.0001,0.0001,0.0003,0,0,0,0,-50.0,0.0,200.0
1278173035,주식회사대광유리,0.0008,0.0001,0.0005,0.0003,0,0,0,0,-87.5,400.0,-40.0
1058662116,주식회사제노켐코리아,0.0004,0.0007,0.0032,0.0003,0,0,0,0,75.0,357.14,-90.62
2208751593,다임러트럭코리아(주),0.1025,0.0008,0.0002,0.0003,0,0,0,0,-99.22,-75.0,50.0
2118862074,에노테카코리아주식회사,0.0001,0.0001,0.0001,0.0003,0,0,0,0,0.0,0.0,200.0
1058758545,(주)홈앤쇼핑,0.0002,0.0003,0.0003,0.0003,0,0,0,0,50.0,0.0,0.0
1058751367,주식회사앤하우스,0.0001,0.0001,0.0002,0.0003,0,0,0,0,0.0,100.0,50.0
6798800686,(주)더베스트지성,0.0003,0.0002,0.1014,0.0003,0,0,0,0,-33.33,50600.0,-99.7
2118712091,(주)스타바이오,0.0009,0.0011,0.0003,0.0003,0,0,0,0,22.22,-72.73,0.0
2208827824,에펜도르프코리아주식회사,0.0002,0.0003,0.0003,0.0003,0,0,0,0,50.0,0.0,0.0
2118768810,(주)한국슈어조인트,0.0004,0.0003,0.0002,0.0003,0,0,0,0,-25.0,-33.33,50.0
1068605044,(주)도우정보,0.0007,0.0002,0.0002,0.0003,0,0,0,0,-71.43,0.0,50.0
1068641619,주식회사더켐,0.0003,0.0001,0.0004,0.0003,0,0,0,0,-66.67,300.0,-25.0
1068610377,더불정보기술주식회사,0.0009,0.0001,0.0002,0.0003,0,0,0,0,-88.89,100.0,50.0
1068609832,(주)유니씨앤씨,0.0001,0.0001,0.0003,0.0003,0,0,0,0,0.0,200.0,0.0
2298105487,아마다웰드테크코리아주식회사,0.0001,0.0002,0.0102,0.0003,0,0,0,0,100.0,5000.0,-97.06
2118602015,(주)디사모빌리,0.0003,0.0001,0.0002,0.0003,0,0,0,0,-66.67,100.0,50.0
2118144757,(주)지원메디칼,0.0002,0.0002,0.0002,0.0003,0,0,0,0,0.0,0.0,50.0
1268188573,(주)삼경에프에스,0.0001,0.0001,0.0003,0.0003,0,0,0,0,0.0,200.0,0.0
5018117191,크레텍웰딩주식회사,0.0006,0.0002,0.0004,0.0003,0,0,0,0,-66.67,100.0,-25.0
4178800472,주식회사퀸스레시피글로벌,0.0012,0.0306,0.0013,0.0003,0,0,0,0,2450.0,-95.75,-76.92
2158660263,(주)에프앤디넷,0.0001,0.0002,0.0004,0.0003,0,0,0,0,100.0,100.0,-25.0
2158641418,(주)은광,0.0002,0.0003,0.0,0.0003,0,0,0,0,50.0,-100.0,0.0
1068658764,주식회사멜레아,0.0004,0.0003,0.0003,0.0003,0,0,0,0,-25.0,0.0,0.0
1068707879,(주)에스라이즈,0.0013,0.0001,0.0002,0.0003,0,0,0,0,-92.31,100.0,50.0
6218166735,실버스타케미칼(주),0.0008,0.0002,0.001,0.0003,0,0,0,0,-75.0,400.0,-70.0
2068704075,(주)글로젠,0.0007,0.0006,0.0003,0.0003,0,0,0,0,-14.29,-50.0,0.0
2068675156,주식회사보보,0.0002,0.0002,0.0004,0.0003,0,0,0,0,0.0,100.0,-25.0
2098110797,신덕약품주식회사,0.0003,0.0002,0.0002,0.0003,0,0,0,0,-33.33,0.0,50.0
2108134673,(주)동북쇼핑,0.0007,0.0002,0.0005,0.0003,0,0,0,0,-71.43,150.0,-40.0
6208144271,주식회사백산인터내셔널,0.0024,0.0006,0.0003,0.0003,0,0,0,0,-75.0,-50.0,0.0
6178622811,(주)고래사,0.0008,0.0003,0.0003,0.0003,0,0,0,0,-62.5,0.0,0.0
6178197184,주식회사프러스엔지니어링,0.0125,0.0004,0.0004,0.0003,0,0,0,0,-96.8,0.0,-25.0
1078610031,주식회사삼천리이에스,0.3513,0.6569,0.1412,0.0003,0,1,0,0,86.99,-78.51,-99.79
1078678123,프라임쎄미텍(주),0.0019,0.0013,0.0004,0.0003,0,0,0,0,-31.58,-69.23,-25.0
1078657147,코레일유통(주),0.4053,0.3375,0.0054,0.0003,0,0,0,0,-16.73,-98.4,-94.44
1078648522,영우스틸(주),0.0007,0.0304,0.0015,0.0003,0,0,0,0,4242.86,-95.07,-80.0
1248714913,(주)명인코리아,0.0035,0.0012,0.0008,0.0003,0,0,0,0,-65.71,-33.33,-62.5
1298190587,마부치모타코리아주식회사,0.0009,0.0003,0.0005,0.0003,0,0,0,0,-66.67,66.67,-40.0
1298647047,비전플러스주식회사,0.002,0.0001,0.0001,0.0003,0,0,0,0,-95.0,0.0,200.0
5028113179,(주)부림약품,0.0067,0.0004,0.0012,0.0003,0,0,0,0,-94.03,200.0,-75.0
1078618163,케이티커머스(주),0.0008,0.0008,0.0007,0.0003,0,0,0,0,0.0,-12.5,-57.14
2088111172,남영상사주식회사,0.0007,0.0002,0.0003,0.0003,0,0,0,0,-71.43,50.0,0.0
1078701830,쥬시코리아주식회사,0.0004,0.0002,0.0001,0.0003,0,0,0,0,-50.0,-50.0,200.0
2438700651,주식회사지코스모,0.0002,0.0315,0.0068,0.0003,0,0,0,0,15650.0,-78.41,-95.59
1078792990,(주)에버홈,0.0002,0.0933,0.0004,0.0003,0,0,0,0,46550.0,-99.57,-25.0
2158722780,(주)다마스버터플라이코리아,0.0002,0.0001,0.0002,0.0003,0,0,0,0,-50.0,100.0,50.0
1088601535,주식회사명륜당,0.0002,0.0005,0.0004,0.0003,0,0,0,0,150.0,-20.0,-25.0
2648129764,주식회사모림,0.0009,0.0005,0.0012,0.0003,0,0,0,0,-44.44,140.0,-75.0
1248634270,얀마농기코리아(주),0.0003,0.0001,0.0001,0.0003,0,0,0,0,-66.67,0.0,200.0
1248631609,(주)이텍솔루션,0.0003,0.0003,0.0001,0.0003,0,0,0,0,0.0,-66.67,200.0
1248191048,성우화학(주),0.0045,0.0008,0.0183,0.0003,0,0,0,0,-82.22,2187.5,-98.36
1248753560,(주)마트킹권선,0.0002,0.0003,0.0002,0.0003,0,0,0,0,50.0,-33.33,50.0
1098179652,립헬모바일크레인코리아,0.0013,0.0002,0.0009,0.0003,0,0,0,0,-84.62,350.0,-66.67
6098135509,(주)삼우,0.0005,0.0002,0.0002,0.0003,0,0,0,0,-60.0,0.0,50.0
2038151053,(주)유칼릭스,0.0002,0.0002,0.0001,0.0003,0,0,0,0,0.0,-50.0,200.0
2858600774,(주)스페이스로직,0.0003,0.0004,0.0003,0.0003,0,0,0,0,33.33,-25.0,0.0
6078179078,(주)한샘특판부산경남대리점,0.0012,0.0002,0.0003,0.0003,0,0,0,0,-83.33,50.0,0.0
1138143191,다보코퍼레이션(주),0.0005,0.0005,0.0004,0.0003,0,0,0,0,0.0,-20.0,-25.0
1138117596,백제에치칼약품주식회사,0.0002,0.0003,0.0002,0.0003,0,0,0,0,50.0,-33.33,50.0
2018615395,벽산엘티씨엔터프라이즈주식회사,0.0043,0.001,0.0001,0.0003,0,0,0,0,-76.74,-90.0,200.0
2028143166,주식회사상보기업,0.0006,0.0002,0.0002,0.0003,0,0,0,0,-66.67,0.0,50.0
2028131035,(주)선명테크,0.0006,0.0001,0.0001,0.0003,0,0,0,0,-83.33,0.0,200.0
6078134784,피터스포라이프(주),0.0005,0.0006,0.0009,0.0003,0,0,0,0,20.0,50.0,-66.67
2208101636,한국로슈진단(주),0.0004,0.0002,0.0003,0.0003,0,0,0,0,-50.0,50.0,0.0
2188117533,이피코리아(주),0.0004,0.0009,0.0007,0.0003,0,0,0,0,125.0,-22.22,-57.14
1238190497,(주)윈윈스포츠,0.001,0.0005,0.0002,0.0003,0,0,0,0,-50.0,-60.0,50.0
5038616174,(주)세진,0.0007,0.0001,0.0004,0.0003,0,0,0,0,-85.71,300.0,-25.0
3058161876,농업회사법인피아이씨코리아(주),0.0005,0.0002,0.0002,0.0003,0,0,0,0,-60.0,0.0,50.0
2018123094,(주)알라딘커뮤니케이션,0.0002,0.0002,0.0003,0.0003,0,0,0,0,0.0,50.0,0.0
3038701928,주식회사마블에너지,0.0025,0.0003,0.0003,0.0003,0,0,0,0,-88.0,0.0,0.0
3038156659,주식회사코주부비앤에프,0.0002,0.0002,0.0002,0.0003,0,0,0,0,0.0,0.0,50.0
1138644012,헤레우스코리아주식회사,0.0014,0.0002,0.1344,0.0003,0,0,0,0,-85.71,67100.0,-99.78
1138620591,에스원이엔지(주),0.0014,0.0002,0.0001,0.0003,0,0,0,0,-85.71,-50.0,200.0
6068194644,(주)어플라이드케미칼세일,0.0006,0.0003,0.0003,0.0003,0,0,0,0,-50.0,0.0,0.0
1148162435,주식회사솔버스,0.0004,0.0002,0.0003,0.0003,0,0,0,0,-50.0,50.0,0.0
1148624440,제이엘메드(주),0.0502,0.0001,0.0001,0.0003,0,0,0,0,-99.8,0.0,200.0
6068157955,(주)동원특강,0.0004,0.0002,0.0313,0.0003,0,0,0,0,-50.0,15550.0,-99.04
1148673413,실란트로주식회사,0.0001,0.0001,0.0003,0.0003,0,0,0,0,0.0,200.0,0.0
6068131353,주식회사서원홀딩스,0.0003,0.0004,0.0004,0.0003,0,0,0,0,33.33,0.0,-25.0
1228195427,(주)동진팜,0.0007,0.0002,0.0006,0.0003,0,0,0,0,-71.43,200.0,-50.0
5048610644,크레텍책임(주),0.0003,0.0001,0.0002,0.0003,0,0,0,0,-66.67,100.0,50.0
3128602813,대광자원,0.0009,0.0005,0.0003,0.0003,0,0,0,0,-44.44,-40.0,0.0
3128135304,주식회사인우이엔씨,0.0004,0.0002,0.0002,0.0003,0,0,0,0,-50.0,0.0,50.0
1428124829,주식회사덕산케미칼,0.0008,0.0001,0.0004,0.0003,0,0,0,0,-87.5,300.0,-25.0
1448120061,씨제이투에너지(주),0.0015,0.0006,0.0006,0.0003,0,0,0,0,-60.0,0.0,-50.0
2158773654,주식회사동양에프티,0.0016,0.0001,0.0001,0.0003,0,0,0,0,-93.75,0.0,200.0
1168127808,인텔코리아주식회사,0.0003,0.0001,0.0001,0.0003,0,0,0,0,-66.67,0.0,200.0
1388188504,아이펙스주식회사,0.0006,0.0003,0.0002,0.0003,0,0,0,0,-50.0,-33.33,50.0
1408139495,(주)열매마을,0.0004,0.003,0.0004,0.0003,0,0,0,0,650.0,-86.67,-25.0
1168167421,실드에어코리아주식회사,0.0004,0.004,0.0258,0.0003,0,0,0,0,900.0,545.0,-98.84
6058175421,주식회사정산개발,0.0004,0.0001,0.0002,0.0003,0,0,0,0,-75.0,100.0,50.0
2148164539,두레시닝주식회사,0.0287,0.0003,0.0004,0.0003,0,0,0,0,-98.95,33.33,-25.0
2208144810,자연과학주식회사,0.0008,0.0001,0.0003,0.0003,0,0,0,0,-87.5,200.0,0.0
1388123743,다스코리아(주),0.0007,0.0003,0.0003,0.0003,0,0,0,0,-57.14,0.0,0.0
1178159958,케이씨씨오토모빌주식회사,0.0155,0.0017,0.0021,0.0003,0,0,0,0,-89.03,23.53,-85.71
1378164829,(주)하이퍼스물류센타,0.0004,0.0002,0.0003,0.0003,0,0,0,0,-50.0,50.0,0.0
1378153400,(주)엠에스아이코리아,0.0006,0.0688,0.0004,0.0003,0,0,0,0,11366.67,-99.42,-25.0
3178102619,정우통상(주),0.0003,0.0002,0.0001,0.0003,0,0,0,0,-33.33,-50.0,200.0
3148614052,주식회사인창무역,0.0005,0.0003,0.0002,0.0003,0,0,0,0,-40.0,-33.33,50.0
1388158131,서진산기주식회사,0.0003,0.0001,0.0001,0.0003,0,0,0,0,-66.67,0.0,200.0
5068193215,주식회사미래세미컨덕터,0.002,0.0003,0.0002,0.0003,0,0,0,0,-85.0,-33.33,50.0
4108600384,(주)에이젯시스템,0.0002,0.0001,0.0,0.0003,0,0,0,0,-50.0,-100.0,0.0
1308643982,도현개발(주),0.0259,0.0007,0.0007,0.0003,0,0,0,0,-97.3,0.0,-57.14
1308192983,(주)와이즈컴,0.0007,0.0001,0.0005,0.0003,0,0,0,0,-85.71,400.0,-40.0
6048128487,주식회사동아메디칼,0.0005,0.0001,0.0003,0.0003,0,0,0,0,-80.0,200.0,0.0
6048128361,(주)원풍시멘트,0.0005,0.0002,0.0003,0.0003,0,0,0,0,-60.0,50.0,0.0
6038175648,오앤피인터내셔널주식회사,0.0003,0.0002,0.014,0.0003,0,0,0,0,-33.33,6900.0,-97.86
1198128198,후지유통(주),0.009,0.0003,0.0001,0.0003,0,0,0,0,-96.67,-66.67,200.0
1188122721,주식회사엠키스코어,0.0013,0.0005,0.0003,0.0003,0,0,0,0,-61.54,-40.0,0.0
6038160354,오션트레이딩주식회사,0.0005,0.0002,0.0001,0.0003,0,0,0,0,-60.0,-50.0,200.0
3178136744,(주)진선메디칼,0.0015,0.0001,0.0004,0.0003,0,0,0,0,-93.33,300.0,-25.0
1358620742,주식회사케이디엘,0.001,0.0002,0.0003,0.0003,0,0,0,0,-80.0,50.0,0.0
1198617662,주식회사엠토스솔루션스,0.0005,0.0004,0.0004,0.0003,0,0,0,0,-20.0,0.0,-25.0
1208780221,한국애브비주식회사,0.0002,0.0002,0.0002,0.0003,0,0,0,0,0.0,0.0,50.0
1208798944,주식회사앤디무역,0.0007,0.0,0.0,0.0003,0,0,0,0,-100.0,0.0,0.0
5108801197,주식회사이앤에스케어,0.0002,0.0002,0.0001,0.0003,0,0,0,0,0.0,-50.0,200.0
1218161211,(주)경인오토,0.0002,0.0003,0.0003,0.0003,0,0,0,0,50.0,0.0,0.0
1218609582,비즈온글로벌주식회사,0.0009,0.0001,0.0001,0.0003,0,0,0,0,-88.89,0.0,200.0
5108130543,농업회사법인주식회사승민,0.0016,0.004,0.0014,0.0003,0,0,0,0,150.0,-65.0,-78.57
5088134420,주식회사우호커머스,0.0001,0.0001,0.0002,0.0003,0,0,0,0,0.0,100.0,50.0
6028164643,주식회사하카코리아,0.0001,0.0028,0.0007,0.0003,0,0,0,0,2700.0,-75.0,-57.14
1208105647,(주)에스에이엠티,0.0004,0.0002,0.0004,0.0003,0,0,0,0,-50.0,100.0,-25.0
1208101942,한무쇼핑주식회사,0.0004,0.0003,0.0006,0.0003,0,0,0,0,-25.0,100.0,-50.0
2148708198,주식회사씨믹스,0.8882,0.0003,0.0001,0.0003,1,0,0,0,-99.97,-66.67,200.0
2148680965,(주)위존,0.0002,0.0001,0.0001,0.0003,0,0,0,0,-50.0,0.0,200.0
2148679129,웨펜메디칼아이엘주식회사,0.0002,0.0009,0.0007,0.0003,0,0,0,0,350.0,-22.22,-57.14
2148752092,크레센도,0.0041,0.0005,0.0009,0.0003,0,0,0,0,-87.8,80.0,-66.67
4098170100,(주)신경남,0.0027,0.0004,0.0012,0.0003,0,0,0,0,-85.19,200.0,-75.0
1318136077,거해슈레다공업(주),0.0006,0.0001,0.0005,0.0003,0,0,0,0,-83.33,400.0,-40.0
1318106888,신명글로빅스(주),0.0002,0.0001,0.0001,0.0003,0,0,0,0,-50.0,0.0,200.0
4088187006,주식회사풍년종합상사,0.001,0.0005,0.0027,0.0003,0,0,0,0,-50.0,440.0,-88.89
1208141788,한국텍트로닉스(주),0.0004,0.0003,0.0002,0.0003,0,0,0,0,-25.0,-33.33,50.0
3868701466,주식회사정진코퍼레이션,0.0025,0.0001,0.0001,0.0003,0,0,0,0,-96.0,0.0,200.0
1348642777,주식회사켐피아,0.0005,0.0001,0.0003,0.0003,0,0,0,0,-80.0,200.0,0.0
3728600724,아레나코리아주식회사,0.7292,0.0005,0.0003,0.0003,1,0,0,0,-99.93,-40.0,0.0
1208138527,노보노디스크제약주식회사,0.0004,0.0003,0.0007,0.0003,0,0,0,0,-25.0,133.33,-57.14
1338124859,한국엠에스디주식회사,0.0002,0.0001,0.0003,0.0003,0,0,0,0,-50.0,200.0,0.0
1328624093,주식회사푸드올마켓,0.0008,0.0007,0.0003,0.0003,0,0,0,0,-12.5,-57.14,0.0
1348153508,(주)케이원씨앤씨,0.0004,0.0006,0.0003,0.0003,0,0,0,0,50.0,-50.0,0.0
3908701499,주식회사오설록,0.0003,0.0003,0.0002,0.0003,0,0,0,0,0.0,-33.33,50.0
1208156239,(주)안세,0.0015,0.0662,0.0023,0.0003,0,0,0,0,4313.33,-96.53,-86.96
6018114515,에이비이씨산업주식회사,0.0668,0.0004,0.0018,0.0003,0,0,0,0,-99.4,350.0,-83.33
1208179848,(주)피앤에이,0.0004,0.0001,0.0001,0.0003,0,0,0,0,-75.0,0.0,200.0
1328111628,구리청과주식회사,0.0005,0.0002,0.0004,0.0003,0,0,0,0,-60.0,100.0,-25.0
4028161333,(주)진모터스,0.0011,0.0004,0.063,0.0003,0,0,0,0,-63.64,15650.0,-99.52
2208710817,주식회사게팅게메디칼코리아,0.0011,0.0005,0.0003,0.0003,0,0,0,0,-54.55,-40.0,0.0
8938800792,(주)비지에프리테일,0.0004,0.0004,0.0004,0.0003,0,0,0,0,0.0,0.0,-25.0
1048120501,한국신에츠실리콘(주),0.0002,0.0001,0.0001,0.0003,0,0,0,0,-50.0,0.0,200.0
2158631491,주식회사파마피아,0.0002,0.0002,0.0003,0.0003,0,0,0,0,0.0,50.0,0.0
1018614757,최메디칼주식회사,0.0004,0.0002,0.0002,0.0003,0,0,0,0,-50.0,0.0,50.0
2158191209,(주)아스템즈,0.0012,0.0002,0.0004,0.0003,0,0,0,0,-83.33,100.0,-25.0
8808700635,주식회사파라콤(ParaCom),0.0006,0.0001,0.0006,0.0002,0,0,0,0,-83.33,500.0,-66.67
8878701483,주식회사불루아이스,0.0008,0.0002,0.0004,0.0002,0,0,0,0,-75.0,100.0,-50.0
2138125659,풍전약품(주),0.0017,0.0002,0.0001,0.0002,0,0,0,0,-88.24,-50.0,100.0
2128199274,(주)메디인프라,0.0003,0.0002,0.0003,0.0002,0,0,0,0,-33.33,50.0,-33.33
2138801490,주식회사아이씨인터네셔날,0.0021,0.0002,0.0002,0.0002,0,0,0,0,-90.48,0.0,0.0
1048115876,주식회사오쎄,0.0016,0.0029,0.0001,0.0002,0,0,0,0,81.25,-96.55,100.0
1048129161,한국이토추(주),0.0003,0.0001,0.0001,0.0002,0,0,0,0,-66.67,0.0,100.0
2158624398,한국룬드벡주식회사,0.0009,0.0002,0.0002,0.0002,0,0,0,0,-77.78,0.0,0.0
2158103438,서울청과주식회사,0.0002,0.0001,0.0001,0.0002,0,0,0,0,-50.0,0.0,100.0
2158144555,대아청과(주),0.0002,0.0002,0.0001,0.0002,0,0,0,0,0.0,-50.0,100.0
2158156099,(주)영인코퍼레이션,0.0003,0.0003,0.0003,0.0002,0,0,0,0,0.0,0.0,-33.33
1018125905,(주)대한과학,0.0004,0.0002,0.0004,0.0002,0,0,0,0,-50.0,100.0,-50.0
2208760199,주식회사에스앤피리미티드,0.0009,0.0017,0.001,0.0002,0,0,0,0,88.89,-41.18,-80.0
2208783590,(주)아성에이치엠피,0.0001,0.0002,0.0003,0.0002,0,0,0,0,100.0,50.0,-33.33
2118760647,(주)지누텍코퍼레이션,0.0009,0.0001,0.2538,0.0002,0,0,0,0,-88.89,253700.0,-99.92
1208649640,현대시계주식회사,0.0001,0.0001,0.0001,0.0002,0,0,0,0,0.0,0.0,100.0
1208664393,주식회사아이닛,0.0003,0.0001,0.0002,0.0002,0,0,0,0,-66.67,100.0,0.0
5748801847,주식회사밸류프로,0.0001,0.0003,0.0009,0.0002,0,0,0,0,200.0,200.0,-77.78
1208615723,(주)드림디포문구유통,0.0002,0.0002,0.0002,0.0002,0,0,0,0,0.0,0.0,0.0
7238700517,에스인터내셔널주식회사,0.0014,0.0001,0.0002,0.0002,0,0,0,0,-92.86,100.0,0.0
1058619185,(주)케이디피,0.0007,0.0003,0.0001,0.0002,0,0,0,0,-57.14,-66.67,100.0
