column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
영업현금흐름비율_ratio,454,11343,0.42159,0.469416,0.481528,0.483893,-0.0335,0.2987,normal_high,1538048.0,4.284130531483682e-48,1.0200310789246861e-47,1.0,1,
현금ROA_diff,454,11343,0.399008,0.48449,0.43775,0.493283,-0.4191,0.3356,normal_high,1728063.5,1.1668688569262371e-32,2.3525581792867682e-32,1.0,1,
현금ROA_ratio,454,11343,0.55044,0.573021,0.562622,0.575663,-0.3896,0.3327,normal_high,1713529.0,9.882345238975665e-34,2.058821924786597e-33,1.0,1,
현금ROE_diff,454,11343,0.671944,0.444993,0.408818,0.420268,0.2327,0.4561,ambiguous,2348687.0,0.001478844277473486,0.0017689524850161315,1.0,0,방향 불명확 (CLES 0.45~0.55)
현금ROE_ratio,454,11343,0.621637,0.58022,0.566929,0.570335,0.1175,0.431,normal_high,2219506.0,5.901744814537219e-07,8.018675019751656e-07,1.0,1,
매출원가율_diff,454,11343,0.64473,0.690938,0.700335,0.745872,-0.216,0.4305,normal_high,2217023.5,4.930862897522021e-07,6.773163320772008e-07,1.0,1,
매출원가율_ratio,454,11343,0.61466,0.659227,0.666837,0.710267,-0.2199,0.4297,normal_high,2212960.5,3.654539688604212e-07,5.091496020028321e-07,1.0,1,
판관비율_diff,454,11343,1.101366,0.201492,0.183701,0.091524,0.1845,0.724,distress_high,3728461.0,4.1157890800061345e-59,1.3904692837858565e-58,1.0,1,
판관비율_ratio,454,11343,1.394631,0.208539,0.188304,0.071737,0.1891,0.7223,distress_high,3719829.0,2.942090907069963e-58,9.80696969023321e-58,1.0,1,
감가상각비율_diff,454,11343,0.467572,0.11602,0.097532,0.059208,0.172,0.7182,distress_high,3698402.5,3.6425327699738815e-56,1.1982015690703559e-55,1.0,1,
감가상각비율_ratio,454,11343,0.369865,0.06258,0.045084,0.013541,0.202,0.7035,distress_high,3622857.5,4.235441112039736e-49,1.0483765128811227e-48,1.0,1,
총자산회전율_diff,454,11343,0.11406,0.199611,0.066028,0.106059,-0.107,0.3534,normal_high,1820086.0,2.739428830755963e-26,4.891837197778505e-26,1.0,1,
총자산회전율_ratio,454,11343,0.107332,0.200788,0.056724,0.100098,-0.1092,0.3507,normal_high,1805929.0,3.1951463441281972e-27,5.78830859443514e-27,1.0,1,
유동자산회전율_diff,454,11343,0.260223,0.268911,0.160694,0.174368,-0.0127,0.4596,ambiguous,2366981.0,0.0034822650220336605,0.004106444601454789,1.0,0,방향 불명확 (CLES 0.45~0.55)
유동자산회전율_ratio,454,11343,0.258884,0.272437,0.129036,0.149985,-0.0142,0.4548,ambiguous,2342275.0,0.0010799016014545412,0.0012979586555944005,1.0,0,방향 불명확 (CLES 0.45~0.55)
비유동자산회전율_diff,454,11343,0.067404,0.324546,0.006271,0.014626,-0.0263,0.3367,normal_high,1734087.0,3.2059240516277804e-32,6.31087411737752e-32,1.0,1,
비유동자산회전율_ratio,454,11343,0.082172,0.414686,0.006053,0.016882,-0.0277,0.3348,normal_high,1724371.0,6.254728074567506e-33,1.271286194017786e-32,1.0,1,
유형자산회전율_diff,454,11343,0.100449,0.130958,0.001751,0.002325,-0.013,0.3817,normal_high,1965537.5,1.0925796355118928e-17,1.79700597946035e-17,1.0,1,
유형자산회전율_ratio,454,11343,0.086964,0.118473,0.000299,0.000826,-0.0153,0.3831,normal_high,1972996.0,2.6986223054235107e-17,4.352616621650824e-17,1.0,1,
자기자본회전율_diff,454,11343,0.208753,0.19749,0.021849,0.03539,0.0014,0.3642,normal_high,1875632.5,8.576422019156502e-23,1.4585751733259359e-22,1.0,1,
자기자본회전율_ratio,454,11343,0.203346,0.190406,0.014037,0.027717,0.0017,0.3606,normal_high,1856894.0,6.066067821275158e-24,1.0531367745269371e-23,1.0,1,
투하자본회전율_diff,454,11343,0.206693,0.255611,0.025043,0.046932,-0.01,0.3403,normal_high,1752650.0,6.8846844117701245e-31,1.2655669874577436e-30,1.0,1,
